,sample,id,pointing,MPT_number,z_manual,file_name,Notes
201,CAPERS_COSMOS_V0.2.1,s000010051,P5,10051,7.066168,CAPERS_COSMOS_P5_s000010051_x1d_optext.fits,None
202,CAPERS_COSMOS_V0.2.1,s000010052,P5,10052,3.364413,CAPERS_COSMOS_P5_s000010052_x1d_optext.fits,None
203,CAPERS_COSMOS_V0.2.1,s000010119,P7,10119,5.247556,CAPERS_COSMOS_P7_s000010119_x1d_optext.fits,None
204,CAPERS_COSMOS_V0.2.1,s000010125,P7,10125,2.510589,CAPERS_COSMOS_P7_s000010125_x1d_optext.fits,None
205,CAPERS_COSMOS_V0.2.1,s000010132,P7,10132,3.264621,CAPERS_COSMOS_P7_s000010132_x1d_optext.fits,None
206,CAPERS_COSMOS_V0.2.1,s000010244,P5,10244,-1.0,CAPERS_COSMOS_P5_s000010244_x1d_optext.fits,None
207,CAPERS_COSMOS_V0.2.1,s000010246,P5,10246,3.361505,CAPERS_COSMOS_P5_s000010246_x1d_optext.fits,None
208,CAPERS_COSMOS_V0.2.1,s000010294,P7,10294,-1.0,CAPERS_COSMOS_P7_s000010294_x1d_optext.fits,None
209,CAPERS_COSMOS_V0.2.1,s000010344,P5,10344,2.148414,CAPERS_COSMOS_P5_s000010344_x1d_optext.fits,None
210,CAPERS_COSMOS_V0.2.1,s000010446,P5,10446,-1.0,CAPERS_COSMOS_P5_s000010446_x1d_optext.fits,None
211,CAPERS_COSMOS_V0.2.1,s000010452,P5,10452,5.236212,CAPERS_COSMOS_P5_s000010452_x1d_optext.fits,None
212,CAPERS_COSMOS_V0.2.1,s000010535,P5,10535,-1.0,CAPERS_COSMOS_P5_s000010535_x1d_optext.fits,None
213,CAPERS_COSMOS_V0.2.1,s000010559,P5,10559,5.229654,CAPERS_COSMOS_P5_s000010559_x1d_optext.fits,None
214,CAPERS_COSMOS_V0.2.1,s000010597,P7,10597,2.52556,CAPERS_COSMOS_P7_s000010597_x1d_optext.fits,Rich emission object
215,CAPERS_COSMOS_V0.2.1,s000010621,P7,10621,2.70563,CAPERS_COSMOS_P7_s000010621_x1d_optext.fits,None
216,CAPERS_COSMOS_V0.2.1,s000010639,P5,10639,4.657365,CAPERS_COSMOS_P5_s000010639_x1d_optext.fits,None
217,CAPERS_COSMOS_V0.2.1,s000010677,P5,10677,4.641029,CAPERS_COSMOS_P5_s000010677_x1d_optext.fits,None
218,CAPERS_COSMOS_V0.2.1,s000010773,P7,10773,3.693646,CAPERS_COSMOS_P7_s000010773_x1d_optext.fits,None
219,CAPERS_COSMOS_V0.2.1,s000010780,P7,10780,0.725469,CAPERS_COSMOS_P7_s000010780_x1d_optext.fits,None
220,CAPERS_COSMOS_V0.2.1,s000010795,P7,10795,3.699191,CAPERS_COSMOS_P7_s000010795_x1d.fits,Object lines are in absorption
221,CAPERS_COSMOS_V0.2.1,s000010813,P5,10813,1.439196,CAPERS_COSMOS_P5_s000010813_x1d_optext.fits,None
222,CAPERS_COSMOS_V0.2.1,s000010860,P5,10860,5.63,CAPERS_COSMOS_P5_s000010860_x1d_optext.fits,None
223,CAPERS_COSMOS_V0.2.1,s000010886,P7,10886,2.470021,CAPERS_COSMOS_P7_s000010886_x1d_optext.fits,None
224,CAPERS_COSMOS_V0.2.1,s000010940,P5,10940,-1.0,CAPERS_COSMOS_P5_s000010940_x1d_optext.fits,None
225,CAPERS_COSMOS_V0.2.1,s000010961,P7,10961,-1.0,CAPERS_COSMOS_P7_s000010961_x1d_optext.fits,None
226,CAPERS_COSMOS_V0.2.1,s000011016,P5,11016,5.088337,CAPERS_COSMOS_P5_s000011016_x1d.fits,None
227,CAPERS_COSMOS_V0.2.1,s000011115,P5,11115,1.847822,CAPERS_COSMOS_P5_s000011115_x1d.fits,None
228,CAPERS_COSMOS_V0.2.1,s000011148,P5,11148,-1.0,CAPERS_COSMOS_P5_s000011148_x1d.fits,None
229,CAPERS_COSMOS_V0.2.1,s000011168,P7,11168,-1.0,CAPERS_COSMOS_P7_s000011168_x1d_optext.fits,None
230,CAPERS_COSMOS_V0.2.1,s000011170,P5,11170,1.539155,CAPERS_COSMOS_P5_s000011170_x1d_optext.fits,None
231,CAPERS_COSMOS_V0.2.1,s000011188,P5,11188,3.190645,CAPERS_COSMOS_P5_s000011188_x1d_optext.fits,None
232,CAPERS_COSMOS_V0.2.1,s000011226,P5,11226,2.48,CAPERS_COSMOS_P5_s000011226_x1d_optext.fits,None
233,CAPERS_COSMOS_V0.2.1,s000011227,P5,11227,5.23,CAPERS_COSMOS_P5_s000011227_x1d_optext.fits,None
234,CAPERS_COSMOS_V0.2.1,s000011231,P5,11231,1.650357,CAPERS_COSMOS_P5_s000011231_x1d_optext.fits,None
235,CAPERS_COSMOS_V0.2.1,s000011239,P5,11239,3.03,CAPERS_COSMOS_P5_s000011239_x1d_optext.fits,None
236,CAPERS_COSMOS_V0.2.1,s000011259,P5,11259,1.53,CAPERS_COSMOS_P5_s000011259_x1d_optext.fits,None
237,CAPERS_COSMOS_V0.2.1,s000011274,P7,11274,4.51,CAPERS_COSMOS_P7_s000011274_x1d_optext.fits,None
238,CAPERS_COSMOS_V0.2.1,s000011281,P5,11281,-1.0,CAPERS_COSMOS_P5_s000011281_x1d_optext.fits,None
239,CAPERS_COSMOS_V0.2.1,s000011332,P5,11332,1.40573,CAPERS_COSMOS_P5_s000011332_x1d_optext.fits,None
240,CAPERS_COSMOS_V0.2.1,s000011366,P5,11366,3.53369,CAPERS_COSMOS_P5_s000011366_x1d_optext.fits,None
241,CAPERS_COSMOS_V0.2.1,s000011370,P7,11370,3.94,CAPERS_COSMOS_P7_s000011370_x1d_optext.fits,None
242,CAPERS_COSMOS_V0.2.1,s000011371,P7,11371,3.941426,CAPERS_COSMOS_P7_s000011371_x1d.fits,Partially in absroption
243,CAPERS_COSMOS_V0.2.1,s000011409,P5,11409,3.14961,CAPERS_COSMOS_P5_s000011409_x1d_optext.fits,None
244,CAPERS_COSMOS_V0.2.1,s000011639,P5,11639,3.691917,CAPERS_COSMOS_P5_s000011639_x1d_optext.fits,None
245,CAPERS_COSMOS_V0.2.1,s000011739,P7,11739,4.69,CAPERS_COSMOS_P7_s000011739_x1d_optext.fits,None
246,CAPERS_COSMOS_V0.2.1,s000011742,P5,11742,4.148939,CAPERS_COSMOS_P5_s000011742_x1d_optext.fits,None
247,CAPERS_COSMOS_V0.2.1,s000011748,P5,11748,2.493173,CAPERS_COSMOS_P5_s000011748_x1d_optext.fits,None
248,CAPERS_COSMOS_V0.2.1,s000011835,P5,11835,7.084159,CAPERS_COSMOS_P5_s000011835_x1d_optext.fits,None
249,CAPERS_COSMOS_V0.2.1,s000011932,P5,11932,1.89303,CAPERS_COSMOS_P5_s000011932_x1d_optext.fits,None
250,CAPERS_COSMOS_V0.2.1,s000011954,P5,11954,-1.0,CAPERS_COSMOS_P5_s000011954_x1d.fits,None
251,CAPERS_COSMOS_V0.2.1,s000011955,P5,11955,-1.0,CAPERS_COSMOS_P5_s000011955_x1d.fits,None
252,CAPERS_COSMOS_V0.2.1,s000012016,P5,12016,-1.0,CAPERS_COSMOS_P5_s000012016_x1d.fits,None
253,CAPERS_COSMOS_V0.2.1,s000012037,P5,12037,-1.0,CAPERS_COSMOS_P5_s000012037_x1d_optext.fits,None
254,CAPERS_COSMOS_V0.2.1,s000012245,P5,12245,2.475492,CAPERS_COSMOS_P5_s000012245_x1d_optext.fits,None
255,CAPERS_COSMOS_V0.2.1,s000012396,P5,12396,2.47,CAPERS_COSMOS_P5_s000012396_x1d_optext.fits,None
256,CAPERS_COSMOS_V0.2.1,s000012659,P5,12659,3.72,CAPERS_COSMOS_P5_s000012659_x1d_optext.fits,None
257,CAPERS_COSMOS_V0.2.1,s000013054,P5,13054,0.951167,CAPERS_COSMOS_P5_s000013054_x1d_optext.fits,None
258,CAPERS_COSMOS_V0.2.1,s000013084,P5,13084,0.945603,CAPERS_COSMOS_P5_s000013084_x1d.fits,None
259,CAPERS_COSMOS_V0.2.1,s000013250,P5,13250,-1.0,CAPERS_COSMOS_P5_s000013250_x1d_optext.fits,None
260,CAPERS_COSMOS_V0.2.1,s000013301,P5,13301,3.763917,CAPERS_COSMOS_P5_s000013301_x1d_optext.fits,None
261,CAPERS_COSMOS_V0.2.1,s000013302,P5,13302,-1.0,CAPERS_COSMOS_P5_s000013302_x1d_optext.fits,None
262,CAPERS_COSMOS_V0.2.1,s000013373,P5,13373,5.25,CAPERS_COSMOS_P5_s000013373_x1d_optext.fits,None
263,CAPERS_COSMOS_V0.2.1,s000013456,P5,13456,0.93,CAPERS_COSMOS_P5_s000013456_x1d_optext.fits,None
264,CAPERS_COSMOS_V0.2.1,s000013561,P5,13561,-1.0,CAPERS_COSMOS_P5_s000013561_x1d.fits,None
265,CAPERS_COSMOS_V0.2.1,s000013574,P5,13574,-1.0,CAPERS_COSMOS_P5_s000013574_x1d_optext.fits,None
266,CAPERS_COSMOS_V0.2.1,s000013575,P5,13575,2.467439,CAPERS_COSMOS_P5_s000013575_x1d_optext.fits,None
267,CAPERS_COSMOS_V0.2.1,s000013640,P5,13640,3.836994,CAPERS_COSMOS_P5_s000013640_x1d_optext.fits,None
268,CAPERS_COSMOS_V0.2.1,s000013668,P5,13668,4.753458,CAPERS_COSMOS_P5_s000013668_x1d_optext.fits,None
269,CAPERS_COSMOS_V0.2.1,s000013708,P5,13708,-1.0,CAPERS_COSMOS_P5_s000013708_x1d_optext.fits,None
270,CAPERS_COSMOS_V0.2.1,s000013756,P5,13756,-1.0,CAPERS_COSMOS_P5_s000013756_x1d.fits,None
271,CAPERS_COSMOS_V0.2.1,s000013783,P5,13783,-1.0,CAPERS_COSMOS_P5_s000013783_x1d_optext.fits,None
272,CAPERS_COSMOS_V0.2.1,s000014023,P5,14023,1.88,CAPERS_COSMOS_P5_s000014023_x1d_optext.fits,None
273,CAPERS_COSMOS_V0.2.1,s000014055,P6,14055,0.173395,CAPERS_COSMOS_P6_s000014055_x1d_optext.fits,None
274,CAPERS_COSMOS_V0.2.1,s000014080,P6,14080,3.734412,CAPERS_COSMOS_P6_s000014080_x1d_optext.fits,None
275,CAPERS_COSMOS_V0.2.1,s000014113,P5,14113,1.122098,CAPERS_COSMOS_P5_s000014113_x1d_optext.fits,None
276,CAPERS_COSMOS_V0.2.1,s000014119,P5,14119,0.68,CAPERS_COSMOS_P5_s000014119_x1d_optext.fits,None
277,CAPERS_COSMOS_V0.2.1,s000014162,P5,14162,3.118479,CAPERS_COSMOS_P5_s000014162_x1d.fits,None
278,CAPERS_COSMOS_V0.2.1,s000014165,P5,14165,3.394693,CAPERS_COSMOS_P5_s000014165_x1d_optext.fits,None
279,CAPERS_COSMOS_V0.2.1,s000014180,P5,14180,-1.0,CAPERS_COSMOS_P5_s000014180_x1d_optext.fits,None
280,CAPERS_COSMOS_V0.2.1,s000014203,P5,14203,3.10132,CAPERS_COSMOS_P5_s000014203_x1d_optext.fits,None
281,CAPERS_COSMOS_V0.2.1,s000014217,P5,14217,-1.0,CAPERS_COSMOS_P5_s000014217_x1d_optext.fits,None
282,CAPERS_COSMOS_V0.2.1,s000014245,P5,14245,-1.0,CAPERS_COSMOS_P5_s000014245_x1d_optext.fits,None
283,CAPERS_COSMOS_V0.2.1,s000014349,P5,14349,2.560314,CAPERS_COSMOS_P5_s000014349_x1d_optext.fits,None
284,CAPERS_COSMOS_V0.2.1,s000014350,P5,14350,0.810413,CAPERS_COSMOS_P5_s000014350_x1d.fits,None
285,CAPERS_COSMOS_V0.2.1,s000014513,P5,14513,0.861696,CAPERS_COSMOS_P5_s000014513_x1d_optext.fits,None
286,CAPERS_COSMOS_V0.2.1,s000014574,P5,14574,-1.0,CAPERS_COSMOS_P5_s000014574_x1d_optext.fits,None
287,CAPERS_COSMOS_V0.2.1,s000014575,P5,14575,-1.0,CAPERS_COSMOS_P5_s000014575_x1d_optext.fits,None
288,CAPERS_COSMOS_V0.2.1,s000014579,P5,14579,-1.0,CAPERS_COSMOS_P5_s000014579_x1d_optext.fits,None
289,CAPERS_COSMOS_V0.2.1,s000014618,P6,14618,1.170391,CAPERS_COSMOS_P6_s000014618_x1d_optext.fits,None
290,CAPERS_COSMOS_V0.2.1,s000014640,P6,14640,1.291246,CAPERS_COSMOS_P6_s000014640_x1d_optext.fits,None
291,CAPERS_COSMOS_V0.2.1,s000014718,P5,14718,-1.0,CAPERS_COSMOS_P5_s000014718_x1d_optext.fits,None
292,CAPERS_COSMOS_V0.2.1,s000014731,P5,14731,-1.0,CAPERS_COSMOS_P5_s000014731_x1d_optext.fits,None
293,CAPERS_COSMOS_V0.2.1,s000014738,P5,14738,5.25,CAPERS_COSMOS_P5_s000014738_x1d_optext.fits,None
294,CAPERS_COSMOS_V0.2.1,s000014779,P6,14779,-1.0,CAPERS_COSMOS_P6_s000014779_x1d_optext.fits,None
295,CAPERS_COSMOS_V0.2.1,s000014802,P6,14802,3.001803,CAPERS_COSMOS_P6_s000014802_x1d_optext.fits,None
296,CAPERS_COSMOS_V0.2.1,s000014863,P5,14863,4.68,CAPERS_COSMOS_P5_s000014863_x1d_optext.fits,None
297,CAPERS_COSMOS_V0.2.1,s000014951,P5,14951,5.293558,CAPERS_COSMOS_P5_s000014951_x1d_optext.fits,None
298,CAPERS_COSMOS_V0.2.1,s000014970,P5,14970,4.52,CAPERS_COSMOS_P5_s000014970_x1d_optext.fits,None
299,CAPERS_COSMOS_V0.2.1,s000014982,P5,14982,3.429367,CAPERS_COSMOS_P5_s000014982_x1d_optext.fits,None
300,CAPERS_COSMOS_V0.2.1,s000015017,P5,15017,2.760382,CAPERS_COSMOS_P5_s000015017_x1d.fits,None
301,CAPERS_COSMOS_V0.2.1,s000015049,P6,15049,3.456861,CAPERS_COSMOS_P6_s000015049_x1d_optext.fits,None
302,CAPERS_COSMOS_V0.2.1,s000015230,P5,15230,2.18,CAPERS_COSMOS_P5_s000015230_x1d_optext.fits,None
303,CAPERS_COSMOS_V0.2.1,s000015351,P5,15351,1.925883,CAPERS_COSMOS_P5_s000015351_x1d_optext.fits,None
304,CAPERS_COSMOS_V0.2.1,s000015390,P5,15390,0.687081,CAPERS_COSMOS_P5_s000015390_x1d_optext.fits,None
305,CAPERS_COSMOS_V0.2.1,s000015613,P6,15613,1.920247,CAPERS_COSMOS_P6_s000015613_x1d_optext.fits,None
306,CAPERS_COSMOS_V0.2.1,s000015616,P5,15616,1.342947,CAPERS_COSMOS_P5_s000015616_x1d_optext.fits,None
307,CAPERS_COSMOS_V0.2.1,s000015656,P5,15656,5.87,CAPERS_COSMOS_P5_s000015656_x1d_optext.fits,None
308,CAPERS_COSMOS_V0.2.1,s000015659,P6,15659,1.850506,CAPERS_COSMOS_P6_s000015659_x1d.fits,Negative continuum?
309,CAPERS_COSMOS_V0.2.1,s000015661,P6,15661,-1.0,CAPERS_COSMOS_P6_s000015661_x1d_optext.fits,None
310,CAPERS_COSMOS_V0.2.1,s000015722,P5,15722,-1.0,CAPERS_COSMOS_P5_s000015722_x1d_optext.fits,None
311,CAPERS_COSMOS_V0.2.1,s000015798,P6,15798,3.96,CAPERS_COSMOS_P6_s000015798_x1d_optext.fits,None
312,CAPERS_COSMOS_V0.2.1,s000015810,P5,15810,-1.0,CAPERS_COSMOS_P5_s000015810_x1d_optext.fits,None
313,CAPERS_COSMOS_V0.2.1,s000015852,P6,15852,1.680118,CAPERS_COSMOS_P6_s000015852_x1d_optext.fits,None
314,CAPERS_COSMOS_V0.2.1,s000015880,P5,15880,-1.0,CAPERS_COSMOS_P5_s000015880_x1d_optext.fits,None
315,CAPERS_COSMOS_V0.2.1,s000015887,P5,15887,0.624582,CAPERS_COSMOS_P5_s000015887_x1d_optext.fits,None
316,CAPERS_COSMOS_V0.2.1,s000015944,P5,15944,4.392683,CAPERS_COSMOS_P5_s000015944_x1d_optext.fits,None
317,CAPERS_COSMOS_V0.2.1,s000016135,P5,16135,-1.0,CAPERS_COSMOS_P5_s000016135_x1d_optext.fits,None
318,CAPERS_COSMOS_V0.2.1,s000016142,P5,16142,5.38,CAPERS_COSMOS_P5_s000016142_x1d_optext.fits,None
319,CAPERS_COSMOS_V0.2.1,s000016174,P5,16174,3.69,CAPERS_COSMOS_P5_s000016174_x1d_optext.fits,None
320,CAPERS_COSMOS_V0.2.1,s000016182,P6,16182,-1.0,CAPERS_COSMOS_P6_s000016182_x1d_optext.fits,None
321,CAPERS_COSMOS_V0.2.1,s000016188,P5,16188,-1.0,CAPERS_COSMOS_P5_s000016188_x1d.fits,None
322,CAPERS_COSMOS_V0.2.1,s000016190,P6,16190,-1.0,CAPERS_COSMOS_P6_s000016190_x1d_optext.fits,None
323,CAPERS_COSMOS_V0.2.1,s000016252,P5,16252,7.02,CAPERS_COSMOS_P5_s000016252_x1d_optext.fits,None
324,CAPERS_COSMOS_V0.2.1,s000016297,P5,16297,1.396055,CAPERS_COSMOS_P5_s000016297_x1d_optext.fits,None
325,CAPERS_COSMOS_V0.2.1,s000016324,P5,16324,-1.0,CAPERS_COSMOS_P5_s000016324_x1d_optext.fits,None
326,CAPERS_COSMOS_V0.2.1,s000016414,P6,16414,3.464564,CAPERS_COSMOS_P6_s000016414_x1d_optext.fits,None
327,CAPERS_COSMOS_V0.2.1,s000016464,P5,16464,3.93076,CAPERS_COSMOS_P5_s000016464_x1d_optext.fits,None
328,CAPERS_COSMOS_V0.2.1,s000016497,P6,16497,1.614189,CAPERS_COSMOS_P6_s000016497_x1d_optext.fits,None
329,CAPERS_COSMOS_V0.2.1,s000016540,P6,16540,1.72,CAPERS_COSMOS_P6_s000016540_x1d_optext.fits,None
330,CAPERS_COSMOS_V0.2.1,s000016548,P5,16548,-1.0,CAPERS_COSMOS_P5_s000016548_x1d_optext.fits,None
331,CAPERS_COSMOS_V0.2.1,s000016560,P5,16560,-1.0,CAPERS_COSMOS_P5_s000016560_x1d.fits,None
332,CAPERS_COSMOS_V0.2.1,s000016592,P5,16592,-1.0,CAPERS_COSMOS_P5_s000016592_x1d_optext.fits,None
333,CAPERS_COSMOS_V0.2.1,s000016627,P6,16627,3.17,CAPERS_COSMOS_P6_s000016627_x1d_optext.fits,None
334,CAPERS_COSMOS_V0.2.1,s000016632,P5,16632,-1.0,CAPERS_COSMOS_P5_s000016632_x1d_optext.fits,None
335,CAPERS_COSMOS_V0.2.1,s000016678,P5,16678,-1.0,CAPERS_COSMOS_P5_s000016678_x1d_optext.fits,None
336,CAPERS_COSMOS_V0.2.1,s000016680,P5,16680,3.55,CAPERS_COSMOS_P5_s000016680_x1d_optext.fits,None
337,CAPERS_COSMOS_V0.2.1,s000016745,P5,16745,-1.0,CAPERS_COSMOS_P5_s000016745_x1d_optext.fits,None
338,CAPERS_COSMOS_V0.2.1,s000016812,P5,16812,2.71624,CAPERS_COSMOS_P5_s000016812_x1d_optext.fits,None
339,CAPERS_COSMOS_V0.2.1,s000016820,P5,16820,3.76,CAPERS_COSMOS_P5_s000016820_x1d_optext.fits,None
340,CAPERS_COSMOS_V0.2.1,s000016823,P6,16823,-1.0,CAPERS_COSMOS_P6_s000016823_x1d_optext.fits,None
341,CAPERS_COSMOS_V0.2.1,s000016887,P5,16887,-1.0,CAPERS_COSMOS_P5_s000016887_x1d_optext.fits,None
342,CAPERS_COSMOS_V0.2.1,s000016915,P5,16915,2.843572,CAPERS_COSMOS_P5_s000016915_x1d_optext.fits,None
343,CAPERS_COSMOS_V0.2.1,s000017030,P6,17030,0.12644,CAPERS_COSMOS_P6_s000017030_x1d_optext.fits,None
344,CAPERS_COSMOS_V0.2.1,s000017077,P5,17077,2.278912,CAPERS_COSMOS_P5_s000017077_x1d_optext.fits,None
345,CAPERS_COSMOS_V0.2.1,s000017082,P5,17082,-1.0,CAPERS_COSMOS_P5_s000017082_x1d.fits,None
346,CAPERS_COSMOS_V0.2.1,s000017084,P5,17084,3.773091,CAPERS_COSMOS_P5_s000017084_x1d_optext.fits,None
347,CAPERS_COSMOS_V0.2.1,s000017100,P5,17100,0.654129,CAPERS_COSMOS_P5_s000017100_x1d_optext.fits,None
348,CAPERS_COSMOS_V0.2.1,s000017104,P5,17104,1.447305,CAPERS_COSMOS_P5_s000017104_x1d_optext.fits,None
349,CAPERS_COSMOS_V0.2.1,s000017111,P5,17111,1.246229,CAPERS_COSMOS_P5_s000017111_x1d_optext.fits,None
350,CAPERS_COSMOS_V0.2.1,s000017129,P5,17129,1.341239,CAPERS_COSMOS_P5_s000017129_x1d_optext.fits,None
351,CAPERS_COSMOS_V0.2.1,s000017131,P6,17131,1.526269,CAPERS_COSMOS_P6_s000017131_x1d_optext.fits,None
352,CAPERS_COSMOS_V0.2.1,s000017133,P5,17133,5.28,CAPERS_COSMOS_P5_s000017133_x1d_optext.fits,None
353,CAPERS_COSMOS_V0.2.1,s000017158,P6,17158,5.35,CAPERS_COSMOS_P6_s000017158_x1d_optext.fits,None
354,CAPERS_COSMOS_V0.2.1,s000017160,P6,17160,1.43,CAPERS_COSMOS_P6_s000017160_x1d_optext.fits,None
355,CAPERS_COSMOS_V0.2.1,s000017232,P5,17232,-1.0,CAPERS_COSMOS_P5_s000017232_x1d_optext.fits,None
356,CAPERS_COSMOS_V0.2.1,s000017245,P5,17245,-1.0,CAPERS_COSMOS_P5_s000017245_x1d_optext.fits,None
357,CAPERS_COSMOS_V0.2.1,s000017250,P5,17250,5.251454,CAPERS_COSMOS_P5_s000017250_x1d_optext.fits,None
358,CAPERS_COSMOS_V0.2.1,s000017277,P5,17277,3.48,CAPERS_COSMOS_P5_s000017277_x1d_optext.fits,None
359,CAPERS_COSMOS_V0.2.1,s000017291,P5,17291,-1.0,CAPERS_COSMOS_P5_s000017291_x1d_optext.fits,None
360,CAPERS_COSMOS_V0.2.1,s000017304,P5,17304,5.830236,CAPERS_COSMOS_P5_s000017304_x1d.fits,None
361,CAPERS_COSMOS_V0.2.1,s000017314,P5,17314,8.875273,CAPERS_COSMOS_P5_s000017314_x1d_optext.fits,None
362,CAPERS_COSMOS_V0.2.1,s000017335,P5,17335,-1.0,CAPERS_COSMOS_P5_s000017335_x1d_optext.fits,None
363,CAPERS_COSMOS_V0.2.1,s000017336,P6,17336,-1.0,CAPERS_COSMOS_P6_s000017336_x1d_optext.fits,None
364,CAPERS_COSMOS_V0.2.1,s000017405,P6,17405,-1.0,CAPERS_COSMOS_P6_s000017405_x1d_optext.fits,None
365,CAPERS_COSMOS_V0.2.1,s000017452,P5,17452,-1.0,CAPERS_COSMOS_P5_s000017452_x1d_optext.fits,None
366,CAPERS_COSMOS_V0.2.1,s000017453,P5,17453,-1.0,CAPERS_COSMOS_P5_s000017453_x1d_optext.fits,None
367,CAPERS_COSMOS_V0.2.1,s000017473,P5,17473,1.87,CAPERS_COSMOS_P5_s000017473_x1d_optext.fits,None
368,CAPERS_COSMOS_V0.2.1,s000017492,P5,17492,-1.0,CAPERS_COSMOS_P5_s000017492_x1d_optext.fits,None
369,CAPERS_COSMOS_V0.2.1,s000017507,P5,17507,2.191548,CAPERS_COSMOS_P5_s000017507_x1d_optext.fits,None
370,CAPERS_COSMOS_V0.2.1,s000017519,P6,17519,0.543715,CAPERS_COSMOS_P6_s000017519_x1d_optext.fits,PAH
371,CAPERS_COSMOS_V0.2.1,s000017523,P5,17523,5.56,CAPERS_COSMOS_P5_s000017523_x1d_optext.fits,None
372,CAPERS_COSMOS_V0.2.1,s000017528,P6,17528,3.753864,CAPERS_COSMOS_P6_s000017528_x1d_optext.fits,None
373,CAPERS_COSMOS_V0.2.1,s000017529,P6,17529,-1.0,CAPERS_COSMOS_P6_s000017529_x1d_optext.fits,No lines but intense continuum
374,CAPERS_COSMOS_V0.2.1,s000017611,P5,17611,4.83,CAPERS_COSMOS_P5_s000017611_x1d_optext.fits,None
375,CAPERS_COSMOS_V0.2.1,s000017615,P6,17615,3.48,CAPERS_COSMOS_P6_s000017615_x1d_optext.fits,None
376,CAPERS_COSMOS_V0.2.1,s000017666,P5,17666,1.795056,CAPERS_COSMOS_P5_s000017666_x1d_optext.fits,None
377,CAPERS_COSMOS_V0.2.1,s000017676,P6,17676,0.281367,CAPERS_COSMOS_P6_s000017676_x1d_optext.fits,None
378,CAPERS_COSMOS_V0.2.1,s000017703,P5,17703,1.26,CAPERS_COSMOS_P5_s000017703_x1d_optext.fits,None
379,CAPERS_COSMOS_V0.2.1,s000017740,P5,17740,-1.0,CAPERS_COSMOS_P5_s000017740_x1d_optext.fits,None
380,CAPERS_COSMOS_V0.2.1,s000017763,P6,17763,4.28,CAPERS_COSMOS_P6_s000017763_x1d_optext.fits,None
381,CAPERS_COSMOS_V0.2.1,s000017808,P6,17808,0.605505,CAPERS_COSMOS_P6_s000017808_x1d_optext.fits,None
382,CAPERS_COSMOS_V0.2.1,s000017854,P5,17854,1.879911,CAPERS_COSMOS_P5_s000017854_x1d_optext.fits,None
383,CAPERS_COSMOS_V0.2.1,s000017892,P6,17892,2.46,CAPERS_COSMOS_P6_s000017892_x1d_optext.fits,None
384,CAPERS_COSMOS_V0.2.1,s000017896,P6,17896,-1.0,CAPERS_COSMOS_P6_s000017896_x1d_optext.fits,None
385,CAPERS_COSMOS_V0.2.1,s000018062,P5,18062,2.47,CAPERS_COSMOS_P5_s000018062_x1d_optext.fits,None
386,CAPERS_COSMOS_V0.2.1,s000018111,P5,18111,2.521201,CAPERS_COSMOS_P5_s000018111_x1d_optext.fits,None
387,CAPERS_COSMOS_V0.2.1,s000018148,P5,18148,5.193041,CAPERS_COSMOS_P5_s000018148_x1d_optext.fits,None
388,CAPERS_COSMOS_V0.2.1,s000018163,P6,18163,2.99,CAPERS_COSMOS_P6_s000018163_x1d_optext.fits,None
389,CAPERS_COSMOS_V0.2.1,s000018196,P6,18196,1.712237,CAPERS_COSMOS_P6_s000018196_x1d_optext.fits,None
390,CAPERS_COSMOS_V0.2.1,s000018241,P6,18241,4.145153,CAPERS_COSMOS_P6_s000018241_x1d.fits,Objet in absorption
391,CAPERS_COSMOS_V0.2.1,s000018259,P6,18259,4.144273,CAPERS_COSMOS_P6_s000018259_x1d_optext.fits,None
392,CAPERS_COSMOS_V0.2.1,s000018263,P6,18263,4.382253,CAPERS_COSMOS_P6_s000018263_x1d_optext.fits,None
393,CAPERS_COSMOS_V0.2.1,s000018357,P5,18357,4.53,CAPERS_COSMOS_P5_s000018357_x1d_optext.fits,None
394,CAPERS_COSMOS_V0.2.1,s000018439,P6,18439,4.950398,CAPERS_COSMOS_P6_s000018439_x1d_optext.fits,None
395,CAPERS_COSMOS_V0.2.1,s000018442,P5,18442,-1.0,CAPERS_COSMOS_P5_s000018442_x1d_optext.fits,None
396,CAPERS_COSMOS_V0.2.1,s000018448,P6,18448,-1.0,CAPERS_COSMOS_P6_s000018448_x1d.fits,None
397,CAPERS_COSMOS_V0.2.1,s000018458,P6,18458,-1.0,CAPERS_COSMOS_P6_s000018458_x1d_optext.fits,None
398,CAPERS_COSMOS_V0.2.1,s000018465,P6,18465,1.530188,CAPERS_COSMOS_P6_s000018465_x1d_optext.fits,None
399,CAPERS_COSMOS_V0.2.1,s000018479,P6,18479,-1.0,CAPERS_COSMOS_P6_s000018479_x1d.fits,None
400,CAPERS_COSMOS_V0.2.1,s000018499,P5,18499,3.43,CAPERS_COSMOS_P5_s000018499_x1d_optext.fits,None
401,CAPERS_COSMOS_V0.2.1,s000018617,P6,18617,-1.0,CAPERS_COSMOS_P6_s000018617_x1d_optext.fits,None
402,CAPERS_COSMOS_V0.2.1,s000018700,P5,18700,6.52,CAPERS_COSMOS_P5_s000018700_x1d_optext.fits,None
403,CAPERS_COSMOS_V0.2.1,s000018835,P6,18835,2.661909,CAPERS_COSMOS_P6_s000018835_x1d_optext.fits,None
