ID,ra,dec,z_med,z_UNICORN
13575,150.125338,2.4044415,,1.03
155886,150.1260097,2.3836366,,1.03
193500,150.0861981,2.3979945,,1.03
18245,150.193462,2.3788649,,1.03
4985,150.1526705,2.4638804,,1.03
52416,150.102454,2.1956016,,1.0
40968,150.0986524,2.2649335,,1.0
14575,150.1214022,2.3989091,,1.0
17896,150.1529437,2.3806262,,1.0
22876,150.2009801,2.3557858,,1.0
166879,150.1229566,2.4685879,,1.0
46824,150.1484071,2.2307105,,0.97
47883,150.1147314,2.2237702,,0.97
49109,150.1547057,2.2163488,,0.97
52332,150.1462374,2.1960626,,0.97
101557,150.1487073,2.2701858,,0.97
35166,150.1018836,2.2947401,,0.97
40096,150.0577755,2.269545,,0.97
40585,150.0590408,2.2668872,,0.97
44985,150.0689964,2.2418943,,0.97
36018,150.167033,2.2904418,,0.97
131478,150.1656358,2.3339443,,0.97
4631,150.1173817,2.4670549,,0.97
164384,150.1568023,2.479976,,0.97
53730,150.1532992,2.186275,,0.94
54323,150.1522014,2.1815934,,0.94
72554,150.1189337,2.1981299,,0.94
79522,150.0993544,2.2166462,,0.94
41100,150.1737673,2.2641791,,0.94
41802,150.1741372,2.2605358,,0.94
92498,150.0728405,2.2496635,,0.94
26057,150.1553684,2.3401367,,0.94
31873,150.1309532,2.310693,,0.94
35336,150.1715442,2.2939055,,0.94
36051,150.1717828,2.2902498,,0.94
8923,150.1195544,2.4345434,,0.94
9705,150.1041848,2.4219305,,0.94
11148,150.1162054,2.4190711,,0.94
11990,150.1256962,2.4138956,,0.94
13054,150.0723659,2.4073942,,0.94
13456,150.0922162,2.4051148,,0.94
13969,150.1339037,2.402258,,0.94
15722,150.1373775,2.3927077,,0.94
188959,150.1236684,2.4029376,,0.94
18448,150.1375721,2.3777303,,0.94
21098,150.1941258,2.3647794,,0.94
6221,150.1760257,2.4546542,,0.94
6295,150.1712239,2.4537727,,0.94
8876,150.1258269,2.4349055,,0.94
177187,150.1324108,2.4358467,,0.94
47889,150.1144411,2.2237442,,0.91
51202,150.1178435,2.2038542,,0.91
51570,150.1467677,2.2009826,,0.91
51842,150.1410616,2.1986681,,0.91
53726,150.1199478,2.1864329,,0.91
55810,150.114654,2.1676922,,0.91
43654,150.1405245,2.2500146,,0.91
36895,150.0923165,2.2857553,,0.91
41150,150.1038703,2.2640236,,0.91
42681,150.1152553,2.2556461,,0.91
43033,150.0621727,2.253533,,0.91
26571,150.1443784,2.3377192,,0.91
9809,150.1016813,2.42804,,0.91
14711,150.0813669,2.3981963,,0.91
4368,150.1202349,2.4694416,,0.91
7207,150.1619165,2.4471635,,0.91
7720,150.124844,2.4434551,,0.91
167089,150.1576145,2.4682709,,0.91
48566,150.1042867,2.2193959,,0.88
52247,150.1493307,2.1965375,,0.88
37982,150.1647575,2.2803669,,0.88
45457,150.1494348,2.2391916,,0.88
39033,150.057564,2.2751468,,0.88
39335,150.1114415,2.2734745,,0.88
27565,150.1685929,2.3320926,,0.88
13961,150.1279119,2.4023385,,0.88
17082,150.1376045,2.3850817,,0.88
192101,150.120378,2.3979266,,0.88
20371,150.1944621,2.3683145,,0.88
48990,150.1089121,2.216978,,0.85
52324,150.1411286,2.1961564,,0.85
52405,150.1478286,2.1956979,,0.85
54568,150.1305939,2.1795575,,0.85
55552,150.1378132,2.1700134,,0.85
43250,150.1503712,2.2524341,,0.85
36847,150.0959811,2.2859908,,0.85
38184,150.0720058,2.279435,,0.85
38815,150.0688846,2.2762828,,0.85
43095,150.1036009,2.2532234,,0.85
26863,150.1520374,2.3359888,,0.85
28988,150.1485358,2.3246213,,0.85
33202,150.1280331,2.3041682,,0.85
10535,150.0835091,2.4223464,,0.85
14513,150.1151143,2.3991688,,0.85
14559,150.1163199,2.3989661,,0.85
19494,150.1030309,2.3725155,,0.85
20345,150.1048767,2.368554,,0.85
6920,150.1198997,2.449554,,0.85
9441,150.1776253,2.4307965,,0.85
9940,150.170502,2.4273457,,0.85
46720,150.1481632,2.2315022,,0.82
49760,150.0957827,2.212533,,0.82
51952,150.1430991,2.1987146,,0.82
38477,150.1278229,2.2778468,,0.82
39729,150.1303312,2.2714202,,0.82
45028,150.144286,2.2415305,,0.82
26470,150.150171,2.3381749,,0.82
35599,150.1426194,2.2926432,,0.82
39377,150.1411891,2.2729625,,0.82
10244,150.1048286,2.4250847,,0.82
12228,150.1149621,2.4124298,,0.82
144501,150.191669,2.3598214,,0.82
150359,150.1995805,2.371658,,0.82
2796,150.1553596,2.484041,,0.82
8083,150.1807155,2.4409369,,0.82
46723,150.1310693,2.2314629,,0.01
2967,150.1566575,2.482492,,0.01
185439,150.1075614,2.4116146,,4.12
121044,150.1363045,2.3119311,,3.43
99323,150.1350378,2.2652141,,2.62
113101,150.1648476,2.2949986,,1.72
176581,150.1421941,2.4372419,,1.54
80449,150.1479389,2.2190869,,1.33
95870,150.0641318,2.2578529,,1.06
99378,150.0952839,2.2653418,,1.03
111746,150.0643378,2.2921821,,0.97
133511,150.1581084,2.3384387,,0.97
185868,150.1431102,2.415297,,0.94
105133,150.1708441,2.2781518,,0.85
51688,150.1042568,2.200677,,0.79
68008,150.1313886,2.1836521,,0.79
86214,150.1376216,2.2342445,,0.79
36135,150.165333,2.2893955,,0.79
34167,150.0757653,2.2994265,,0.79
36865,150.0951204,2.2858911,,0.79
36941,150.0906176,2.2851658,,0.79
43642,150.0983175,2.250044,,0.79
28849,150.1273573,2.3257748,,0.79
28966,150.1532054,2.325158,,0.79
32257,150.1681987,2.308751,,0.79
35517,150.1823037,2.2931296,,0.79
13561,150.1256453,2.4044948,,0.79
16324,150.101865,2.3893006,,0.79
192384,150.1146729,2.3979261,,0.79
22046,150.1914642,2.3597031,,0.79
147449,150.1946497,2.3658903,,0.79
6031,150.1411727,2.4560564,,0.79
48083,150.1478177,2.2225098,,0.76
54195,150.1176225,2.1826785,,0.76
80840,150.1096455,2.2201739,,0.76
40497,150.060179,2.2671487,,0.76
29220,150.1166724,2.3234312,,0.76
29592,150.1590345,2.322016,,0.76
9828,150.1040783,2.4281674,,0.76
11016,150.1133789,2.4199004,,0.76
20932,150.0933222,2.3655286,,0.76
184144,150.1217825,2.4146047,,0.76
20913,150.1893461,2.3655977,,0.76
3544,150.1655462,2.4771118,,0.76
4857,150.1577761,2.4650504,,0.76
10780,150.1323416,2.4211285,,0.76
171764,150.1672952,2.4533101,,0.76
182244,150.1486166,2.4217417,,0.76
78535,150.1459802,2.2142505,,0.73
36943,150.0907089,2.2845152,,0.73
41584,150.1065072,2.2617536,,0.73
117925,150.0899087,2.304878,,0.73
33324,150.1624836,2.3035222,,0.73
143397,150.187356,2.3578002,,0.73
147467,150.1946788,2.3659307,,0.73
159255,150.1907109,2.3910304,,0.73
8893,150.1824164,2.434735,,0.73
9005,150.1697933,2.4338772,,0.73
51254,150.1561869,2.2034229,,0.7
54304,150.1473468,2.1817671,,0.7
79784,150.099801,2.2172456,,0.7
36108,150.162455,2.289931,,0.7
38098,150.1277144,2.2800731,,0.7
38374,150.1511854,2.2780889,,0.7
45885,150.1622303,2.2366936,,0.7
94180,150.1497179,2.2539619,,0.7
105457,150.1705131,2.2788747,,0.7
106589,150.1709077,2.2812372,,0.7
26532,150.1503912,2.3376715,,0.7
29815,150.1505053,2.3209641,,0.7
37063,150.1659359,2.2850122,,0.7
116946,150.1642601,2.3028949,,0.7
10721,150.0845397,2.421558,,0.7
17336,150.1427242,2.3836658,,0.7
24252,150.1573774,2.3489378,,0.7
131317,150.1691075,2.3335801,,0.7
131579,150.1708058,2.3341537,,0.7
6685,150.1408662,2.4511054,,0.7
6818,150.1230657,2.4501658,,0.7
7884,150.1788567,2.4423429,,0.7
8925,150.1822098,2.4346294,,0.7
162826,150.1590104,2.4842799,,0.7
170393,150.1378484,2.457379,,0.7
46382,150.1428703,2.2334621,,0.67
48128,150.1282336,2.2219456,,0.67
48697,150.1534946,2.2187121,,0.67
53724,150.1252823,2.18642,,0.67
55051,150.1365167,2.1751659,,0.67
72489,150.1122745,2.1978898,,0.67
34496,150.1652836,2.298162,,0.67
37777,150.1296314,2.2816994,,0.67
108193,150.1371489,2.2844249,,0.67
36702,150.0644837,2.2867066,,0.67
38721,150.0657918,2.2768039,,0.67
41622,150.1043948,2.2613833,,0.67
42069,150.1138854,2.2590107,,0.67
42912,150.0989636,2.2542999,,0.67
44706,150.0689139,2.2436891,,0.67
93916,150.1124861,2.2532655,,0.67
104109,150.0645285,2.2757725,,0.67
26871,150.1538803,2.336029,,0.67
27340,150.1480331,2.333474,,0.67
27954,150.1494619,2.3301237,,0.67
128236,150.1267713,2.3273421,,0.67
13640,150.0865563,2.4040157,,0.67
20405,150.0927374,2.3681737,,0.67
182684,150.1116759,2.4157624,,0.67
22955,150.1691534,2.3549542,,0.67
27326,150.1648117,2.3335779,,0.67
27430,150.1660233,2.3318836,,0.67
129281,150.1605849,2.3293352,,0.67
144890,150.2034895,2.3605852,,0.67
147050,150.1913583,2.3650304,,0.67
3412,150.1459773,2.4782066,,0.67
4037,150.1692247,2.4723431,,0.67
4241,150.1320394,2.4705456,,0.67
4979,150.1592645,2.4639051,,0.67
6882,150.1659207,2.4497449,,0.67
7135,150.1670201,2.4478999,,0.67
168732,150.1187663,2.4634761,,0.67
172291,150.1671207,2.4511287,,0.67
51757,150.1457363,2.2001241,,0.64
71321,150.1441078,2.1942294,,0.64
37166,150.1333293,2.2841155,,0.64
37650,150.1332133,2.2822831,,0.64
44402,150.0823209,2.2455869,,0.64
45418,150.0799905,2.2393779,,0.64
27792,150.1272761,2.3309412,,0.64
28886,150.1585052,2.3255855,,0.64
29398,150.1136195,2.3229695,,0.64
33528,150.1231443,2.302602,,0.64
15887,150.1220277,2.3916038,,0.64
17100,150.0968166,2.3849518,,0.64
179666,150.1189122,2.4286682,,0.64
181930,150.1221602,2.4212253,,0.64
16823,150.1701233,2.3865451,,0.64
3844,150.1696298,2.4735167,,0.64
4010,150.1302458,2.4726274,,0.64
4433,150.1283502,2.4688245,,0.64
7174,150.1309048,2.4476749,,0.64
50683,150.1013535,2.2068516,,0.61
52583,150.1431,2.1943519,,0.61
54115,150.1116174,2.1833595,,0.61
67705,150.1197741,2.1825295,,0.61
40861,150.0758575,2.2653007,,0.61
93202,150.1044284,2.2515197,,0.61
28353,150.1648693,2.3281753,,0.61
32453,150.1331551,2.3078753,,0.61
120340,150.1668309,2.3102811,,0.61
13084,150.0720566,2.4072367,,0.61
14350,150.1219573,2.3996352,,0.61
17808,150.1785163,2.3811342,,0.61
27477,150.1717762,2.332311,,0.61
147745,150.1872043,2.3665502,,0.61
4302,150.1557367,2.470144,,0.61
10294,150.1313143,2.4245387,,0.61
175989,150.1420412,2.4399662,,0.61
57282,150.1223963,2.1637193,,0.58
65197,150.1267554,2.1718203,,0.58
42627,150.1058828,2.2559066,,0.58
89549,150.0875205,2.2423701,,0.58
29215,150.1220372,2.3238569,,0.58
102253,150.1341948,2.271669,,0.58
10677,150.1132685,2.4219184,,0.58
12511,150.0869215,2.4104851,,0.58
186424,150.1134312,2.4125852,,0.58
23920,150.2092035,2.3504899,,0.58
148075,150.1983945,2.3672713,,0.58
7468,150.1727589,2.4453207,,0.58
9862,150.1317084,2.4279533,,0.58
165501,150.1583409,2.4790954,,0.58
165748,150.1530423,2.4726981,,0.58
167351,150.1658287,2.4673827,,0.58
171663,150.1154308,2.4591282,,0.58
48301,150.1437923,2.2210381,,0.55
35296,150.0968856,2.2941023,,0.55
41786,150.0767041,2.2606655,,0.55
101469,150.0899818,2.2700065,,0.55
111401,150.0628994,2.2914302,,0.55
11955,150.108384,2.4141919,,0.55
16135,150.1032309,2.3899872,,0.55
188729,150.088319,2.4032998,,0.55
27175,150.1741278,2.3343948,,0.55
140776,150.1708182,2.3526577,,0.55
164535,150.1524658,2.4799148,,0.55
172268,150.1373904,2.451164,,0.55
48844,150.1338018,2.2178599,,0.52
35234,150.1630693,2.2944252,,0.52
43202,150.1545643,2.2511191,,0.52
33066,150.0950747,2.3047461,,0.52
40108,150.0957143,2.2695031,,0.52
41212,150.1124946,2.2637263,,0.52
42477,150.0575226,2.2567646,,0.52
44449,150.0672426,2.2453264,,0.52
24988,150.1625168,2.3454253,,0.52
32230,150.1715424,2.3090881,,0.52
32689,150.1315435,2.3067021,,0.52
120008,150.1776796,2.3095004,,0.52
10940,150.1235214,2.4202823,,0.52
181977,150.1253795,2.4200075,,0.52
17519,150.1888308,2.3822891,,0.52
18259,150.1774724,2.3787595,,0.52
143788,150.1684851,2.3584799,,0.52
161645,150.1813444,2.396789,,0.52
8423,150.1748152,2.4382547,,0.52
8873,150.1691899,2.4349838,,0.52
9440,150.17771,2.4308556,,0.52
51844,150.1227726,2.1994398,,0.49
65262,150.1284091,2.1720564,,0.49
45422,150.1667825,2.2393745,,0.49
101283,150.1507429,2.2696134,,0.49
42142,150.1046682,2.2586925,,0.49
29242,150.1592709,2.3236895,,0.49
32200,150.1279059,2.3092799,,0.49
32433,150.1584425,2.3080089,,0.49
33683,150.171173,2.3019134,,0.49
113205,150.1305372,2.2952415,,0.49
10033,150.1144318,2.4266815,,0.49
11281,150.0750871,2.4181438,,0.49
20115,150.0972829,2.3694741,,0.49
21007,150.0978967,2.3652331,,0.49
130486,150.1604878,2.3319114,,0.49
147555,150.1927246,2.3661053,,0.49
3799,150.1452992,2.4747792,,0.49
8490,150.1343552,2.4377633,,0.49
168074,150.169599,2.4643316,,0.49
54012,150.1292503,2.1842696,,0.46
78923,150.0963725,2.2153085,,0.46
106329,150.184958,2.2806814,,0.46
110517,150.0811543,2.2893352,,0.46
26709,150.1501125,2.3369935,,0.46
38264,150.1536413,2.2790383,,0.46
109895,150.1732381,2.287975,,0.46
119753,150.1740443,2.3089513,,0.46
134374,150.1494988,2.3403138,,0.46
16676,150.0920124,2.3873037,,0.46
14779,150.1794938,2.3978432,,0.46
156730,150.1705058,2.3856518,,0.46
8823,150.1729171,2.4353106,,0.46
164022,150.1576179,2.4814507,,0.46
55026,150.1279575,2.1755178,,0.43
37533,150.1844447,2.2823238,,0.43
43681,150.1775657,2.2498406,,0.43
44135,150.1871009,2.2472466,,0.43
42068,150.1140483,2.2590905,,0.43
11954,150.1083125,2.4141551,,0.43
14203,150.0863301,2.4010798,,0.43
14746,150.0880503,2.3980083,,0.43
22730,150.1642738,2.3563162,,0.43
3255,150.1516062,2.4795287,,0.43
171869,150.1725706,2.4523444,,0.43
179019,150.1802732,2.4334019,,0.43
78510,150.131775,2.2141871,,0.4
42667,150.1905906,2.2557287,,0.4
38185,150.0717949,2.2793471,,0.4
39022,150.0983478,2.2752286,,0.4
91244,150.0820419,2.2464594,,0.4
29693,150.1599438,2.3215067,,0.4
29986,150.1516524,2.3200696,,0.4
180168,150.1068819,2.4275844,,0.4
181670,150.1095965,2.4213802,,0.4
18617,150.1816951,2.3768772,,0.4
63588,150.1255243,2.1644828,,0.37
69306,150.1184034,2.1882873,,0.37
79150,150.0991369,2.2158223,,0.37
90194,150.1852722,2.2439964,,0.37
33657,150.0955546,2.2993484,,0.37
88847,150.0750545,2.2406473,,0.37
95044,150.1187136,2.2560374,,0.37
200978,150.0672918,2.244026,,0.37
206429,150.1279518,2.3123797,,0.37
147458,150.1978889,2.3659183,,0.37
6494,150.1348349,2.4525174,,0.37
175527,150.1618976,2.4401404,,0.37
107270,150.1327748,2.2825495,,6.97
158718,150.0958861,2.3898795,,6.73
128325,150.1215465,2.3275382,,6.61
133583,150.1583145,2.3385772,,5.98
102746,150.1382649,2.272814,,5.47
92553,150.0849292,2.2497991,,4.93
153057,150.1379734,2.3773282,,4.84
136769,150.1515871,2.3452,,4.69
176637,150.1466635,2.4373042,,4.48
182082,150.1537302,2.4198987,,4.39
157366,150.135306,2.3868907,,4.12
179219,150.1357129,2.431187,,4.09
156968,150.1495148,2.3861518,,3.88
160936,150.1275143,2.3949604,,3.82
126737,150.1276279,2.3241068,,3.73
100755,150.1392976,2.2683343,,3.31
107165,150.1824927,2.2823469,,3.04
111383,150.1768188,2.2914106,,2.65
156743,150.0985399,2.38567,,2.44
102478,150.0910852,2.2721921,,2.35
110830,150.0621201,2.2900589,,2.29
112225,150.128973,2.2933451,,2.23
112676,150.1257001,2.2942066,,1.84
125832,150.1505861,2.322203,,1.75
176974,150.1423055,2.4400731,,1.75
161423,150.1710016,2.3961868,,1.69
179934,150.1446441,2.4281284,,1.66
109060,150.0909074,2.286254,,1.54
118008,150.1643642,2.3050379,,1.48
149168,150.0967485,2.3693426,,1.3
158404,150.1306456,2.3891956,,1.27
109205,150.1289256,2.2865797,,1.24
86723,150.1430152,2.235621,,1.12
149875,150.1108079,2.3707179,,1.09
164583,150.1653525,2.4833659,,1.09
95320,150.0699164,2.2567177,,1.06
120216,150.1314959,2.3099588,,1.06
122077,150.1297697,2.3142472,,1.03
189552,150.1314232,2.4014094,,1.03
156474,150.145914,2.3850475,,1.0
78944,150.1330001,2.2153586,,0.97
111889,150.176235,2.2924481,,0.97
183731,150.1100039,2.4154186,,0.97
141157,150.184213,2.3533259,,0.94
155993,150.1453348,2.3838965,,0.94
185685,150.1393055,2.4144672,,0.94
120679,150.1339073,2.3110631,,0.91
149458,150.1034494,2.3699128,,0.91
129044,150.1320489,2.3288396,,0.88
35640,150.1022756,2.2924883,,0.85
119224,150.1757145,2.3077437,,0.85
126479,150.1170589,2.3236064,,0.85
149226,150.1604309,2.3694651,,0.85
86561,150.1402985,2.2351297,,0.79
127995,150.1193988,2.3268032,,0.79
84836,150.1481344,2.2305912,,0.7
133095,150.1441398,2.3376196,,0.7
167021,150.1632408,2.4686092,,0.7
91875,150.1631124,2.2480148,,0.67
149015,150.105213,2.3691032,,0.67
89157,150.0744353,2.2413926,,0.64
154583,150.140623,2.3806001,,0.61
162316,150.1324008,2.4736279,,0.61
92603,150.1778211,2.2499424,,0.58
88286,150.0801571,2.2393884,,0.58
114873,150.0844801,2.2987171,,0.58
112775,150.1278369,2.2943932,,0.58
138989,150.1980788,2.3494199,,0.58
104792,150.1054904,2.2773928,,0.55
139167,150.1656223,2.3496737,,0.55
149475,150.1000039,2.36995,,0.52
190388,150.1276391,2.399221,,0.52
104561,150.108212,2.2768796,,0.49
135357,150.1527299,2.3423365,,0.49
138303,150.2015994,2.3480638,,0.49
149619,150.1540946,2.370217,,0.49
108314,150.1792525,2.2846595,,0.46
159723,150.1701481,2.3920549,,0.46
65944,150.1187407,2.1752419,,0.43
114369,150.1335443,2.2977143,,0.43
157166,150.0871537,2.3864887,,0.43
190722,150.116108,2.3988904,,0.43
160511,150.1708278,2.3939511,,0.43
140111,150.1928204,2.3514239,,0.4
178467,150.1800524,2.4318525,,0.4
89838,150.0710078,2.243091,,0.37
127005,150.1557212,2.3246799,,0.37
176969,150.1459845,2.4370257,,0.37
73825,150.1472907,2.2015641,,0.34
83567,150.1258708,2.2272399,,0.34
83820,150.1328675,2.2279422,,0.34
33867,150.0765404,2.3011081,,0.34
102722,150.1385083,2.2727576,,0.34
133286,150.158658,2.3379873,,0.34
24615,150.1555324,2.3471619,,0.34
140082,150.1926377,2.351379,,0.34
52881,150.1066904,2.1922455,,0.31
54014,150.1115912,2.1842651,,0.31
77762,150.0963472,2.2123006,,0.31
78498,150.1379576,2.2141569,,0.31
37226,150.1799237,2.2842253,,0.31
40855,150.1353953,2.2653771,,0.31
45063,150.1813118,2.2414986,,0.31
44023,150.0853636,2.2478838,,0.31
117540,150.0854665,2.3041087,,0.31
34235,150.1389734,2.2993237,,0.31
35285,150.1333648,2.2942162,,0.31
35645,150.1396976,2.2924053,,0.31
39158,150.1414879,2.2744241,,0.31
120355,150.1756339,2.3103119,,0.31
14165,150.1278042,2.4013003,,0.31
177360,150.1134828,2.4353577,,0.31
15659,150.1831764,2.3930946,,0.31
16182,150.1796722,2.3901335,,0.31
17676,150.137103,2.3812947,,0.31
27253,150.1746505,2.3339588,,0.31
2648,150.1597245,2.4855233,,0.31
3907,150.1295694,2.4737879,,0.31
10961,150.1516608,2.4202053,,0.31
164871,150.1498529,2.4794951,,0.31
170943,150.1366659,2.4553371,,0.31
177627,150.1769888,2.4352415,,0.31
69023,150.1307205,2.1872883,,0.28
83874,150.1356742,2.2281233,,0.28
37220,150.1436828,2.2842225,,0.28
101262,150.183966,2.2695528,,0.28
33201,150.0909435,2.3040956,,0.28
35083,150.0650847,2.2951824,,0.28
36334,150.1005401,2.2886519,,0.28
95664,150.1143563,2.2574463,,0.28
126541,150.1508107,2.3237233,,0.28
133938,150.1562497,2.3393256,,0.28
9795,150.1067827,2.4285291,,0.28
17232,150.0938471,2.3841014,,0.28
156656,150.1875686,2.3854607,,0.28
193853,150.1882049,2.3971282,,0.28
5189,150.1595045,2.4623515,,0.28
178859,150.1797506,2.4317206,,0.28
80881,150.1376652,2.2202992,,0.25
86508,150.0676535,2.2349917,,0.25
32296,150.1339877,2.30876,,0.25
112276,150.1800884,2.2934294,,0.25
16660,150.0922383,2.3873879,,0.25
152679,150.0848103,2.3764791,,0.25
179785,150.1194723,2.4319804,,0.25
183288,150.0822407,2.4173294,,0.25
148668,150.1994171,2.36852,,0.25
3315,150.1490892,2.4792971,,0.25
167916,150.1534757,2.4653999,,0.25
67391,150.1090134,2.1812552,,0.22
68854,150.1442558,2.1866994,,0.22
45165,150.1504511,2.2409088,,0.22
101735,150.1847966,2.2704869,,0.22
29382,150.1562969,2.3240531,,0.22
30208,150.1300346,2.3190742,,0.22
32448,150.1593209,2.3079638,,0.22
33902,150.1419678,2.30098,,0.22
35653,150.1857872,2.2923651,,0.22
126224,150.121884,2.323066,,0.22
13250,150.077378,2.4061003,,0.22
13487,150.0930255,2.4049946,,0.22
16745,150.0841599,2.3861885,,0.22
17335,150.1000374,2.3835775,,0.22
147032,150.0969957,2.3650118,,0.22
182987,150.0815837,2.4177972,,0.22
14055,150.1852119,2.4015009,,0.22
22427,150.1445004,2.3578906,,0.22
4434,150.1510444,2.4688361,,0.22
178826,150.1427697,2.4321166,,0.22
182236,150.1516352,2.4194657,,0.22
46938,150.1349194,2.2300517,,0.19
53086,150.1208179,2.1907574,,0.19
55675,150.1349001,2.1688808,,0.19
78522,150.1404348,2.2142181,,0.19
79505,150.1501244,2.216613,,0.19
79565,150.1365603,2.2167156,,0.19
82130,150.1139908,2.2233389,,0.19
40626,150.1776974,2.2667378,,0.19
46573,150.1629741,2.2325443,,0.19
88305,150.1547221,2.2394241,,0.19
92575,150.1805109,2.2498579,,0.19
109483,150.1441348,2.2871556,,0.19
36078,150.0945422,2.2901636,,0.19
39247,150.0709714,2.2739498,,0.19
42120,150.1004434,2.2588314,,0.19
43636,150.099145,2.2500727,,0.19
45640,150.0786377,2.2381006,,0.19
103595,150.067418,2.2746934,,0.19
32733,150.1605267,2.3065813,,0.19
37384,150.1398089,2.2835537,,0.19
112774,150.1427807,2.2943902,,0.19
119745,150.1602296,2.3089443,,0.19
14579,150.120734,2.3989005,,0.19
19774,150.1078907,2.371202,,0.19
148265,150.0992482,2.3676374,,0.19
155452,150.095071,2.3826717,,0.19
184674,150.108014,2.4132252,,0.19
19503,150.1388943,2.372465,,0.19
24260,150.2056064,2.348943,,0.19
7299,150.1279936,2.4462763,,0.19
175171,150.1604497,2.4413223,,0.19
178090,150.1279648,2.4341121,,0.19
53711,150.1132545,2.1865593,,0.16
72859,150.138871,2.1989419,,0.16
43480,150.1579151,2.2510458,,0.16
93227,150.1424435,2.2516163,,0.16
98926,150.1731187,2.2643662,,0.16
89900,150.0851205,2.2432371,,0.16
157486,150.096877,2.3871562,,0.16
156509,150.146241,2.3851336,,0.16
171997,150.1705848,2.4550367,,0.16
79863,150.1394219,2.2174685,,0.13
84562,150.1302172,2.2298536,,0.13
100680,150.1833235,2.2681466,,0.13
106837,150.1276653,2.2816479,,0.13
92217,150.0605963,2.2489239,,0.13
100266,150.0991605,2.2672992,,0.13
109835,150.1748787,2.287831,,0.13
114659,150.1423758,2.2983264,,0.13
152713,150.1083212,2.3765521,,0.13
189251,150.0939493,2.4013383,,0.13
154491,150.1359472,2.3804272,,0.13
155828,150.1560441,2.3835366,,0.13
155998,150.1495824,2.383901,,0.13
6513,150.1763306,2.4521301,,0.13
67353,150.1502473,2.1811054,,0.1
90600,150.1661959,2.2449592,,0.1
92716,150.1037074,2.2502102,,0.1
127336,150.1679358,2.3254361,,0.1
48887,150.1395929,2.217542,,0.07
46621,150.1567188,2.2322105,,0.07
44738,150.086377,2.243489,,0.07
88435,150.0700682,2.2397152,,0.07
173551,150.1218507,2.4471465,,0.07
42727,150.1544308,2.2553389,,0.04
98737,150.1483155,2.2639986,,0.04
109364,150.1393941,2.2869354,,0.04
143803,150.1936059,2.3585122,,0.04
156835,150.1488599,2.3858576,,0.04
167133,150.1256195,2.4710255,,0.04
64632,150.1242508,2.1691606,,0.01
72976,150.1194197,2.1992331,,0.01
73837,150.1474362,2.2016103,,0.01
74429,150.1528205,2.20345,,0.01
85850,150.1403406,2.233256,,0.01
38169,150.1713866,2.2795082,,0.01
36104,150.0872132,2.2896244,,0.01
38918,150.0639417,2.2758489,,0.01
95780,150.1015898,2.257633,,0.01
29263,150.1703448,2.3237039,,0.01
33770,150.1244681,2.3015579,,0.01
105226,150.1374913,2.2783597,,0.01
9678,150.1069745,2.429153,,0.01
17666,150.1316227,2.3818614,,0.01
152751,150.100993,2.3766342,,0.01
156506,150.1376753,2.3851253,,0.01
178573,150.1081164,2.4323009,,0.01
17030,150.1874958,2.3854174,,0.01
129819,150.1563714,2.3304559,,0.01
130033,150.1694669,2.3309569,,0.01
164215,150.1659144,2.4823037,,0.01
164246,150.1521321,2.4811946,,0.01
168273,150.1132015,2.4641737,,0.01
170676,150.1312739,2.4585641,,0.01
175599,150.1401868,2.4416297,,0.01
190570,150.162196,2.4877151,,0.01
