file,z
CAPERS_COSMOS_P2_s000106798_x1d.fits,nan
CAPERS_COSMOS_P2_s000037226_x1d.fits,3.6162836704516996
CAPERS_COSMOS_P2_s000039433_x1d.fits,0.8379958251623996
CAPERS_COSMOS_P2_s000091209_x1d.fits,nan
CAPERS_COSMOS_P2_s000037220_x1d.fits,nan
CAPERS_COSMOS_P2_s000044101_x1d.fits,nan
CAPERS_COSMOS_P2_s000085350_x1d.fits,nan
CAPERS_COSMOS_P2_s000033804_x1d.fits,2.126795546557688
CAPERS_COSMOS_P2_s000095399_x1d.fits,nan
CAPERS_COSMOS_P2_s000109483_x1d.fits,nan
CAPERS_COSMOS_P2_s000106837_x1d.fits,nan
CAPERS_COSMOS_P2_s000034441_x1d.fits,4.885714277050703
CAPERS_COSMOS_P2_s000098722_x1d.fits,nan
CAPERS_COSMOS_P2_s000042630_x1d.fits,2.8264391544647554
CAPERS_COSMOS_P2_s000038985_x1d.fits,nan
CAPERS_COSMOS_P2_s000036135_x1d.fits,nan
CAPERS_COSMOS_P2_s000085478_x1d.fits,nan
CAPERS_COSMOS_P2_s000089232_x1d.fits,4.176143640427806
CAPERS_COSMOS_P2_s000042031_x1d.fits,5.763440347941591
CAPERS_COSMOS_P2_s000092603_x1d.fits,nan
CAPERS_COSMOS_P2_s000101654_x1d.fits,5.3512109581619915
CAPERS_COSMOS_P2_s000089329_x1d.fits,nan
CAPERS_COSMOS_P2_s000100680_x1d.fits,nan
CAPERS_COSMOS_P2_s000036108_x1d.fits,5.852002331220278
CAPERS_COSMOS_P2_s000107634_x1d.fits,nan
CAPERS_COSMOS_P2_s000040099_x1d.fits,1.3534346988678738
CAPERS_COSMOS_P2_s000042262_x1d.fits,4.442252268828253
CAPERS_COSMOS_P2_s000086965_x1d.fits,nan
CAPERS_COSMOS_P2_s000044297_x1d.fits,nan
CAPERS_COSMOS_P2_s000092844_x1d.fits,3.8577703754658126
CAPERS_COSMOS_P2_s000037469_x1d.fits,nan
CAPERS_COSMOS_P2_s000099323_x1d.fits,nan
CAPERS_COSMOS_P2_s000045457_x1d.fits,nan
CAPERS_COSMOS_P2_s000106975_x1d.fits,nan
CAPERS_COSMOS_P2_s000038374_x1d.fits,nan
CAPERS_COSMOS_P2_s000045396_x1d.fits,2.1649428824907613
CAPERS_COSMOS_P2_s000041535_x1d.fits,1.9731639635784317
CAPERS_COSMOS_P2_s000036667_x1d.fits,2.708022479583773
CAPERS_COSMOS_P2_s000111170_x1d.fits,nan
CAPERS_COSMOS_P2_s000044035_x1d.fits,5.716748019142829
CAPERS_COSMOS_P2_s000096670_x1d.fits,2.987865246101747
CAPERS_COSMOS_P2_s000106538_x1d.fits,nan
CAPERS_COSMOS_P2_s000105670_x1d.fits,nan
CAPERS_COSMOS_P2_s000035234_x1d.fits,nan
CAPERS_COSMOS_P2_s000040453_x1d.fits,3.004506929586908
CAPERS_COSMOS_P2_s000105457_x1d.fits,5.553586762132866
CAPERS_COSMOS_P2_s000105074_x1d.fits,nan
CAPERS_COSMOS_P2_s000107551_x1d.fits,nan
CAPERS_COSMOS_P2_s000105133_x1d.fits,nan
CAPERS_COSMOS_P2_s000043593_x1d.fits,nan
CAPERS_COSMOS_P2_s000045063_x1d.fits,3.1338181767083704
CAPERS_COSMOS_P2_s000098926_x1d.fits,nan
CAPERS_COSMOS_P2_s000105437_x1d.fits,nan
CAPERS_COSMOS_P2_s000201574_x1d.fits,nan
CAPERS_COSMOS_P2_s000043250_x1d.fits,nan
CAPERS_COSMOS_P2_s000041284_x1d.fits,1.2202171868898923
CAPERS_COSMOS_P2_s000108314_x1d.fits,3.635927391255681
CAPERS_COSMOS_P2_s000045305_x1d.fits,5.308781307853575
CAPERS_COSMOS_P2_s000042667_x1d.fits,nan
CAPERS_COSMOS_P2_s000098737_x1d.fits,1.909422825500354
CAPERS_COSMOS_P2_s000113101_x1d.fits,nan
CAPERS_COSMOS_P2_s000094180_x1d.fits,nan
CAPERS_COSMOS_P2_s000099382_x1d.fits,1.8075347147660268
CAPERS_COSMOS_P2_s000091875_x1d.fits,1.6498241816925057
CAPERS_COSMOS_P2_s000041141_x1d.fits,nan
CAPERS_COSMOS_P2_s000045165_x1d.fits,3.281561508468223
CAPERS_COSMOS_P2_s000109719_x1d.fits,nan
CAPERS_COSMOS_P2_s000040555_x1d.fits,3.003484965133609
CAPERS_COSMOS_P2_s000097513_x1d.fits,nan
CAPERS_COSMOS_P2_s000116485_x1d.fits,nan
CAPERS_COSMOS_P2_s000036541_x1d.fits,nan
CAPERS_COSMOS_P2_s000037477_x1d.fits,nan
CAPERS_COSMOS_P2_s000044340_x1d.fits,2.4103756104957106
CAPERS_COSMOS_P2_s000097724_x1d.fits,nan
CAPERS_COSMOS_P2_s000041425_x1d.fits,nan
CAPERS_COSMOS_P2_s000090786_x1d.fits,nan
CAPERS_COSMOS_P2_s000034068_x1d.fits,4.92547213457434
CAPERS_COSMOS_P2_s000099682_x1d.fits,nan
CAPERS_COSMOS_P2_s000089926_x1d.fits,nan
CAPERS_COSMOS_P2_s000091133_x1d.fits,nan
CAPERS_COSMOS_P2_s000089433_x1d.fits,1.9717206907339007
CAPERS_COSMOS_P2_s000043238_x1d.fits,nan
CAPERS_COSMOS_P2_s000041269_x1d.fits,nan
CAPERS_COSMOS_P2_s000093655_x1d.fits,nan
CAPERS_COSMOS_P2_s000088982_x1d.fits,nan
CAPERS_COSMOS_P2_s000043386_x1d.fits,nan
CAPERS_COSMOS_P2_s000034496_x1d.fits,nan
CAPERS_COSMOS_P2_s000036571_x1d.fits,4.5835128248273715
CAPERS_COSMOS_P2_s000086703_x1d.fits,2.528614731779683
CAPERS_COSMOS_P2_s000045494_x1d.fits,2.132785845117129
CAPERS_COSMOS_P2_s000042727_x1d.fits,nan
CAPERS_COSMOS_P2_s000038452_x1d.fits,nan
CAPERS_COSMOS_P2_s000108344_x1d.fits,nan
CAPERS_COSMOS_P2_s000045422_x1d.fits,nan
CAPERS_COSMOS_P2_s000046003_x1d.fits,1.8705611454901057
CAPERS_COSMOS_P2_s000085809_x1d.fits,nan
CAPERS_COSMOS_P2_s000106589_x1d.fits,nan
CAPERS_COSMOS_P2_s000106185_x1d.fits,nan
CAPERS_COSMOS_P2_s000101283_x1d.fits,nan
CAPERS_COSMOS_P2_s000045410_x1d.fits,nan
CAPERS_COSMOS_P2_s000104685_x1d.fits,5.344829320859975
CAPERS_COSMOS_P2_s000042475_x1d.fits,2.9528488985707115
CAPERS_COSMOS_P2_s000036505_x1d.fits,4.870556817074748
CAPERS_COSMOS_P2_s000115733_x1d.fits,5.86452944454424
CAPERS_COSMOS_P2_s000037510_x1d.fits,nan
CAPERS_COSMOS_P2_s000041100_x1d.fits,nan
