               sample          id       pointing  MPT_number   z_manual  z_gaussian                                    optext
2112  CAPERS_EGS_V0.2  s000214894             P2      214894  -1.000000   -1.000000  CAPERS_EGS_P2_s000214894_x1d_optext.fits
2113  CAPERS_EGS_V0.2  s000214911             P7      214911   2.210000    2.214459  CAPERS_EGS_P7_s000214911_x1d_optext.fits
2114  CAPERS_EGS_V0.2  s000214952             P1      214952  -1.000000   -1.000000  CAPERS_EGS_P1_s000214952_x1d_optext.fits
2115  CAPERS_EGS_V0.2  s000215002             P4      215002   0.961248    0.983229  CAPERS_EGS_P4_s000215002_x1d_optext.fits
2116  CAPERS_EGS_V0.2  s000215034             P3      215034  -1.000000   -1.000000                                       NaN
2117  CAPERS_EGS_V0.2  s000215041             P4      215041   1.690397   -1.000000  CAPERS_EGS_P4_s000215041_x1d_optext.fits
2118  CAPERS_EGS_V0.2  s000215156             P4      215156   0.737658    0.740032  CAPERS_EGS_P4_s000215156_x1d_optext.fits
2119  CAPERS_EGS_V0.2  s000215160             P2      215160   1.663278    1.683571  CAPERS_EGS_P2_s000215160_x1d_optext.fits
2120  CAPERS_EGS_V0.2  s000215181             P4      215181   0.657162    0.649396  CAPERS_EGS_P4_s000215181_x1d_optext.fits
2121  CAPERS_EGS_V0.2  s000215192             P2      215192   0.352699    0.356190  CAPERS_EGS_P2_s000215192_x1d_optext.fits
2122  CAPERS_EGS_V0.2  s000215200             P1      215200   1.930000    1.941242  CAPERS_EGS_P1_s000215200_x1d_optext.fits
2123  CAPERS_EGS_V0.2  s000215207             P4      215207  -1.000000   -1.000000  CAPERS_EGS_P4_s000215207_x1d_optext.fits
2124  CAPERS_EGS_V0.2  s000215211             P4      215211   2.910000    2.913223  CAPERS_EGS_P4_s000215211_x1d_optext.fits
2125  CAPERS_EGS_V0.2  s000215217             P7      215217   4.350000    4.353303  CAPERS_EGS_P7_s000215217_x1d_optext.fits
2126  CAPERS_EGS_V0.2  s000215218             P4      215218   1.600000    1.561379  CAPERS_EGS_P4_s000215218_x1d_optext.fits
2127  CAPERS_EGS_V0.2  s000215229             P1      215229  -1.000000   -1.000000  CAPERS_EGS_P1_s000215229_x1d_optext.fits
2128  CAPERS_EGS_V0.2  s000215263             P1      215263   3.440000    3.452629  CAPERS_EGS_P1_s000215263_x1d_optext.fits
2129  CAPERS_EGS_V0.2  s000215308             P2      215308  -1.000000   -1.000000  CAPERS_EGS_P2_s000215308_x1d_optext.fits
2130  CAPERS_EGS_V0.2  s000215385             P1      215385   2.390000    2.403586  CAPERS_EGS_P1_s000215385_x1d_optext.fits
2131  CAPERS_EGS_V0.2  s000215428             P2      215428   1.351316   -1.000000  CAPERS_EGS_P2_s000215428_x1d_optext.fits
2132  CAPERS_EGS_V0.2  s000215431             P2      215431   2.920000    2.929131  CAPERS_EGS_P2_s000215431_x1d_optext.fits
2133  CAPERS_EGS_V0.2  s000215458             P3      215458   0.645671   -1.000000  CAPERS_EGS_P3_s000215458_x1d_optext.fits
2134  CAPERS_EGS_V0.2  s000215494             P7      215494   1.927001    1.921900  CAPERS_EGS_P7_s000215494_x1d_optext.fits
2135  CAPERS_EGS_V0.2  s000215508             P3      215508   1.102812    1.096296  CAPERS_EGS_P3_s000215508_x1d_optext.fits
2136  CAPERS_EGS_V0.2  s000215509             P4      215509   1.685482    1.714948  CAPERS_EGS_P4_s000215509_x1d_optext.fits
2137  CAPERS_EGS_V0.2  s000215554             P3      215554  -1.000000   -1.000000                                       NaN
2138  CAPERS_EGS_V0.2  s000215590             P4      215590   3.430000    3.421156  CAPERS_EGS_P4_s000215590_x1d_optext.fits
2139  CAPERS_EGS_V0.2  s000215592             P1      215592   4.273621    4.277063  CAPERS_EGS_P1_s000215592_x1d_optext.fits
2140  CAPERS_EGS_V0.2  s000215596             P4      215596   0.742500   -1.000000                                       NaN
2141  CAPERS_EGS_V0.2  s000215622             P4      215622  -1.000000   -1.000000  CAPERS_EGS_P4_s000215622_x1d_optext.fits
2142  CAPERS_EGS_V0.2  s000215638             P7      215638   1.716594    1.722328  CAPERS_EGS_P7_s000215638_x1d_optext.fits
2143  CAPERS_EGS_V0.2  s000215653             P2      215653   2.700000    2.699065  CAPERS_EGS_P2_s000215653_x1d_optext.fits
2144  CAPERS_EGS_V0.2  s000215739             P1      215739   6.950000    6.961611  CAPERS_EGS_P1_s000215739_x1d_optext.fits
2145  CAPERS_EGS_V0.2  s000215810             P1      215810   1.230000    1.252953  CAPERS_EGS_P1_s000215810_x1d_optext.fits
2146  CAPERS_EGS_V0.2  s000215858             P2      215858   2.780000    2.784315  CAPERS_EGS_P2_s000215858_x1d_optext.fits
2147  CAPERS_EGS_V0.2  s000215862             P2      215862  -1.000000   -1.000000  CAPERS_EGS_P2_s000215862_x1d_optext.fits
2148  CAPERS_EGS_V0.2  s000215910             P2      215910  -1.000000   -1.000000  CAPERS_EGS_P2_s000215910_x1d_optext.fits
2149  CAPERS_EGS_V0.2  s000215948             P7      215948   2.680000    2.691374  CAPERS_EGS_P7_s000215948_x1d_optext.fits
2150  CAPERS_EGS_V0.2  s000215969             P2      215969   0.793612    0.793544  CAPERS_EGS_P2_s000215969_x1d_optext.fits
2151  CAPERS_EGS_V0.2  s000215986             P1      215986   1.250000    1.259641  CAPERS_EGS_P1_s000215986_x1d_optext.fits
2152  CAPERS_EGS_V0.2  s000215990             P2      215990   1.225436   -1.000000  CAPERS_EGS_P2_s000215990_x1d_optext.fits
2153  CAPERS_EGS_V0.2  s000216057             P4      216057   1.511818   -1.000000  CAPERS_EGS_P4_s000216057_x1d_optext.fits
2154  CAPERS_EGS_V0.2  s000216090             P1      216090   2.303851    2.302653  CAPERS_EGS_P1_s000216090_x1d_optext.fits
2155  CAPERS_EGS_V0.2  s000216091             P1      216091  -1.000000   -1.000000                                       NaN
2156  CAPERS_EGS_V0.2  s000216102             P1      216102   2.420000    2.431959  CAPERS_EGS_P1_s000216102_x1d_optext.fits
2157  CAPERS_EGS_V0.2  s000216106             P2      216106   1.107521    1.101650  CAPERS_EGS_P2_s000216106_x1d_optext.fits
2158  CAPERS_EGS_V0.2  s000216112             P5      216112  -1.000000   -1.000000  CAPERS_EGS_P5_s000216112_x1d_optext.fits
2159  CAPERS_EGS_V0.2  s000216156             P1      216156  -1.000000   -1.000000                                       NaN
2160  CAPERS_EGS_V0.2  s000216207             P2      216207   2.303726    2.305077  CAPERS_EGS_P2_s000216207_x1d_optext.fits
2161  CAPERS_EGS_V0.2  s000216243             P2      216243   2.560000   -1.000000  CAPERS_EGS_P2_s000216243_x1d_optext.fits
2162  CAPERS_EGS_V0.2  s000216246             P2      216246  -1.000000   -1.000000  CAPERS_EGS_P2_s000216246_x1d_optext.fits
2163  CAPERS_EGS_V0.2  s000216260             P4      216260   2.145948    2.144663  CAPERS_EGS_P4_s000216260_x1d_optext.fits
2164  CAPERS_EGS_V0.2  s000216328             P5      216328   1.160000    1.169668  CAPERS_EGS_P5_s000216328_x1d_optext.fits
2165  CAPERS_EGS_V0.2  s000216360             P3      216360  -1.000000   -1.000000                                       NaN
2166  CAPERS_EGS_V0.2  s000216391             P5      216391  -1.000000   -1.000000  CAPERS_EGS_P5_s000216391_x1d_optext.fits
2167  CAPERS_EGS_V0.2  s000216439             P1      216439   1.603592    1.610899  CAPERS_EGS_P1_s000216439_x1d_optext.fits
2168  CAPERS_EGS_V0.2  s000216492             P1      216492  -1.000000   -1.000000  CAPERS_EGS_P1_s000216492_x1d_optext.fits
2169  CAPERS_EGS_V0.2  s000216527             P1      216527   0.820000    0.818090  CAPERS_EGS_P1_s000216527_x1d_optext.fits
2170  CAPERS_EGS_V0.2  s000216529             P1      216529   1.900000    1.917903  CAPERS_EGS_P1_s000216529_x1d_optext.fits
2171  CAPERS_EGS_V0.2  s000216600             P1      216600   2.020000    2.049020  CAPERS_EGS_P1_s000216600_x1d_optext.fits
2172  CAPERS_EGS_V0.2  s000216636             P1      216636  -1.000000   -1.000000  CAPERS_EGS_P1_s000216636_x1d_optext.fits
2173  CAPERS_EGS_V0.2  s000216637             P1      216637  -1.000000   -1.000000  CAPERS_EGS_P1_s000216637_x1d_optext.fits
2174  CAPERS_EGS_V0.2  s000216645             P1      216645   1.699534    1.714864  CAPERS_EGS_P1_s000216645_x1d_optext.fits
2175  CAPERS_EGS_V0.2  s000216645             P2      216645   1.699534   -1.000000  CAPERS_EGS_P2_s000216645_x1d_optext.fits
2176  CAPERS_EGS_V0.2  s000216645  MultiPointing      216645   1.699534    1.711658     CAPERS_EGS_s000216645_x1d_optext.fits
2177  CAPERS_EGS_V0.2  s000216654             P1      216654   1.340000    1.346471  CAPERS_EGS_P1_s000216654_x1d_optext.fits
2178  CAPERS_EGS_V0.2  s000216689             P1      216689   1.570000    1.578782  CAPERS_EGS_P1_s000216689_x1d_optext.fits
2179  CAPERS_EGS_V0.2  s000216698             P2      216698   2.960000    2.960341  CAPERS_EGS_P2_s000216698_x1d_optext.fits
2180  CAPERS_EGS_V0.2  s000216713             P2      216713   0.760000    0.768484  CAPERS_EGS_P2_s000216713_x1d_optext.fits
2181  CAPERS_EGS_V0.2  s000216779             P2      216779   0.754745    0.749609  CAPERS_EGS_P2_s000216779_x1d_optext.fits
2182  CAPERS_EGS_V0.2  s000216848             P4      216848   0.740872    0.748825  CAPERS_EGS_P4_s000216848_x1d_optext.fits
2183  CAPERS_EGS_V0.2  s000216850             P2      216850   2.630000    2.637977  CAPERS_EGS_P2_s000216850_x1d_optext.fits
2184  CAPERS_EGS_V0.2  s000216910             P2      216910   2.285021    2.300781  CAPERS_EGS_P2_s000216910_x1d_optext.fits
2185  CAPERS_EGS_V0.2  s000216923             P1      216923   2.080000    2.103922  CAPERS_EGS_P1_s000216923_x1d_optext.fits
2186  CAPERS_EGS_V0.2  s000216947             P1      216947   1.910000    1.935160  CAPERS_EGS_P1_s000216947_x1d_optext.fits
2187  CAPERS_EGS_V0.2  s000217014             P1      217014   1.900000    1.942491  CAPERS_EGS_P1_s000217014_x1d_optext.fits
2188  CAPERS_EGS_V0.2  s000217016             P1      217016   1.900000    1.901409  CAPERS_EGS_P1_s000217016_x1d_optext.fits
2189  CAPERS_EGS_V0.2  s000217024             P2      217024   2.260000    2.270734  CAPERS_EGS_P2_s000217024_x1d_optext.fits
2190  CAPERS_EGS_V0.2  s000217128             P1      217128   2.576818    2.604224  CAPERS_EGS_P1_s000217128_x1d_optext.fits
2191  CAPERS_EGS_V0.2  s000217146             P2      217146  -1.000000   -1.000000  CAPERS_EGS_P2_s000217146_x1d_optext.fits
2192  CAPERS_EGS_V0.2  s000217174             P1      217174   0.914318    0.928924  CAPERS_EGS_P1_s000217174_x1d_optext.fits
2193  CAPERS_EGS_V0.2  s000217241             P1      217241   4.620000    4.626073  CAPERS_EGS_P1_s000217241_x1d_optext.fits
2194  CAPERS_EGS_V0.2  s000217280             P1      217280   1.126345   -1.000000  CAPERS_EGS_P1_s000217280_x1d_optext.fits
2195  CAPERS_EGS_V0.2  s000217281             P1      217281   1.881785    1.891359  CAPERS_EGS_P1_s000217281_x1d_optext.fits
2196  CAPERS_EGS_V0.2  s000217329             P2      217329   1.680000    1.690854  CAPERS_EGS_P2_s000217329_x1d_optext.fits
2197  CAPERS_EGS_V0.2  s000217335             P1      217335   1.890000    1.897593  CAPERS_EGS_P1_s000217335_x1d_optext.fits
2198  CAPERS_EGS_V0.2  s000217400             P1      217400   2.273042    2.269815  CAPERS_EGS_P1_s000217400_x1d_optext.fits
2199  CAPERS_EGS_V0.2  s000217500             P1      217500   2.330000    2.359765  CAPERS_EGS_P1_s000217500_x1d_optext.fits
2200  CAPERS_EGS_V0.2  s000217614             P2      217614  -1.000000   -1.000000                                       NaN
2201  CAPERS_EGS_V0.2  s000217619             P1      217619   2.110000    2.630257  CAPERS_EGS_P1_s000217619_x1d_optext.fits
2202  CAPERS_EGS_V0.2  s000217628             P2      217628   1.560000   -1.000000  CAPERS_EGS_P2_s000217628_x1d_optext.fits
2203  CAPERS_EGS_V0.2  s000217691             P1      217691   2.730000    2.742633  CAPERS_EGS_P1_s000217691_x1d_optext.fits
2204  CAPERS_EGS_V0.2  s000217694             P1      217694  -1.000000   -1.000000  CAPERS_EGS_P1_s000217694_x1d_optext.fits
2205  CAPERS_EGS_V0.2  s000217811             P5      217811  -1.000000   -1.000000  CAPERS_EGS_P5_s000217811_x1d_optext.fits
2206  CAPERS_EGS_V0.2  s000217854             P1      217854   1.582726    1.589450  CAPERS_EGS_P1_s000217854_x1d_optext.fits
2207  CAPERS_EGS_V0.2  s000217908             P1      217908  -1.000000   -1.000000  CAPERS_EGS_P1_s000217908_x1d_optext.fits
2208  CAPERS_EGS_V0.2  s000217910             P1      217910   2.350000    2.360173  CAPERS_EGS_P1_s000217910_x1d_optext.fits
2209  CAPERS_EGS_V0.2  s000217921             P2      217921   1.390000    1.389833  CAPERS_EGS_P2_s000217921_x1d_optext.fits
2210  CAPERS_EGS_V0.2  s000217961             P1      217961   1.780000    1.783654  CAPERS_EGS_P1_s000217961_x1d_optext.fits
2211  CAPERS_EGS_V0.2  s000217970             P2      217970  11.128279   -1.000000  CAPERS_EGS_P2_s000217970_x1d_optext.fits
2212  CAPERS_EGS_V0.2  s000217981             P1      217981   2.300000    2.301652  CAPERS_EGS_P1_s000217981_x1d_optext.fits
2213  CAPERS_EGS_V0.2  s000218005             P1      218005  -1.000000   -1.000000  CAPERS_EGS_P1_s000218005_x1d_optext.fits
2214  CAPERS_EGS_V0.2  s000218049             P3      218049  -1.000000   -1.000000  CAPERS_EGS_P3_s000218049_x1d_optext.fits
2215  CAPERS_EGS_V0.2  s000218119             P2      218119   1.386493   -1.000000  CAPERS_EGS_P2_s000218119_x1d_optext.fits
2216  CAPERS_EGS_V0.2  s000218155             P1      218155   2.920000    2.928321  CAPERS_EGS_P1_s000218155_x1d_optext.fits
2217  CAPERS_EGS_V0.2  s000218235  MultiPointing      218235   2.100000    2.113997     CAPERS_EGS_s000218235_x1d_optext.fits
2218  CAPERS_EGS_V0.2  s000218235             P2      218235   2.100000    2.112425  CAPERS_EGS_P2_s000218235_x1d_optext.fits
2219  CAPERS_EGS_V0.2  s000218235             P1      218235   2.100000    2.116346  CAPERS_EGS_P1_s000218235_x1d_optext.fits
2220  CAPERS_EGS_V0.2  s000218289             P2      218289   3.340000    3.337717  CAPERS_EGS_P2_s000218289_x1d_optext.fits
2221  CAPERS_EGS_V0.2  s000218300             P1      218300  -1.000000   -1.000000  CAPERS_EGS_P1_s000218300_x1d_optext.fits
2222  CAPERS_EGS_V0.2  s000218334             P1      218334   2.528801   -1.000000  CAPERS_EGS_P1_s000218334_x1d_optext.fits
2223  CAPERS_EGS_V0.2  s000218400             P1      218400   1.650633    1.647378  CAPERS_EGS_P1_s000218400_x1d_optext.fits
2224  CAPERS_EGS_V0.2  s000218400  MultiPointing      218400   1.650633   -1.000000     CAPERS_EGS_s000218400_x1d_optext.fits
2225  CAPERS_EGS_V0.2  s000218400             P2      218400   1.650633   -1.000000  CAPERS_EGS_P2_s000218400_x1d_optext.fits
2226  CAPERS_EGS_V0.2  s000218433             P1      218433   3.470000    3.471165  CAPERS_EGS_P1_s000218433_x1d_optext.fits
2227  CAPERS_EGS_V0.2  s000218489             P1      218489   1.750000    1.758386  CAPERS_EGS_P1_s000218489_x1d_optext.fits
2228  CAPERS_EGS_V0.2  s000218516             P1      218516   1.570000    1.574166  CAPERS_EGS_P1_s000218516_x1d_optext.fits
2229  CAPERS_EGS_V0.2  s000218516  MultiPointing      218516   1.570000    1.574666     CAPERS_EGS_s000218516_x1d_optext.fits
2230  CAPERS_EGS_V0.2  s000218516             P2      218516   1.570000    1.577741  CAPERS_EGS_P2_s000218516_x1d_optext.fits
2231  CAPERS_EGS_V0.2  s000218578             P1      218578  -1.000000   -1.000000  CAPERS_EGS_P1_s000218578_x1d_optext.fits
2232  CAPERS_EGS_V0.2  s000218631             P1      218631  -1.000000   -1.000000  CAPERS_EGS_P1_s000218631_x1d_optext.fits
2233  CAPERS_EGS_V0.2  s000218637             P1      218637   1.890008    1.896123  CAPERS_EGS_P1_s000218637_x1d_optext.fits
2234  CAPERS_EGS_V0.2  s000218774             P2      218774   2.350000    2.355356  CAPERS_EGS_P2_s000218774_x1d_optext.fits
2235  CAPERS_EGS_V0.2  s000218794             P1      218794   3.397646    3.398933  CAPERS_EGS_P1_s000218794_x1d_optext.fits
2236  CAPERS_EGS_V0.2  s000218801             P1      218801   6.110000    6.105708  CAPERS_EGS_P1_s000218801_x1d_optext.fits
2237  CAPERS_EGS_V0.2  s000218857             P1      218857  -1.000000   -1.000000                                       NaN
2238  CAPERS_EGS_V0.2  s000218929             P2      218929   2.190000    2.180443  CAPERS_EGS_P2_s000218929_x1d_optext.fits
2239  CAPERS_EGS_V0.2  s000218975             P1      218975   2.320000    2.336032  CAPERS_EGS_P1_s000218975_x1d_optext.fits
2240  CAPERS_EGS_V0.2  s000219030             P1      219030   2.089265    2.095596  CAPERS_EGS_P1_s000219030_x1d_optext.fits
2241  CAPERS_EGS_V0.2  s000219132             P1      219132   2.740000    2.753533  CAPERS_EGS_P1_s000219132_x1d_optext.fits
2242  CAPERS_EGS_V0.2  s000219251             P1      219251  -1.000000   -1.000000  CAPERS_EGS_P1_s000219251_x1d_optext.fits
2243  CAPERS_EGS_V0.2  s000219261             P1      219261   2.580000    2.597163  CAPERS_EGS_P1_s000219261_x1d_optext.fits
2244  CAPERS_EGS_V0.2  s000219273             P1      219273   2.375421    2.402507  CAPERS_EGS_P1_s000219273_x1d_optext.fits
2245  CAPERS_EGS_V0.2  s000219287             P2      219287  -1.000000   -1.000000                                       NaN
2246  CAPERS_EGS_V0.2  s000219322             P1      219322   3.330000    3.338994  CAPERS_EGS_P1_s000219322_x1d_optext.fits
2247  CAPERS_EGS_V0.2  s000219356             P1      219356   3.480000    3.492478  CAPERS_EGS_P1_s000219356_x1d_optext.fits
2248  CAPERS_EGS_V0.2  s000219374             P1      219374   1.800000    1.859816  CAPERS_EGS_P1_s000219374_x1d_optext.fits
2249  CAPERS_EGS_V0.2  s000219394             P1      219394   2.132217    2.099723  CAPERS_EGS_P1_s000219394_x1d_optext.fits
2250  CAPERS_EGS_V0.2  s000219439             P1      219439   2.780000    2.789980  CAPERS_EGS_P1_s000219439_x1d_optext.fits
2251  CAPERS_EGS_V0.2  s000219469             P2      219469   3.430000    3.441001  CAPERS_EGS_P2_s000219469_x1d_optext.fits
2252  CAPERS_EGS_V0.2  s000219477             P2      219477   2.390000    2.394053  CAPERS_EGS_P2_s000219477_x1d_optext.fits
2253  CAPERS_EGS_V0.2  s000219520             P1      219520   1.826288    1.834177  CAPERS_EGS_P1_s000219520_x1d_optext.fits
2254  CAPERS_EGS_V0.2  s000219619             P2      219619   2.640000    2.649103  CAPERS_EGS_P2_s000219619_x1d_optext.fits
2255  CAPERS_EGS_V0.2  s000219634  MultiPointing      219634  -1.000000   -1.000000     CAPERS_EGS_s000219634_x1d_optext.fits
