ID,ra,dec,z_med,z_UNICORN
51510,214.9478648,52.8556993,,5.17
94270,214.8683631,52.8535413,,5.17
71404,214.9275701,52.9529648,,5.14
53772,214.9667266,52.8740677,,4.9
51332,214.8759886,52.804192,,4.27
86745,214.8789107,52.8779977,,4.06
73903,214.8945901,52.9231101,,3.91
36146,215.0084377,52.8652093,,3.7
88865,214.8542845,52.8562328,,3.4
89725,214.8011858,52.8160355,,3.4
62835,214.9596634,52.8928993,,1.96
59275,214.8844181,52.8295053,,1.93
50251,214.8572582,52.7884551,,1.57
47990,214.9460574,52.8469223,,1.57
61547,214.9470711,52.8804292,,1.51
6216,215.0229741,52.9989289,,1.3
237811,215.0269254,52.9760714,,1.3
5364,214.8867126,52.9069778,,1.3
15938,214.9396107,52.8835443,,1.3
18946,214.832944,52.7886835,,1.3
29603,214.8714973,52.7680909,,1.3
22509,214.9275583,52.8391804,,1.3
207338,214.9263744,52.8393688,,1.3
25806,214.9562962,52.845079,,1.3
30381,214.9547866,52.8232665,,1.3
224870,214.9060811,52.9167426,,1.28
226244,214.89902,52.9179252,,1.28
3937,214.9942238,52.9912879,,1.27
8518,215.0402764,52.9982912,,1.27
215986,215.0809183,52.9945058,,1.27
5823,214.9689292,52.9631065,,1.27
4469,214.9030322,52.9239832,,1.27
7083,214.8964065,52.9040304,,1.27
13893,214.9481676,52.9030446,,1.27
15618,214.8510133,52.8226015,,1.27
19360,214.8820601,52.8211126,,1.27
19474,214.8835603,52.821667,,1.27
84429,214.8013156,52.8281597,,1.27
37895,214.8605931,52.7639814,,1.27
14191,214.9279842,52.8867162,,1.27
17021,214.941516,52.8782399,,1.27
19630,214.9403093,52.8611593,,1.27
20748,214.933382,52.8512422,,1.27
23453,214.9550342,52.8543241,,1.27
49658,214.9353519,52.8427365,,1.27
214236,215.0610673,52.9715161,,1.25
6177,215.0160835,52.9941264,,1.24
7143,215.018333,52.9904876,,1.24
9191,214.9904372,52.959836,,1.24
7453,214.950247,52.9406781,,1.24
9788,214.923724,52.9095117,,1.24
84499,214.8777175,52.8822875,,1.24
16952,214.8850222,52.8383678,,1.24
64904,214.8530118,52.824535,,1.24
29514,214.8910417,52.7823314,,1.24
17159,214.942685,52.878184,,1.24
20292,214.957704,52.870701,,1.24
21737,214.9364735,52.8489586,,1.24
29151,214.9905616,52.8544556,,1.24
64230,214.8999388,52.8544331,,1.24
214952,215.0583099,52.9738612,,1.21
5833,214.9657381,52.9606282,,1.21
224120,214.9905801,52.9726747,,1.21
20517,214.9670983,52.8763549,,1.21
211229,214.9579943,52.8824734,,1.21
8731,214.8424539,52.8567363,,1.21
11043,214.7981411,52.8141595,,1.21
70063,214.7969903,52.863429,,1.21
15225,214.9270564,52.8791533,,1.21
30484,215.0101282,52.8624627,,1.21
215554,214.9342311,52.8885518,,1.2
211010,214.8795036,52.8250349,,1.2
225614,214.9013528,52.9156211,,1.19
213117,215.07712,52.9768178,,1.18
9013,214.9252329,52.9145328,,1.18
89371,214.8953694,52.8838615,,1.18
12118,214.8720594,52.8600947,,1.18
29520,214.8694413,52.7668934,,1.18
52614,214.8512237,52.7894686,,1.18
216112,214.7972951,52.7945019,,1.18
216328,214.7981306,52.7955092,,1.18
18771,214.9479617,52.8718753,,1.18
215034,214.9593929,52.9033356,,1.17
236387,214.9468871,52.8944862,,1.16
10488,215.051357,52.9969677,,1.15
2006,214.9463133,52.9681722,,1.15
8916,214.9395131,52.9251143,,1.15
1898,214.8695639,52.9145276,,1.15
6171,214.9075861,52.917599,,1.15
69935,214.8662087,52.9128187,,1.15
93538,214.9619103,52.9189296,,1.15
4367,214.8226326,52.8674668,,1.15
28565,214.856951,52.7620154,,1.15
54042,214.7952253,52.7526938,,1.15
26138,214.9929467,52.8696432,,1.15
44453,214.9045351,52.8097119,,1.15
50810,214.957898,52.8611515,,1.15
3167,214.935046,52.9543404,,1.12
8143,214.9516373,52.9377686,,1.12
8490,214.9403936,52.930055,,1.12
8633,215.0077817,52.9747856,,1.12
222966,215.00201,52.9740549,,1.12
3228,214.8762867,52.9122397,,1.12
14274,214.9549817,52.9053578,,1.12
20113,214.9639101,52.8757482,,1.12
20844,214.9666949,52.8744878,,1.12
88593,214.9259207,52.9079782,,1.12
225138,214.9039055,52.9159236,,1.12
3143,214.7874537,52.8495836,,1.12
9205,214.8466607,52.8577293,,1.12
234729,214.8071814,52.76642,,1.12
21698,214.9879935,52.8857869,,1.12
16111,214.8981618,52.8531255,,1.12
229445,214.939848,52.9678677,,1.11
215229,215.0616922,52.9773048,,1.1
216106,214.992524,52.9303831,,1.1
213280,214.9523064,52.8896546,,1.1
79210,215.0113722,52.991487,,1.09
7575,214.9368373,52.9301741,,1.09
8904,214.935246,52.9220517,,1.09
10552,214.9612748,52.9327019,,1.09
2100,214.8734396,52.9162452,,1.09
2423,214.8704291,52.9126623,,1.09
9166,214.8866302,52.8862255,,1.09
10827,214.9422367,52.9178427,,1.09
11007,214.9419632,52.9166546,,1.09
11538,214.8903015,52.8760924,,1.09
16722,214.9356943,52.875504,,1.09
16807,214.9322325,52.8728277,,1.09
74391,214.8675314,52.9016704,,1.09
11149,214.8766684,52.8693934,,1.09
15405,214.8510848,52.8240265,,1.09
215622,214.8557637,52.833805,,1.09
18351,214.9472691,52.8741959,,1.09
20638,214.9391437,52.8559568,,1.09
20660,214.9563797,52.8680259,,1.09
13789,214.8648012,52.8445535,,1.09
15408,214.871967,52.8386799,,1.09
53262,214.8755775,52.8082089,,1.09
97690,214.8683048,52.836384,,1.09
66064,214.872705,52.83513,,7.27
84171,214.7957879,52.8241887,,5.98
88972,214.8547728,52.8565676,,4.93
80127,215.0217981,52.99635,,4.9
92068,214.8229928,52.8242183,,4.87
68836,214.9386455,52.966999,,4.84
90126,214.9639614,52.9320969,,4.84
53344,214.8866721,52.8162803,,4.66
90103,214.9347114,52.9096422,,3.49
59259,214.9035847,52.8430683,,2.68
54152,214.9671582,52.8752827,,2.62
88467,215.0487167,52.995179,,2.29
88759,214.8969228,52.8889599,,2.23
63805,214.8484617,52.8166327,,1.9
89154,214.8570884,52.8658296,,1.75
36817,215.011212,52.8686341,,1.72
79087,215.0161774,52.9951841,,1.69
73155,214.8689571,52.9071337,,1.36
87576,215.0509044,52.998398,,1.09
230687,214.7880602,52.8572795,,1.09
215862,215.0013232,52.9382387,,1.08
229467,214.7843316,52.8564135,,1.08
226362,214.8923703,52.9143776,,1.07
12686,214.9715647,52.9274833,,1.06
2152,214.8670471,52.9113487,,1.06
10711,214.9324593,52.9117248,,1.06
15033,214.9639034,52.906658,,1.06
63626,214.9437123,52.8838655,,1.06
86601,214.9306799,52.9149981,,1.06
4029,214.8172516,52.8655892,,1.06
4675,214.8172222,52.8618759,,1.06
8997,214.8443125,52.856888,,1.06
12675,214.8797523,52.8624921,,1.06
15695,214.8707391,52.836174,,1.06
16422,214.8785135,52.8370601,,1.06
85451,214.857183,52.8658906,,1.06
89680,214.8179803,52.8280908,,1.06
20346,214.7960516,52.7554112,,1.06
20435,214.7996546,52.7575755,,1.06
17080,214.9144446,52.8587467,,1.06
18572,214.933779,52.8631552,,1.06
13630,214.8664508,52.8465706,,1.06
14033,214.8875628,52.8592286,,1.06
223992,215.0471437,53.0119735,,1.04
208201,214.9377247,52.8503128,,1.04
4208,215.0207072,53.0087209,,1.03
8458,215.0442868,53.0016235,,1.03
221301,215.0546966,53.003118,,1.03
83929,214.8774741,52.8838987,,1.03
8996,214.8442801,52.8570155,,1.03
81351,214.8436175,52.8666528,,1.03
23500,214.8775706,52.7990407,,1.03
26721,214.9698384,52.8506717,,1.03
21094,214.8882214,52.8175909,,1.03
23000,214.954894,52.8563306,,1.03
237795,214.9985343,52.9557693,,1.02
224070,214.8147584,52.8474094,,1.02
236466,214.9623087,52.9067534,,1.0
36736,214.8726907,52.7700451,,1.0
23199,214.9992569,52.8868556,,1.0
30076,214.9958079,52.8542061,,1.0
95949,214.927561,52.8859348,,1.0
21945,214.8978708,52.820567,,1.0
236418,215.0834118,52.9915137,,0.98
4452,215.008237,52.9980674,,0.97
6711,215.0230788,52.9961628,,0.97
82774,214.9891571,52.9660525,,0.97
212581,215.067674,52.967697,,0.97
2511,214.9333839,52.9566008,,0.97
212798,215.0063459,52.925054,,0.97
236624,214.9948548,52.9327082,,0.97
3010,214.8758262,52.9132778,,0.97
10429,214.8649937,52.8654168,,0.97
215002,214.8550847,52.8298147,,0.97
28923,214.8912598,52.7850508,,0.97
41162,214.8311788,52.7500438,,0.97
205934,214.8865492,52.8023468,,0.97
26976,214.9782976,52.8554958,,0.97
27691,215.0025176,52.8690647,,0.97
46097,214.8905714,52.8033945,,0.97
220182,215.063515,53.0037935,,0.96
215508,214.9370044,52.8909635,,0.96
220830,215.0746419,53.0126111,,0.95
3578,215.0070533,53.0028125,,0.94
236229,215.0572277,52.9700807,,0.94
1937,214.9338143,52.9600511,,0.94
215990,215.0246729,52.9551954,,0.94
4407,214.8820293,52.9094268,,0.94
12016,214.8267905,52.8281829,,0.94
14275,214.8312481,52.8174904,,0.94
19000,214.9284444,52.856409,,0.94
217174,215.0748135,52.9962716,,0.92
220633,215.0728112,53.0125141,,0.92
220708,215.0079527,52.9661619,,0.91
948,214.8663755,52.9174081,,0.91
8732,214.8487016,52.861399,,0.91
9300,214.8471719,52.857835,,0.91
14990,214.8500939,52.8260989,,0.91
219749,214.863223,52.8594465,,0.91
207404,214.8235231,52.7669601,,0.91
21384,214.9219001,52.8403613,,0.91
218578,215.0755467,53.0043504,,0.88
2773,214.9348054,52.9562714,,0.88
3531,214.9394971,52.955323,,0.88
12577,214.9641308,52.9229566,,0.88
4521,214.9030023,52.9232308,,0.88
16244,214.9412442,52.8827317,,0.88
10956,214.8043968,52.8191606,,0.88
83095,214.7973848,52.8289266,,0.88
224816,214.8153275,52.8485588,,0.88
14771,214.7969088,52.7896985,,0.88
29519,214.8692841,52.7667889,,0.88
213806,214.9519768,52.891482,,0.88
53624,214.867352,52.8031818,,0.88
223930,214.9947035,52.9746939,,0.87
238396,215.0519751,53.0035564,,0.87
229561,214.7865566,52.8599645,,0.87
211824,214.9612057,52.8877842,,0.86
236940,215.0201717,52.9564763,,0.85
1906,214.9396578,52.9643009,,0.85
65277,214.8731053,52.8377794,,0.85
74228,214.7888093,52.8465663,,0.85
21471,214.8512314,52.7897761,,0.85
41306,214.9699518,52.849133,,0.85
18437,214.9044339,52.843196,,0.85
19642,214.9172858,52.8450013,,0.85
23982,214.9364618,52.8388452,,0.85
224595,215.0408886,53.0107758,,0.84
213138,215.0804879,52.9794086,,0.83
209993,215.0247852,52.923983,,0.83
210881,214.9651027,52.886079,,0.83
224024,214.9045117,52.9113931,,0.83
7011,215.0241869,52.9952419,,0.82
67719,214.9858924,53.0028104,,0.82
4595,214.8103393,52.8574291,,0.82
12122,214.8211939,52.823967,,0.82
14814,214.7948481,52.7878948,,0.82
28725,214.860026,52.7635809,,0.82
56459,214.8570083,52.8019474,,0.82
21006,214.9223925,52.8423307,,0.82
61937,214.9165921,52.8598397,,0.82
87704,214.8774173,52.8753587,,9.13
59417,214.8636834,52.8151648,,4.78
96728,214.8822094,52.8518842,,4.69
91746,214.879468,52.8697144,,3.91
54816,215.0808743,52.9570825,,3.82
88300,214.9365697,52.916114,,3.73
74978,214.9510783,52.9598753,,3.7
90996,214.8298606,52.8322948,,3.4
42652,215.0142044,52.8834798,,3.1
97519,214.9644654,52.9075859,,3.04
50190,214.952563,52.8560964,,2.62
84011,214.9339249,52.9203454,,1.87
94170,214.828531,52.8217002,,1.66
55945,214.964182,52.8769756,,1.57
76646,215.0232085,53.0065673,,1.54
56787,215.0245115,52.9216194,,1.33
47002,214.9405864,52.8408905,,1.27
89178,214.9452215,52.9199327,,1.21
85857,214.9917833,52.95988,,1.15
58057,214.8685021,52.8144428,,1.03
214621,215.0623243,52.9732824,,0.79
215969,214.9968056,52.9354206,,0.79
7611,214.8519584,52.8697432,,0.79
12593,214.8261678,52.8246394,,0.79
238803,214.8207617,52.8469002,,0.79
97418,214.7966036,52.7884483,,0.79
219827,215.0142168,52.9647263,,0.78
1417,214.9876941,53.0005815,,0.76
237568,215.0161268,52.9642199,,0.76
10403,214.8164185,52.8308345,,0.76
13727,214.8271942,52.8182184,,0.76
13647,214.8074065,52.8044847,,0.76
13818,214.8678537,52.8464845,,0.76
19597,214.9255391,52.8510293,,0.76
19962,214.927103,52.8504538,,0.76
216713,214.9898692,52.932388,,0.75
216779,215.0188229,52.9552841,,0.75
219645,215.0199821,52.9699349,,0.75
212342,215.0579491,52.9564417,,0.74
213582,215.0552004,52.9622517,,0.74
238282,215.0071589,52.9700449,,0.74
215156,214.8836041,52.8504691,,0.74
215596,214.8574668,52.832417,,0.74
201731,214.8603402,52.7568202,,0.74
4373,214.9592638,52.9644258,,0.73
8828,214.9849058,52.9567967,,0.73
18311,214.9420466,52.8707023,,0.73
18963,214.8775622,52.820461,,0.73
17463,214.8274439,52.7942378,,0.73
205911,214.8333036,52.7611653,,0.73
58768,214.9091829,52.8454726,,0.73
16548,214.9037115,52.8539448,,0.73
202747,214.9362156,52.8203097,,0.73
221719,215.0081321,52.9717239,,0.72
216848,214.8237359,52.8169773,,0.72
200301,215.0009355,52.8489911,,0.71
19282,215.072701,52.9566504,,0.7
83626,214.9903943,52.9644624,,0.7
7988,214.9311988,52.9241579,,0.7
223907,214.8393046,52.8643964,,0.7
26472,214.8830448,52.7899303,,0.7
64049,214.8296071,52.803846,,0.7
21759,214.9903707,52.8872711,,0.7
24514,214.9832702,52.8697689,,0.7
35536,214.9700875,52.8368148,,0.7
58981,214.9498312,52.8749704,,0.7
205600,214.9390735,52.8385852,,0.7
15736,214.9001055,52.8565213,,0.7
16301,214.8959809,52.8501756,,0.7
16757,214.9000491,52.8502469,,0.7
216243,214.9918933,52.933274,,0.68
228797,214.8701435,52.9230484,,0.68
360,214.9843637,53.0044338,,0.67
210468,215.0807775,52.9656328,,0.67
10133,214.9390061,52.9191241,,0.67
81212,214.942769,52.9380287,,0.67
14065,214.9036714,52.8703036,,0.67
10918,214.8704017,52.8663945,,0.67
15941,214.804169,52.7871943,,0.67
26473,214.8831952,52.7899924,,0.67
28966,214.8901598,52.7840752,,0.67
16700,214.9603331,52.8934032,,0.67
17706,214.9462121,52.8772565,,0.67
23616,214.9311227,52.8367469,,0.67
26969,214.9741998,52.8527922,,0.67
30322,214.9670362,52.8327631,,0.67
65142,214.9241439,52.8744233,,0.67
236650,214.962482,52.9103783,,0.66
232086,214.980597,52.8401331,,0.66
214627,215.0635405,52.9751579,,0.65
217146,214.995209,52.936318,,0.65
215349,214.9468563,52.8952617,,0.65
3144,215.0110008,53.0081584,,0.64
224160,214.9284306,52.9291625,,0.64
11467,214.8271238,52.8318976,,0.64
27120,214.9962358,52.8676842,,0.64
39525,214.968976,52.8445449,,0.64
219815,215.0516713,52.9941067,,0.63
7261,214.8691744,52.8841875,,0.61
98089,214.9371406,52.885328,,0.61
9981,214.8024255,52.8227911,,0.61
20487,214.8874953,52.8200062,,0.61
64979,214.8825263,52.8525424,,0.61
62393,214.8357909,52.8036601,,0.61
25650,214.9021443,52.8074119,,0.61
63600,214.9041441,52.8557394,,0.61
222980,215.0020681,52.9744195,,0.59
72604,214.9360136,52.956308,,0.58
226138,214.9850235,52.9723909,,0.58
10702,214.8815949,52.8755376,,0.58
13009,214.9091125,52.881387,,0.58
15526,214.9267268,52.8770983,,0.58
92192,214.9376119,52.9052222,,0.58
215509,214.8529724,52.8302881,,0.58
58465,214.796941,52.7645871,,0.58
58501,214.7969589,52.7647036,,0.58
27530,215.0024091,52.8697799,,0.58
48806,214.9496235,52.8511657,,0.58
21174,214.9299264,52.8470472,,0.58
26837,214.9594654,52.8426925,,0.58
33935,214.9602741,52.8257758,,0.58
93514,214.8700771,52.8534174,,0.58
208436,214.900179,52.825118,,0.58
240463,214.7892892,52.8526632,,0.57
215592,215.0520803,52.9726774,,0.56
1008,214.9854382,53.0015077,,0.55
1593,214.9857757,52.9983936,,0.55
7303,214.9317592,52.9284381,,0.55
62663,214.9981669,52.9197364,,0.55
7914,214.8991191,52.901837,,0.55
83165,214.869247,52.8799234,,0.55
12104,214.8588298,52.8508633,,0.55
213939,214.8596779,52.8264979,,0.55
18671,214.8525534,52.8046162,,0.55
19893,214.8622141,52.8018376,,0.55
24959,214.8872242,52.7996275,,0.55
41170,214.8851605,52.7885331,,0.55
49501,214.935033,52.8421647,,0.55
55169,214.9191328,52.8433477,,0.55
25682,214.9477539,52.8395656,,0.55
41342,214.9606256,52.8425902,,0.55
51584,214.9537151,52.8600204,,0.55
238760,215.0445061,53.0047707,,0.54
231662,214.8789494,52.9142322,,0.53
80836,214.8696569,52.8868589,,0.52
213926,214.8582574,52.8259269,,0.52
22293,214.8621884,52.7936915,,0.52
29969,214.8582768,52.7568209,,0.52
33856,215.0001267,52.8537849,,0.52
57561,214.8654716,52.8108826,,0.52
65916,214.9012104,52.8568638,,0.52
214424,215.017881,52.9391198,,0.51
225934,214.9691777,52.9671628,,0.51
211862,215.0606023,52.9585795,,0.5
221583,215.0043857,52.9685071,,0.5
225708,214.8936963,52.9124063,,0.5
209172,214.8139925,52.769751,,0.5
3270,215.0105423,53.0071992,,0.49
19301,215.0761683,52.9590013,,0.49
221426,215.0057566,52.9684869,,0.49
215308,214.9947703,52.9271327,,0.49
96146,214.9101588,52.8733345,,0.49
9341,214.8472234,52.8577156,,0.49
59350,214.8840405,52.8294672,,0.49
85851,214.7984695,52.8226011,,0.49
87977,214.8011156,52.8205189,,0.49
215181,214.8524935,52.8290462,,0.49
29430,214.8597862,52.7603895,,0.49
53198,214.9284112,52.8456582,,0.49
20765,214.9206925,52.8422903,,0.49
35335,214.9488718,52.8212806,,0.49
221840,215.0091798,52.9731046,,0.48
221209,215.00685,52.9676039,,0.46
3121,214.9578075,52.9699357,,0.46
8461,214.9851761,52.9593779,,0.46
3385,214.8751156,52.9105797,,0.46
3751,214.8683768,52.903172,,0.46
18049,214.9373915,52.8690784,,0.46
214765,214.9387533,52.8877628,,0.46
215458,214.93812,52.89125,,0.46
222813,214.9057327,52.9057656,,0.46
13672,214.829068,52.8198361,,0.46
50262,214.9879518,52.8813162,,0.46
15692,214.9022291,52.8579007,,0.46
94834,214.8734521,52.8518113,,0.46
213992,215.0718873,52.977822,,0.45
224158,214.8193934,52.8510213,,0.45
9877,215.042993,52.9937378,,0.43
10203,215.0165205,52.9735252,,0.43
216246,214.9921534,52.9317596,,0.43
12287,214.9059752,52.8831114,,0.43
14365,214.9091369,52.87216,,0.43
91081,214.9597784,52.9241111,,0.43
10599,214.7928511,52.8130075,,0.43
16557,214.9447173,52.8831112,,0.43
19066,214.9536289,52.8737731,,0.43
33425,215.0011083,52.85287,,0.43
210757,214.9645595,52.8853058,,0.42
216527,215.0733805,52.9924707,,0.41
12854,214.9673942,52.9236664,,0.4
73648,214.9520797,52.9661171,,0.4
3481,214.8680531,52.9048492,,0.4
8598,214.8770058,52.8822926,,0.4
221787,214.9084256,52.9020653,,0.4
7124,214.7887069,52.8275476,,0.4
17899,214.8828953,52.8312111,,0.4
52765,214.8526777,52.7908666,,0.4
20512,214.8709474,52.8080791,,0.4
222439,215.0478231,53.003299,,0.39
213600,215.0204916,52.939577,,0.39
217400,215.022601,52.9612222,,0.38
223520,215.0218066,52.9906541,,0.38
218049,214.9355257,52.9025504,,0.38
235753,214.9564093,52.890869,,0.38
82971,214.8754948,52.8849145,,0.37
90743,214.8991193,52.881511,,0.37
85159,214.858001,52.8673249,,0.37
222608,214.8251029,52.8470475,,0.37
62934,214.8058947,52.7837988,,0.37
17737,214.9456221,52.8758295,,0.37
44563,214.996533,52.8752887,,0.37
56526,214.9388418,52.8602995,,0.37
43669,214.9589412,52.8465599,,0.37
47479,214.9596617,52.85549,,0.37
65595,214.8945159,52.851444,,0.37
214384,215.0564841,52.9688032,,0.36
219634,215.0013709,52.9553527,,0.36
213372,215.0112568,52.9319091,,0.36
226033,214.8983282,52.9172981,,0.36
226688,214.9571473,52.9600674,,0.35
223540,214.8438217,52.8639759,,0.35
72082,214.9281915,52.9518151,,7.09
76952,214.9625735,52.9688528,,6.91
53299,214.8706325,52.8047822,,6.7
87775,214.9531433,52.9289302,,6.16
70749,214.9280152,52.9548911,,5.35
54804,214.9300391,52.8503199,,5.17
90933,214.9057457,52.8863795,,5.14
230167,214.9897249,52.9994681,,5.0
85555,214.9902776,52.9592723,,4.9
48634,214.8844054,52.8044854,,4.87
76139,215.0230745,53.0077584,,4.84
85534,214.9949228,52.9626317,,4.81
54314,214.9314094,52.850275,,4.81
57038,215.0762231,52.9587094,,4.78
83936,214.8406782,52.8574537,,4.75
59153,214.8251332,52.7868556,,4.6
42967,214.8878112,52.7944973,,4.57
78606,214.9294278,52.9349881,,4.48
37090,214.9289577,52.8108603,,4.39
57839,214.801163,52.76578,,4.3
50820,214.9349627,52.8449076,,4.24
68502,214.9310119,52.9622303,,4.21
48388,214.9942665,52.8819003,,4.09
71106,215.0051598,53.0085642,,4.06
74790,214.8692723,52.9024212,,4.0
36966,214.9847729,52.8502149,,3.82
43593,214.8683164,52.7819715,,3.79
57637,214.8698788,52.8142834,,3.73
83190,214.8764782,52.8851033,,3.64
57413,214.9625579,52.8793343,,3.55
85615,214.8007827,52.8247628,,3.55
93476,214.963559,52.9198897,,3.46
57972,214.8685121,52.8141567,,3.46
72463,214.9318611,52.9534528,,3.4
41768,214.9920582,52.8657944,,3.4
87004,214.9478107,52.9264376,,3.25
70703,214.8670034,52.9117201,,3.07
70742,214.8670916,52.9116714,,3.07
58008,214.8799952,52.8224518,,3.07
70335,214.8049458,52.8684369,,2.98
82995,214.8283027,52.8511363,,2.65
44513,215.0081533,52.8834081,,2.65
70084,214.8696084,52.9148962,,2.62
81105,214.9350858,52.932324,,2.47
81889,214.9848186,52.965266,,2.41
74177,215.0082684,53.0024332,,2.29
59145,214.7980745,52.7675231,,2.29
95037,214.8005166,52.7983651,,2.29
47772,214.9805799,52.8709827,,2.29
97959,214.8671261,52.8372266,,2.29
50512,214.8055554,52.7520946,,2.02
95914,214.8818488,52.853609,,1.93
55539,215.0250231,52.9191788,,1.9
49092,214.8581116,52.7866304,,1.9
58665,214.8689224,52.8165439,,1.87
53687,214.9181841,52.8394485,,1.69
94037,214.8671245,52.8497573,,1.69
93485,214.9091079,52.881205,,1.54
45013,214.8872952,52.7987391,,1.54
58046,214.9246358,52.8543096,,1.51
59237,214.9014445,52.8414855,,1.39
90428,214.8780924,52.8682267,,1.36
88703,214.7998465,52.7985405,,1.36
50626,214.9009989,52.8203546,,1.33
84619,214.840962,52.855931,,1.24
84980,214.9915542,52.9647879,,1.18
66689,214.9373975,52.9712288,,1.18
52651,214.8554338,52.7926005,,1.15
33717,215.0108386,52.8608859,,1.15
73086,214.8716066,52.9091922,,1.06
43228,214.8258072,52.7508247,,1.06
47626,214.9393035,52.8413719,,1.06
77787,215.024584,53.004196,,1.03
69542,214.8693715,52.9160004,,1.03
76400,215.0162037,53.0023901,,0.97
81323,214.9843289,52.966745,,0.97
59481,214.9526234,52.8785395,,0.97
81403,214.9342756,52.9327596,,0.94
55254,214.8852076,52.8194489,,0.94
58086,214.8508399,52.8019331,,0.91
94869,214.8634671,52.8467609,,0.91
69124,214.9371816,52.9650187,,0.85
71656,214.8753224,52.9152604,,0.85
92077,214.93759,52.9059114,,0.85
93966,214.8634396,52.8468725,,0.79
86980,215.0440092,52.9945817,,0.76
55442,215.0250241,52.9189762,,0.76
60639,214.9646649,52.8903734,,0.76
91510,214.8695802,52.8592184,,0.76
56115,214.8750552,52.8140271,,0.76
42023,215.0179625,52.8847134,,0.73
54202,214.8856623,52.8175135,,0.7
85540,214.804425,52.8274958,,0.7
34146,214.9775641,52.8387407,,0.7
54899,214.9422888,52.8592399,,0.7
57700,214.8732685,52.8169144,,0.7
50847,214.8548744,52.7879898,,0.67
45942,215.0064438,52.8853534,,0.64
45072,214.9586086,52.8495319,,0.64
82116,214.9324517,52.9284227,,0.61
88639,214.791763,52.8123498,,0.61
60665,214.9052933,52.8483292,,0.61
95897,214.8641397,52.8410661,,0.61
81079,214.928066,52.9267362,,0.58
74562,214.8684696,52.9024753,,0.58
58660,214.9268781,52.8577296,,0.58
61381,214.9649335,52.8926166,,0.58
71003,214.9896693,53.0055269,,0.55
81911,214.9323792,52.9282067,,0.55
82035,214.9415049,52.935264,,0.55
93077,214.9068976,52.8809012,,0.55
77799,214.813189,52.854862,,0.55
49325,214.865866,52.792645,,0.55
63796,214.799958,52.7820489,,0.55
69766,214.9363272,52.9631738,,0.52
74727,214.9473587,52.9579597,,0.52
96054,214.9044142,52.8691151,,0.52
49231,214.9508088,52.8528481,,0.52
56519,214.8796688,52.8182446,,0.49
75035,214.792673,52.8471545,,0.49
44405,214.8900038,52.799268,,0.49
40753,215.0073695,52.8743379,,0.49
61873,214.9363749,52.8737152,,0.49
47938,214.8969761,52.8119678,,0.49
84314,214.7907085,52.8219404,,0.46
52162,214.8673713,52.8000412,,0.46
62837,214.8355326,52.8046951,,0.46
74064,215.0081625,53.0026908,,0.43
34958,214.9326767,52.808992,,0.43
50797,214.9472831,52.8536102,,0.43
57540,214.8725309,52.8158525,,0.43
79270,214.8392279,52.8693064,,0.4
40037,214.8898568,52.7893941,,0.4
37995,215.0021241,52.8647646,,0.4
39971,214.9751324,52.8498393,,0.4
52866,214.8994153,52.824355,,0.4
84474,214.9264592,52.916998,,0.37
86799,214.8787985,52.8778456,,0.37
75566,214.7919395,52.8449055,,0.37
94936,214.8782234,52.8539583,,0.37
34270,214.971374,52.8346793,,0.37
47247,214.9909808,52.8772497,,0.37
222597,215.0023639,52.9709748,,0.35
215192,214.9953845,52.9277381,,0.35
221546,215.0626837,53.0104736,,0.34
69627,214.9291812,52.9581552,,0.34
102885,214.9310122,52.9336777,,0.34
212799,215.0206007,52.9352175,,0.34
64697,214.9371119,52.8849351,,0.34
88254,214.8006767,52.820124,,0.34
44933,214.8753816,52.7900494,,0.34
97534,214.80169,52.7918458,,0.34
20787,214.9393075,52.8553582,,0.34
55721,214.9125907,52.8398414,,0.34
65717,214.9325883,52.8786744,,0.34
55683,214.9391716,52.8586735,,0.34
4471,215.0082149,52.9985087,,0.31
4942,214.906962,52.9243235,,0.31
10859,214.8743725,52.8695766,,0.31
11553,214.8830221,52.8708428,,0.31
83938,214.9266588,52.9185947,,0.31
92281,214.9091551,52.8847999,,0.31
13760,214.8272308,52.8179582,,0.31
72852,214.7874964,52.8498628,,0.31
92738,214.8298579,52.8214069,,0.31
52934,214.9237805,52.8418024,,0.31
15653,214.8957284,52.8541506,,0.31
30220,214.9488831,52.820415,,0.31
232860,214.9340032,52.8233405,,0.31
227273,214.8934648,52.9192026,,0.29
73573,214.9661433,52.9747907,,0.28
10922,214.793518,52.811664,,0.28
53175,214.8866825,52.8159608,,0.28
73521,214.7878733,52.8504671,,0.28
80579,214.8209859,52.8526981,,0.28
87372,214.7921951,52.8152796,,0.28
96210,214.8811185,52.8530859,,0.28
19827,214.8332886,52.78433,,0.28
44535,214.8899987,52.7995863,,0.28
21429,214.9192622,52.8383427,,0.28
37526,215.0084734,52.8683025,,0.28
62981,214.8789981,52.8359941,,0.28
214894,214.992938,52.9256462,,0.27
241184,214.7855975,52.8558023,,0.27
7273,214.9317969,52.9285826,,0.25
84846,214.9380758,52.9243557,,0.25
92770,214.9631224,52.9236106,,0.25
94544,214.8977957,52.8701632,,0.25
85950,214.8408986,52.852631,,0.25
37935,214.8862808,52.7823614,,0.25
41592,215.0172189,52.8832046,,0.25
20509,214.8691812,52.8068526,,0.25
201176,214.9366907,52.8111019,,0.25
73565,214.9946972,53.0092585,,0.22
