msa_id,ra,dec,z_spec,z_spec16,z_spec50,z_spec84
3513,214.8130491,52.8656197,0.883436,2.4147342805577714,4.81053087162358,7.818763936040583
16757,214.9000491,52.8502469,0.675477,0.6713706272323793,0.6746784151131069,0.6780025643203172
7083,214.8964065,52.9040304,1.198769,1.1938903290419924,1.1967773591947577,1.1996474123840368
13027,214.9617524,52.9186132,1.978732,1.9739792926232969,1.9788616358227733,1.9838131972308013
29519,214.8692841,52.7667889,0.950718,0.946589058937227,0.9504807764065459,0.9544495487122109
88430,214.8910231,52.8835887,5.483093,5.471219583867151,5.479685180022503,5.488150774621313
52006,214.8490548,52.7866647,2.40552,2.3982145545097833,2.4036052641834385,2.409437746372651
25297,214.8171062,52.7483418,9.936411,9.931566543670913,9.945867126341247,9.961741214938087
23183,214.896658,52.8140905,2.705424,2.6997538447708687,2.7045938320209455,2.7094338186335487
12734,214.8096059,52.81218989999,3.260121,3.2566473672013654,3.2622158987867684,3.267897591361544
69630,214.9880488,52.9999322,3.394693,3.3897048343361798,3.3954474089828386,3.401189983638659
17463,214.8274439,52.7942378,4.842727,0.8064800283843593,4.819102908125717,4.833375938497897
62663,214.9981669,52.9197364,2.127699,2.1178133000479376,2.1270052496959555,2.134574081466534
62393,214.8357909,52.8036601,1.200749,1.184202655764163,1.1992162251473577,1.2041716721483484
7575,214.9368373,52.9301741,1.065759,1.0630615914260475,1.0657604711085082,1.068459350790969
9967,214.8579337,52.8623769,1.865944,1.860660976176903,1.8705531644816653,1.8839345262096272
223883,214.9919984,52.9718379,2.554796,2.5534499637251793,2.558098556962837,2.5627472386518946
84059,214.8578838,52.8692733,3.440192,3.432165342206941,3.438141508389993,3.4439401266868965
74034,214.7865822,52.845236,5.876416,5.868356773571359,5.877341899669931,5.886327025768503
16301,214.8959809,52.8501756,0.698249,0.695648364103612,0.6978915127950501,0.7002912407177802
948,214.8663755,52.9174081,0.949743,0.9475108833394538,0.9500586006325876,0.9526063202734698
233249,214.8351427,52.7591996,2.37467,2.373032721780565,3.890662578725631,3.9003075983669033
50512,214.8055554,52.7520946,1.722356,1.7168296714749853,1.7217365139954461,1.7264683682424977
49249,214.8107806,52.7532322,4.990636,4.981021016937181,4.98884537713242,4.996669698169143
36736,214.8726907,52.7700451,0.124454,0.11999264777013513,0.12382401123175098,0.12755328684351164
207796,214.8671887,52.799525,2.063928,2.0573510553213494,2.0627870070656598,2.0684958135273646
74562,214.8684696,52.9024753,4.46901,2.2470353969302033,4.468778019722573,5.289869461634643
219717,215.0237365,52.9733013,1.612474,1.608015765019063,1.6114275491310834,1.614839333243104
225519,214.8929497,52.9078897,1.101177,1.0990456495500243,1.1017916033466724,1.1045375572017648
3937,214.99422379999,52.9912879,1.242066,1.2364946765685718,1.2395283085159656,1.242454212818368
35496,214.8618833,52.7597704,4.818821,4.81069810146526,4.818462905379965,4.826400554986111
93476,214.963559,52.9198897,3.380214,3.372301695894388,3.379842238369912,3.3863958554960165
10859,214.87437249999,52.8695766,3.245661,3.2404889836014834,3.2460363553373073,3.251583727073131
3769,214.9607831,52.9691087,1.389771,1.3874118922338998,1.3905350842299087,1.3936582762259175
221546,215.0626837,53.0104736,0.589306,0.586077799534302,0.5887147914709082,0.5909519604453537
81424,214.9295979,52.9274159,4.398373,4.391602712519526,4.398674262281018,4.405727555801897
237695,215.0150643,52.96541229999,2.41541,2.4082512351097884,2.4147428118464753,2.4209654732826063
219977,215.0543847,52.9968067,4.092647,4.089614489616388,4.096272680139963,4.1029308706635375
58265,214.8686264,52.8151581,3.124718,2.129899733758766,7.868508168778851,8.289255500587297
62611,214.82788649999,52.7985785,1.653017,0.7909613343865707,1.8192670157449333,2.075702865050061
98001,214.87073589999,52.8380942,3.651537,3.6413179222117424,3.6475654881704034,3.653637450648317
204158,214.9313907,52.8246947,1.598664,1.5952526309869246,1.5993292939887358,1.603674625340505
218235,215.0099372,52.9566468,2.111788,2.106286585791358,2.1103502035665778,2.114413821341797
224553,214.8126228,52.8487738,1.731081,1.7274633892609632,1.7344702705986974,1.7455547201140742
216947,215.0204101,52.9568047,1.911003,1.904271222940124,1.9080705660241715,1.9118699090145972
6216,215.0229741,52.9989289,1.263467,1.2423364507208634,1.2550472008705496,1.2648210597057574
24000,214.8212222,52.7567691,1.498768,1.4948474388338198,1.4985615256175937,1.5022604469438863
233588,214.9071468,52.816274,3.772631,2.416670744202248,3.7714292312979802,4.341163390674737
235433,214.8250302,52.79174569999,2.029803,2.0238496776769908,2.0278115840677082,2.0317673665898583
19077,214.9315069,52.8579827,1.538816,1.5352002823737727,1.5400751134588608,1.5445829404228493
12630,214.8696536,52.8556079,5.107379,5.097045373980147,5.105021477045253,5.112997580110359
52995,214.89475,52.8213046,4.902628,4.889866367472677,4.8977220706053695,4.905427340646003
215192,214.9953845,52.9277381,0.345543,0.34393657553591667,0.3457555540328272,0.34766090428924434
81460,215.0175597,52.9896021,2.540605,2.519692183668538,2.5376352240890716,2.546075339189318
207541,214.9389855,52.8499678,1.275268,1.2711232891035578,1.2760733134005124,1.281557629021349
95893,214.9028361,52.8684976,6.54434,6.531899660271874,6.541752827549051,6.551605994826229
3662,215.006881,53.0022141,3.436641,3.4318513714025074,3.437650926186087,3.4436018216908253
234924,214.96678529999,52.8834274,2.123011,2.11434660230553,2.1210508427204227,2.1272227325969166
221501,215.0486078,52.9997604,2.010775,2.0064677627298124,2.0104007983670065,2.0143338340042
8918,214.8021382,52.8274583,3.986816,3.970625745484973,3.9839387786284464,3.9957520107585296
217241,215.0754013,52.9975806,4.629934,4.624374201953676,4.631731960599028,4.639089719244379
82294,214.7911786,52.8269346,2.443876,2.3346829613005107,2.370558043389927,2.4471424092766214
224726,214.9830964,52.9697915,2.652813,2.646935462733097,2.6524138569274203,2.658484536450114
3070,214.8024781,52.8607673,4.211135,4.2080863157142145,4.21489949007624,4.2218715527689845
88631,214.802873,52.820354,2.964175,2.957102710661815,2.9622821247464244,2.967458776576207
13368,214.81695569999,52.8131907,2.019217,2.018042640324728,2.0219908181186548,2.0259389959125818
90819,214.9558633,52.9232754,6.511218,6.50301311789504,6.512828496042391,6.522643874189742
11407,214.8835658,52.8724826,5.087866,5.083734545520016,5.091693235472184,5.100667118898069
210887,215.0212295,52.9261155,3.324505,3.320958553842113,3.326611195187473,3.3333282167676717
10181,214.9532297,52.92908249999,2.382441,2.3741033223536117,2.394992705865436,2.423473130765253
212798,215.0063459,52.925054,1.04173,1.038160754445392,1.0408986293686748,1.044298828041132
19842,215.0241824,52.9196874,3.748827,3.7403642982064533,3.746565602590705,3.7527669069749563
216689,215.0815443,52.9986902,1.57255,1.5682360179744232,1.5715957625586283,1.5749555071428334
236224,215.0055758,52.9334965,2.527176,2.5203313913867027,2.5259950320202953,2.5306016824589177
2006,214.9463133,52.9681722,1.113611,1.1102687316470283,1.1134348387935753,1.1169395240934816
42125,214.8894945,52.793729,6.117081,6.110038055743236,6.119339355860391,6.128644007026396
49480,214.89902889999,52.8165379,2.86089,2.8537543221177097,2.8601866874501325,2.8662237390315997
10599,214.7928511,52.8130075,0.430605,0.4293541488659534,0.4312240179637173,0.43309397541595895
85851,214.7984695,52.8226011,3.626486,3.6233914717498203,3.629439753274368,3.635515015366777
19140,214.83311459999,52.7876643,3.632968,3.623431086718759,3.6294794201269838,3.6355277534754507
10956,214.8043968,52.8191606,0.80038,0.7803188407023748,0.7996634087807531,0.8141241568696659
95458,214.8710134,52.84895309999,5.104936,5.097045373980147,5.105021477045253,5.112997580110359
65676,214.7997449,52.7842652,0.351612,0.34587942674058375,0.3505874178318407,0.3556424958864512
10736,214.8006022,52.8177561,3.440636,3.432077735616662,3.4378757421378476,3.443673748654699
7143,215.018333,52.9904876,3.627411,3.3584552439733804,11.250797331572581,12.627614555424554
9716,214.8904131,52.8864795,5.766593,5.763594563645452,5.7724426407092135,5.781290717772975
215739,215.0803487,52.9932406,6.966917,6.948185701046385,6.958583450214214,6.968981199338905
14282,214.9636586,52.911488,2.289375,2.2842742166640666,2.2885706763489697,2.292867136033849
236489,214.8884646,52.8548571,1.115302,1.1104326876388761,1.1166203395130252,1.1902661130182377
213992,215.0718873,52.977822,0.452662,0.4492261266518243,0.4527402946134427,0.45611847638494746
203180,214.9593906,52.8392808,1.215543,1.2105064660561002,1.2156937132620351,1.2199707561044697
40133,214.9406764,52.8256988,1.353721,1.3548901955236403,1.4950775629500417,1.842127568615226
16548,214.9037115,52.8539448,0.730478,0.7288038377076794,0.7323522376059027,0.7360502985863537
63600,214.9041441,52.8557394,2.000856,1.9944154508807361,2.0006907015330837,2.0074492291076482
13376,214.9489909,52.9069641,2.570828,2.567130849015287,2.571797339348439,2.5764638296815905
17538,214.8995363,52.8450563,1.878869,1.8719683216747178,1.8799573804329333,1.8852467138362115
216636,215.0322407,52.9638702,3.921915,3.916521261288277,3.92304439733043,3.9295273746968014
90729,214.8120823,52.8203895,4.821149,4.811122189843678,4.81874778118193,4.8263498996631355
233636,214.9083229,52.8180478,0.545423,0.543229832101481,0.5573534179156261,2.356029831294179
97124,214.934232,52.8870752,3.86126,3.851220043625318,3.8601812709203496,3.868120384601103
217500,215.0209849,52.9604742,2.34009,2.3351447739842386,2.339507782100903,2.3438707902175673
224816,214.8153275,52.84855879999,0.88532,0.8813153294390305,0.8837863123633608,0.8862474460118531
237193,215.0705528,52.9966068,2.308178,2.3032592794200797,2.307580943722692,2.311902240080385
214866,215.0508603,52.9680616,1.241617,1.23939253681535,1.2442860946587788,1.2512674680958233
84524,214.8719852,52.878189,5.274524,5.263270475825871,5.271464033159935,5.2796575904939544
18671,214.8525534,52.80461619999,0.413541,0.41020513851989177,0.41418385294357146,0.41928451126505645
59275,214.88441809999,52.8295053,1.920625,1.9154532649176135,1.9192685712314008,1.9230825474940878
222558,215.0487948,53.0057763,3.447747,3.4406013727926186,3.4464107435662643,3.4522199009573686
25929,214.9075774,52.80991679999,2.938097,2.934063613077204,2.939710863004742,2.945142951348103
4452,215.008237,52.9980674,0.913048,0.9104505216538689,0.9129497590181463,0.9154489941958924
11877,214.8868156,52.8719712,3.277196,3.27319072473136,3.2787808831111502,3.284379775443583
20004,215.0259053,52.9198892,1.358198,1.3555183017347774,1.3585997708061015,1.3616812398774256
7937,214.9298571,52.923488,2.379398,2.3738048767033026,2.3782518749957227,2.382682493948831
15250,214.8949262,52.85602839999,0.620764,0.6112175316554382,0.629945420399288,4.630721483955198
64034,214.8717209,52.8337974,8.814861,8.79947983996054,8.812477607430635,8.825447671510673
217329,215.0214616,52.9600489,1.68612,1.6842710166412507,1.6877825572269214,1.691294097812592
19911,214.8744029,52.813135,3.251184,3.248644066757676,3.2542021069041427,3.2597601470506095
62321,214.8893336,52.8416109,2.537066,2.5317996048293576,2.5368272130742797,2.542427759102951
221583,215.00438569999,52.9685071,0.500049,0.4968100119158334,0.4987750601333738,0.5007331833596363
93097,214.8250652,52.8225945,7.050206,7.040340949254175,7.050859255114835,7.061377560975495
238077,215.0562821,53.0013589,1.545425,1.5436779815453918,1.5470055998670307,1.5503362215306997
92195,214.8106126,52.815709,6.730686,6.722392217281298,6.732494585307806,6.742596954251462
8467,214.8821253,52.8868312,3.26865,3.265001313499757,3.2705807520577284,3.2761601906156996
7330,215.0270038,52.9956709,3.520387,3.5179603874389938,3.523870744912807,3.5298450289023604
19952,214.9661014,52.8781616,0.132466,0.12726099686174866,0.13161724336836197,0.13538544787026496
14880,214.80397609999,52.7940064,4.989438,4.9810209984485185,4.988845319409254,4.99666964036999
86480,214.7973564,52.8206946,4.192928,4.1883466662814,4.195134017420835,4.201921382328755
18085,214.918382,52.8546764,3.61909,3.614556616533372,3.6205933403751054,3.626630064216839
43399,214.8257437,52.7511827,0.489883,0.41864233420687397,0.4887604507298728,0.4953522818629974
8458,215.0442868,53.0016235,1.076114,1.0454699717503178,1.0764505313984816,1.0904626892776466
4373,214.9592638,52.9644258,1.948503,3.9071699412139353,3.9135894593296965,3.920008977445457
15692,214.90222909999,52.8579007,0.513762,0.5112962108712868,0.5133550625075372,0.5153322342716204
17542,214.9032267,52.8476718,2.301238,2.2966170659880194,2.300995054769215,2.3055340224994096
18152,214.8640349,52.81536089999,4.406477,4.401962907537302,4.409029709612988,4.416096511688674
241337,214.8777909,52.9201709,1.408484,1.3729467878908814,1.4025431824851917,1.4112607947611493
3167,214.935046,52.9543404,1.216873,1.2046221518626674,1.2116230389664617,1.2187407848178067
81694,214.8397167,52.8628914,4.116127,4.1092094659713405,4.115893290476849,4.122577114982357
55806,214.9583409,52.8725239,8.95224,8.932522648199457,8.945516290116023,8.958509932032587
235201,214.8733169,52.8220389,3.188311,3.1838380641525355,3.1893113440145213,3.194785941495202
221936,214.9991807,52.9669965,2.06546,2.059389573032617,2.064108594374475,2.0681117983014885
5528,214.9066701,52.9207617,4.562778,4.5599098211614875,4.567183248050442,4.5744566749393964
25795,214.95566209999,52.8445376,0.61494,0.610662673820456,0.6147709645883465,0.6188445906421348
66894,214.9430341,52.9747304,0.514822,0.512312087893519,0.5262584992500041,1.4920171745706283
218631,215.0178964,52.9629458,1.471926,1.4714210001371577,1.4746540921358633,1.4778871841345689
11830,214.9622869,52.9257188,4.604095,4.592049120253643,4.59936459150118,4.606680062748716
55469,214.8529913,52.7969419,0.151652,0.14995904125412016,0.1518966139894458,0.15384603887079024
217016,215.0282457,52.9629717,1.899962,1.8944338928146924,1.8992667716332057,1.9038381226922232
84008,214.7898495,52.821004,1.355134,1.3510893613466635,1.354346946907634,1.3574239883067292
90680,214.8782374,52.8704535,5.317968,5.311590398397393,5.319847167444445,5.3281039364916145
54480,214.9428832,52.8587577,5.669852,5.6604302789570315,5.669143397378231,5.677856515799431
94472,214.9517064,52.9074426,0.465502,0.4380504955050611,0.5167511516042667,2.0115023711759914
16111,214.8981618,52.8531255,0.151077,0.1302841787694893,0.15344364688011222,0.4124384693918996
219641,215.0503783,52.9921655,1.254657,1.228648443698536,1.241911099263554,1.2550955927386258
99504,214.8975411,52.8056439,2.840097,1.3220241711892209,2.842263105069487,3.4906807077694273
238204,215.0525251,53.0006949,2.372309,2.367338374617794,2.371743820029462,2.3761489474160293
12007,214.8222701,52.8253954,1.915956,1.9126311838328438,1.9170656754339868,1.9219218115059813
70587,214.8689103,52.9169084,4.235161,4.228340664387675,4.235184485876833,4.242048076568799
49325,214.865866,52.792645,3.476304,3.4676608603757892,3.474998054302295,3.4811203470304486
8041,215.0222411,52.9882245,0.860039,0.8393511388183406,0.8541694906083859,0.860772659764145
62211,214.8329986,52.8011733,1.926179,1.9214397100677587,1.9272794939840785,1.933198345018927
17165,214.87727,52.8316369,2.281818,2.277928498616679,2.2822389223377013,2.2865627439782448
18853,214.9281739,52.8568998,2.624795,2.6223826100901415,2.6271213803086853,2.631860150527229
65039,214.8484087,52.82087899999,3.851547,3.8101570969498755,3.853096681867759,3.8733743870097532
14263,214.8297768,52.8162954,1.147056,1.1437368880084224,1.1465413064850554,1.149441491114816
4625,214.959266,52.9630019,1.985292,1.6186758265238292,1.9850716826031929,3.3308177354689605
240001,214.7985936,52.8516809,2.019217,2.011968517130748,2.0175245589992024,2.022223217179814
19474,214.8835603,52.821667,1.193718,1.1897741190083104,1.19308356153011,1.1960345801153303
97988,214.9351111,52.8854629,5.78353,5.776601867386447,5.785466960706428,5.79433210977043
239047,214.99046479999,52.9719968,7.450264,7.435963947134258,7.446999803646497,7.458035660158735
67844,214.8668774,52.9186304,6.962935,6.948185701036211,6.958583450182481,6.968981199328749
21992,214.9537408,52.860194,3.165339,3.1595412838499426,3.165451194136549,3.171207426519406
60639,214.9646649,52.8903734,0.176799,0.17483194673987698,0.17684794193689843,0.17863007637168984
21756,214.8659566,52.7988798,2.076516,2.0706837306867247,2.0747011733121283,2.0787182162570144
60287,214.8283072,52.7924621,3.118535,1.6657081016909527,3.11433615090612,3.123603520593602
25646,214.9039943,52.8086896,2.192159,2.1855462255331264,2.1906219071974786,2.1947903985642285
35755,214.8691484,52.7654826,6.247073,6.234056826081819,6.243520357888536,6.252983889695254
219645,215.0199821,52.9699349,0.750668,0.7488515028458353,0.7511393357600538,0.7534271691506084
78110,215.0071065,53.002513,4.201763,3.5052427933529615,4.22566422945403,4.559084907202756
237568,215.0161268,52.9642199,0.156152,0.1459359600825966,0.1604488682687213,0.17517573522497865
57511,214.8244997,52.7815428,1.045613,0.36667220527443295,1.0440817457927651,2.647321582141689
52793,214.7989476,52.7526088,2.238783,2.2275628045930045,2.2363008078387696,2.243594756308496
65480,214.8071669,52.7902044,12.377814,12.325247002859568,12.418276144984727,12.552646163479256
2888,214.804435,52.8631181,2.958233,2.9529017998765914,2.959101212869727,2.9657105889949906
29982,214.950747,52.8228435,2.875201,2.8669117417215664,2.8719704028768978,2.8770290640322282
12234,214.8920539,52.8738096,1.534757,1.52883453025709,1.5345815867118398,1.5395057015345848
87977,214.8011156,52.8205189,0.287365,0.2806081726649997,0.294743168745598,0.30987492724096455
91510,214.8695802,52.8592184,7.294541,7.277068174038103,7.294057855330892,7.309312685816528
10205,214.9602234,52.9338321,1.504521,1.5008458345116233,1.505258078412946,1.5094500242050737
85302,214.9864181,52.95770359999,4.407558,3.1473121699179596,4.4053781871045885,4.415141871471785
38768,214.8661755,52.7698161,3.000013,2.025255042084657,2.995256301532834,3.0054966078070438
25315,214.8754373,52.7898132,5.28143,5.275315664896641,5.283524979644879,5.291734294393117
8461,214.9851761,52.9593779,0.462281,0.46024059870498135,0.4628291306208306,0.4652439441455773
1216,214.9296853,52.9608924,4.955991,4.340134870082263,4.9503705695711755,4.962349495219292
10429,214.8649937,52.8654168,4.275628,4.268689511193183,4.275662805242454,4.282594949040178
6171,214.9075861,52.917599,1.192621,1.189683705858005,1.192590392161392,1.1954601497631017
63796,214.799958,52.7820489,1.267998,1.2655710142380874,1.636776023183248,1.645533439588566
14122,214.9070296,52.8722962,2.019217,2.0122495120258073,2.0161901114211114,2.020130799160252
82116,214.9324517,52.9284227,0.16894,0.16559139715044635,0.16956086283354696,0.17603599355922947
235145,215.0767093,52.9652814,2.353141,2.347911053594291,2.352910543934487,2.3575338371732055
215156,214.8836041,52.8504691,0.739326,0.735463050209173,0.7377340179543731,0.74000433685154
12346,214.9452588,52.9108411,3.876353,3.8695173968459917,3.876211688865472,3.882774878715338
238390,214.9952567,52.9634183,5.287714,5.275315664896641,5.283524979644879,5.291734294393117
88234,215.0513378,52.9974148,2.737428,2.732591476562296,2.7378868989569436,2.7440899719478633
3315,214.8061852,52.8619804,3.446857,3.4406012720813806,3.446410429016364,3.4522195859513474
12830,214.8955959,52.8729279,2.122699,2.1182767699608065,2.122431498347372,2.126514558840054
24591,214.9494781,52.8454127,5.00263,4.992523380317662,5.000362748596837,5.008202116876012
66689,214.9373975,52.9712288,0.144877,0.10718977751210036,0.1353325216281529,0.14647316343945527
19749,214.85033,52.7967713,1.929107,1.926677112425297,1.9305057666124508,1.9343344223473462
212272,215.0803351,52.9747382,3.19376,3.191884187366141,3.1973679761325537,3.2028531046883324
6466,214.9330318,52.9338354,3.639922,3.632322623757305,3.6383825889390615,3.644442554120818
58008,214.8799952,52.8224518,3.246511,3.240489013653844,3.246036464927501,3.2515838418716267
4393,214.8105895,52.8584982,1.714744,1.7101817224970393,1.7137271592484293,1.7172725959998194
12277,214.8641153,52.8537613,2.975687,2.9720584162991974,2.97725464738385,2.9826371043140414
20427,214.807722,52.7634003,3.094717,3.0884825597043815,3.0938310779252327,3.099179596146084
213179,215.077043,52.9774383,2.508532,2.505979323132737,2.5105658155581962,2.515152307983655
71465,214.9320972,52.9559882,2.791636,2.7860451810526192,2.7909988566499777,2.795951736524348
65277,214.87310529999,52.8377794,8.635919,2.193738289731669,8.613516954512724,8.68273327471385
9976,214.8576661,52.8621961,1.826383,1.8185393088614927,1.827615722386886,1.8357482127905966
14368,214.8722949,52.8461441,5.102495,5.097045373980147,5.105021477045253,5.112997580110359
80579,214.8209859,52.8526981,3.407015,3.346714549632869,3.4075011734237535,3.4238236317760347
210390,214.9250733,52.855357,2.227467,2.2217851394680945,2.2260195841822488,2.230234322034162
237194,215.0264456,52.9654915,4.614192,4.6032428742574165,4.611350108600249,4.618681238714893
215508,214.9370044,52.8909635,1.105384,1.1030824098791894,1.1058336445088486,1.1085848879061542
211554,215.0199572,52.9281875,1.529186,1.52420901195593,1.5275120284137307,1.5308141783754832
6079,214.88401519999,52.9014096,2.944798,2.9419250246017876,2.9470818174977897,2.9522386103937923
210468,215.0807775,52.9656328,0.748744,0.746174792798119,0.7490794104255557,0.7517261802734178
233407,214.8293396,52.7576606,3.276768,3.272534319806238,3.2781254588503606,3.284153331090552
19162,214.8828309,52.8228613,1.280279,1.2748145164232279,1.279225583303518,1.2833709416263486
11007,214.9419632,52.9166546,1.126543,1.1233884767539868,1.126211332327446,1.1290000877346582
216923,215.0802898,52.9992479,2.082366,2.076588917430461,2.0806136849956864,2.0846384525329817
3261,214.9520576,52.9658839,2.770085,2.7618609510100915,2.767653689158868,2.7744504035615223
219374,215.0527722,52.9922455,1.808351,1.8055485712162835,1.8092187660706132,1.812888960926509
71268,214.9915824,52.99948179999,2.68768,2.6837385881286244,2.6924958216182295,2.7103070810668215
13579,214.7951348,52.7961421,1.618228,1.6150043054627943,1.6192310281506512,1.6236313879819462
94373,214.959859,52.9145483,0.909989,0.9107636196510753,1.6033965726692654,1.9060589493387663
41162,214.83117879999,52.7500438,0.987142,0.985288015298946,0.9878851748732767,0.990483793736367
210881,214.9651027,52.886079,0.806692,0.8035396670239897,0.8060726117125246,0.8084322356140717
220155,215.0193136,52.97295139999,1.890697,1.887331591512574,1.8911445308964931,1.89510106950697
96421,214.825404,52.8141517,3.430877,3.4236131373082284,3.4294891937620373,3.4352765277412196
61688,214.8891745,52.8396793,6.986061,6.978786154369431,6.98922393476935,6.99966171519641
69432,214.9508741,52.9741474,1.787646,0.2862489708473937,1.7879666265971894,1.7996666614840575
19411,215.025027,52.9222961,6.383868,6.374376352676757,6.3840832868603155,6.393765845093227
208367,215.0860373,52.9581728,2.174333,2.1726344162096143,2.1767848296541588,2.1809352431655133
13161,214.9490096,52.9085945,1.849654,1.8453201047181318,1.8500170009796073,1.8547377055928218
12593,214.8261678,52.82463939999,0.824485,0.8208557609702605,0.8232377890388346,0.8256198171074087
28413,214.8859071,52.78335619999,4.886124,4.878488017217492,4.886178205401496,4.8938683935855
213357,215.017505,52.9363065,1.541356,1.5387998989014642,1.5421211354050575,1.5454423724038266
95786,214.9104738,52.8742524,8.997126,4.302710218179954,8.991886396394872,9.015004189673709
5927,215.012197,52.9929965,4.628245,4.624374201952745,4.6317319605980956,4.639089719244081
4471,215.0082149,52.9985087,3.068188,3.0649847324523267,3.0703025110217395,3.075620294507231
211229,214.9579943,52.8824734,1.35231,1.2980434907665863,1.35003479733564,1.367050277015938
77625,214.9565889,52.9567846,6.386084,6.374388539684593,6.384035652249262,6.393682764813927
61148,214.8804629,52.8319908,2.76707,2.7642833558782107,2.7692077607532695,2.774133420481001
17074,214.8562367,52.8172667,1.612735,1.6080191145265905,1.6114379851887417,1.6148497831321522
97519,214.96446539999,52.9075859,0.848173,0.2750339219087847,0.8464925687231888,0.8528666870066869
53589,214.7950455,52.75150309999,1.061838,0.8573005817906422,1.0519014243694769,1.0651871317051034
15726,214.9380841,52.8837842,1.609863,1.5334016079772064,1.612801022959283,1.633840179860531
4503,215.0125326,53.00137,2.362543,2.3457347256617225,2.476601335324312,12.760543745836177
2423,214.8704291,52.9126623,1.024652,0.9885860066222353,1.02442456469125,1.0350745933210044
7494,214.9371625,52.9310276,3.386789,3.3812789913294288,3.3870105433596898,3.3927420953899508
20981,214.8666958,52.8025948,2.192479,2.187318935649836,2.1924318948719534,2.1977647618967397
224467,214.9913243,52.9750479,2.713213,2.7068690145306364,2.71171830914716,2.7165676037636843
218005,215.0148846,52.9584234,1.662053,1.6583799877346277,1.6625762619283355,1.6664450432066167
83415,214.7899794,52.822712,3.34879,3.342194446753523,3.35005788371808,3.358772925483776
20323,214.8746871,52.8115667,2.304872,2.3036671275903804,2.3307074662576204,2.3972679089449396
74008,214.9540937,52.9646324,6.104282,6.096309728629267,6.105614270699705,6.11494321560895
7127,215.0216328,52.9926788,1.634775,1.6331903949039481,1.6366351122533436,1.640079829602739
22068,214.8756847,52.8043137,1.203612,0.8158057654241799,1.199096048156506,1.2055956085188408
21223,214.8089063,52.7606445,1.732174,1.730476526897852,1.7340485131406478,1.738013319847259
216529,215.0756334,52.9938766,1.922086,1.9168913437688524,1.921765428101349,1.9264683285664785
17993,214.9249864,52.8604222,1.727261,1.7258480451129028,1.729413976414714,1.7329799077165253
235356,215.0222135,52.9304303,1.896484,1.8772879576374528,1.8910084911819596,1.901429144820083
73862,214.9562818,52.9669463,4.882593,4.87285589516977,4.882758467291535,4.893130452456675
16721,214.9356564,52.8755978,2.401776,2.3998424384481267,2.404290083500911,2.408737728553696
6214,214.8233728,52.85742119999,0.0945,0.1021154615674047,0.1021154615674047,0.1021154615674047
10602,214.9503253,52.924994,2.651718,2.6490081892965667,2.6537817908720864,2.659358425984
18552,214.8851223,52.8287015,1.911876,1.8991219710015939,1.9098793765809758,1.922399394179034
12853,214.9042766,52.8789703,5.770654,5.763594563645452,5.7724426407092135,5.781290717772975
239591,214.8102322,52.8527951,3.223641,3.2161175339548573,3.2216330232371324,3.2271485124492507
86609,214.9928053,52.9606177,2.607077,2.601567950674828,2.6062886694561738,2.6110002258857894
8321,214.929948,52.9214573,2.804169,2.800621055030117,2.8055929952711667,2.8105649355198583
204917,214.8334085,52.7595764,3.883673,3.878966862343149,3.8853494854266772,3.8917321085102055
53483,214.9498107,52.8614573,3.480782,3.4748596536197476,3.480713627079003,3.4865676005382586
20509,214.8691812,52.8068526,2.725487,2.7211404315188625,2.7260083958820918,2.730876360245321
38014,214.86645559999,52.7684213,7.182499,7.165901432876841,7.178213751479456,7.188898443747211
238282,215.0071589,52.9700449,0.780862,0.6782573211323754,0.7770973751528073,0.7834089457342989
221433,215.0079229,52.9704648,2.145263,2.1423024291696033,2.146413162565774,2.150523895961945
19394,214.9584078,52.8751148,6.174963,6.164895589767389,6.174268645431137,6.183641701094883
20113,214.9639101,52.8757482,1.171238,1.167746961678207,1.1707943883391583,1.1742645166997707
235495,215.019217,52.93080029999,1.997857,1.9937904633349937,1.997804989696003,2.002456639257422
213921,214.7950473,52.7813919,3.710988,3.703969128861991,3.71018109119432,3.7164247953622733
19689,214.871649,52.8123071,5.11777,5.108770887765035,5.116762330047861,5.124753772330687
216207,214.998547,52.9368516,2.298269,2.2969179885115985,2.3012309892370473,2.30554443820078
85579,214.9351886,52.9197183,5.26888,5.262593563156642,5.270786234959301,5.279427974933548
8227,214.930224,52.9219992,2.018614,2.0122496418263154,2.0161902412696038,2.0201308407120115
29246,214.8735756,52.7709451,2.137724,2.1362386906624335,2.1403415024246244,2.1444662477527996
41778,214.9603066,52.8433018,5.248226,5.239249413918743,5.247411547103235,5.255573680287727
103113,214.9419418,52.9322521,7.555699,7.5482611255095176,7.559460486730163,7.571882859067289
215308,214.9947703,52.9271327,0.143161,0.14146168849326368,0.14295493900478576,0.1445395334496802
30450,214.935225,52.80943979999,1.711488,1.6073600584205778,1.6887008606789533,1.8064897394687394
78143,214.884195,52.9035403,2.543084,0.6048565381762808,2.5456522100510575,3.028872939211536
26837,214.9594654,52.8426925,0.542644,0.540540670769251,0.5429199367713645,0.5450721521143249
42967,214.8878112,52.7944973,2.385148,2.379239199439912,2.3892207699328836,6.396503660411865
218975,215.0798939,53.0094782,2.335083,2.3287431120561206,2.333097745573674,2.337452379090481
11541,214.967583,52.9311283,3.395132,3.389704833312107,3.395447408378724,3.401189983445341
