file,z
CAPERS_UDS_P2_s000134084_x1d.fits,nan
CAPERS_UDS_P2_s000016304_x1d.fits,0.6764816419793052
CAPERS_UDS_P2_s000138936_x1d.fits,nan
CAPERS_UDS_P2_s000118714_x1d.fits,nan
CAPERS_UDS_P2_s000149188_x1d.fits,nan
CAPERS_UDS_P2_s000133007_x1d.fits,6.984562979169251
CAPERS_UDS_P2_s000139732_x1d.fits,nan
CAPERS_UDS_P2_s000151871_x1d.fits,nan
CAPERS_UDS_P2_s000147547_x1d.fits,nan
CAPERS_UDS_P2_s000010310_x1d.fits,nan
CAPERS_UDS_P2_s000141311_x1d.fits,nan
CAPERS_UDS_P2_s000146738_x1d.fits,nan
CAPERS_UDS_P2_s000149210_x1d.fits,4.455005661751283
CAPERS_UDS_P2_s000149283_x1d.fits,nan
CAPERS_UDS_P2_s000151513_x1d.fits,nan
CAPERS_UDS_P2_s000154195_x1d.fits,nan
CAPERS_UDS_P2_s000010349_x1d.fits,6.122976708035996
CAPERS_UDS_P2_s000127425_x1d.fits,nan
CAPERS_UDS_P2_s000004275_x1d.fits,6.86241857453642
CAPERS_UDS_P2_s000137131_x1d.fits,nan
CAPERS_UDS_P2_s000144504_x1d.fits,4.299071720885926
CAPERS_UDS_P2_s000008393_x1d.fits,2.096293088845538
CAPERS_UDS_P2_s000133151_x1d.fits,nan
CAPERS_UDS_P2_s000014069_x1d.fits,5.777354050520677
CAPERS_UDS_P2_s000151253_x1d.fits,2.3182445009573267
CAPERS_UDS_P2_s000012383_x1d.fits,1.4749708488077249
CAPERS_UDS_P2_s000142605_x1d.fits,5.344170536225514
CAPERS_UDS_P2_s000144248_x1d.fits,4.249825213420693
CAPERS_UDS_P2_s000007530_x1d.fits,0.9285707199117605
CAPERS_UDS_P2_s000152881_x1d.fits,3.079439973170013
CAPERS_UDS_P2_s000152321_x1d.fits,nan
CAPERS_UDS_P2_s000017536_x1d.fits,2.7388335403768465
CAPERS_UDS_P2_s000008867_x1d.fits,2.245010547443223
CAPERS_UDS_P2_s000137112_x1d.fits,nan
CAPERS_UDS_P2_s000129431_x1d.fits,nan
CAPERS_UDS_P2_s000007381_x1d.fits,1.2310455425880331
CAPERS_UDS_P2_s000137575_x1d.fits,nan
CAPERS_UDS_P2_s000132067_x1d.fits,nan
CAPERS_UDS_P2_s000004337_x1d.fits,nan
CAPERS_UDS_P2_s000119084_x1d.fits,6.580803710590086
CAPERS_UDS_P2_s000118287_x1d.fits,nan
CAPERS_UDS_P2_s000151225_x1d.fits,nan
CAPERS_UDS_P2_s000007980_x1d.fits,3.5962074299547417
CAPERS_UDS_P2_s000014332_x1d.fits,1.3427151987034245
CAPERS_UDS_P2_s000134487_x1d.fits,nan
CAPERS_UDS_P2_s000015142_x1d.fits,nan
CAPERS_UDS_P2_s000116448_x1d.fits,nan
CAPERS_UDS_P2_s000003975_x1d.fits,nan
