file,zfit,ID,Field,Pointing
CAPERS-UDS_P1_s000153587_x1d.fits,2.96,153587,UDS,1
CAPERS-UDS_P1_s000153725_x1d.fits,0.15,153725,UDS,1
CAPERS-UDS_P1_s000153789_x1d.fits,8.44,153789,UDS,1
CAPERS-UDS_P1_s000154040_x1d.fits,3.77,154040,UDS,1
CAPERS-UDS_P1_s000154150_x1d.fits,1.63,154150,UDS,1
CAPERS-UDS_P1_s000154203_x1d.fits,5.97,154203,UDS,1
CAPERS-UDS_P1_s000154363_x1d.fits,8.23,154363,UDS,1
CAPERS-UDS_P1_s000157001_x1d.fits,3.0,157001,UDS,1
CAPERS-UDS_P1_s000160247_x1d.fits,2.96,160247,UDS,1
CAPERS-UDS_P2_s000002822_x1d.fits,2.29,2822,UDS,2
CAPERS-UDS_P2_s000003540_x1d.fits,1.04,3540,UDS,2
CAPERS-UDS_P2_s000004166_x1d.fits,5.78,4166,UDS,2
CAPERS-UDS_P2_s000004275_x1d.fits,6.85,4275,UDS,2
CAPERS-UDS_P2_s000004337_x1d.fits,0.78,4337,UDS,2
CAPERS-UDS_P2_s000004557_x1d.fits,3.57,4557,UDS,2
CAPERS-UDS_P2_s000004613_x1d.fits,5.26,4613,UDS,2
CAPERS-UDS_P2_s000004679_x1d.fits,1.92,4679,UDS,2
CAPERS-UDS_P2_s000004854_x1d.fits,4.55,4854,UDS,2
CAPERS-UDS_P2_s000004988_x1d.fits,1.11,4988,UDS,2
CAPERS-UDS_P2_s000005010_x1d.fits,1.37,5010,UDS,2
CAPERS-UDS_P2_s000005038_x1d.fits,1.39,5038,UDS,2
CAPERS-UDS_P2_s000005146_x1d.fits,0.48,5146,UDS,2
CAPERS-UDS_P2_s000005301_x1d.fits,2.28,5301,UDS,2
CAPERS-UDS_P2_s000005304_x1d.fits,0.04,5304,UDS,2
CAPERS-UDS_P2_s000005378_x1d.fits,2.97,5378,UDS,2
CAPERS-UDS_P2_s000005430_x1d.fits,0.37,5430,UDS,2
CAPERS-UDS_P2_s000005474_x1d.fits,0.78,5474,UDS,2
CAPERS-UDS_P2_s000005510_x1d.fits,4.55,5510,UDS,2
CAPERS-UDS_P2_s000005643_x1d.fits,7.27,5643,UDS,2
CAPERS-UDS_P2_s000005645_x1d.fits,1.04,5645,UDS,2
CAPERS-UDS_P2_s000005657_x1d.fits,3.62,5657,UDS,2
CAPERS-UDS_P2_s000005703_x1d.fits,2.1,5703,UDS,2
CAPERS-UDS_P2_s000005752_x1d.fits,4.7,5752,UDS,2
CAPERS-UDS_P2_s000005811_x1d.fits,3.1,5811,UDS,2
CAPERS-UDS_P2_s000005922_x1d.fits,0.92,5922,UDS,2
CAPERS-UDS_P2_s000005933_x1d.fits,2.4,5933,UDS,2
CAPERS-UDS_P2_s000006009_x1d.fits,1.25,6009,UDS,2
CAPERS-UDS_P2_s000006050_x1d.fits,2.28,6050,UDS,2
CAPERS-UDS_P2_s000006054_x1d.fits,3.57,6054,UDS,2
CAPERS-UDS_P2_s000006267_x1d.fits,6.26,6267,UDS,2
CAPERS-UDS_P2_s000006309_x1d.fits,0.92,6309,UDS,2
CAPERS-UDS_P2_s000006363_x1d.fits,3.96,6363,UDS,2
CAPERS-UDS_P2_s000006445_x1d.fits,1.09,6445,UDS,2
CAPERS-UDS_P2_s000006543_x1d.fits,1.76,6543,UDS,2
CAPERS-UDS_P2_s000006582_x1d.fits,0.69,6582,UDS,2
CAPERS-UDS_P2_s000006673_x1d.fits,1.04,6673,UDS,2
CAPERS-UDS_P2_s000006684_x1d.fits,0.21,6684,UDS,2
CAPERS-UDS_P2_s000006802_x1d.fits,1.6,6802,UDS,2
CAPERS-UDS_P2_s000006806_x1d.fits,1.99,6806,UDS,2
CAPERS-UDS_P2_s000006814_x1d.fits,1.22,6814,UDS,2
CAPERS-UDS_P2_s000006820_x1d.fits,4.2,6820,UDS,2
CAPERS-UDS_P2_s000007032_x1d.fits,1.97,7032,UDS,2
CAPERS-UDS_P2_s000007192_x1d.fits,1.2,7192,UDS,2
CAPERS-UDS_P2_s000007348_x1d.fits,2.64,7348,UDS,2
CAPERS-UDS_P2_s000007353_x1d.fits,3.59,7353,UDS,2
CAPERS-UDS_P2_s000007366_x1d.fits,1.04,7366,UDS,2
CAPERS-UDS_P2_s000007381_x1d.fits,1.23,7381,UDS,2
CAPERS-UDS_P2_s000007530_x1d.fits,0.92,7530,UDS,2
CAPERS-UDS_P2_s000007541_x1d.fits,4.63,7541,UDS,2
CAPERS-UDS_P2_s000007555_x1d.fits,7.17,7555,UDS,2
CAPERS-UDS_P2_s000007583_x1d.fits,2.53,7583,UDS,2
CAPERS-UDS_P2_s000007599_x1d.fits,1.93,7599,UDS,2
CAPERS-UDS_P2_s000007631_x1d.fits,1.31,7631,UDS,2
CAPERS-UDS_P2_s000007893_x1d.fits,4.19,7893,UDS,2
CAPERS-UDS_P2_s000007979_x1d.fits,3.6,7979,UDS,2
CAPERS-UDS_P2_s000007980_x1d.fits,3.61,7980,UDS,2
CAPERS-UDS_P2_s000008393_x1d.fits,2.1,8393,UDS,2
CAPERS-UDS_P2_s000008559_x1d.fits,1.76,8559,UDS,2
CAPERS-UDS_P2_s000008776_x1d.fits,1.1,8776,UDS,2
CAPERS-UDS_P2_s000008867_x1d.fits,2.25,8867,UDS,2
CAPERS-UDS_P2_s000008872_x1d.fits,2.26,8872,UDS,2
CAPERS-UDS_P2_s000008903_x1d.fits,2.65,8903,UDS,2
CAPERS-UDS_P2_s000008905_x1d.fits,4.92,8905,UDS,2
CAPERS-UDS_P2_s000008972_x1d.fits,2.87,8972,UDS,2
CAPERS-UDS_P2_s000008984_x1d.fits,1.1,8984,UDS,2
CAPERS-UDS_P2_s000008993_x1d.fits,1.08,8993,UDS,2
CAPERS-UDS_P2_s000009021_x1d.fits,8.16,9021,UDS,2
CAPERS-UDS_P2_s000009025_x1d.fits,1.82,9025,UDS,2
CAPERS-UDS_P2_s000009068_x1d.fits,6.32,9068,UDS,2
CAPERS-UDS_P2_s000009082_x1d.fits,3.55,9082,UDS,2
CAPERS-UDS_P2_s000009159_x1d.fits,0.86,9159,UDS,2
CAPERS-UDS_P2_s000009160_x1d.fits,2.49,9160,UDS,2
CAPERS-UDS_P2_s000009277_x1d.fits,1.61,9277,UDS,2
CAPERS-UDS_P2_s000009469_x1d.fits,1.15,9469,UDS,2
CAPERS-UDS_P2_s000009628_x1d.fits,3.98,9628,UDS,2
CAPERS-UDS_P2_s000009644_x1d.fits,1.34,9644,UDS,2
CAPERS-UDS_P2_s000009648_x1d.fits,4.53,9648,UDS,2
CAPERS-UDS_P2_s000009677_x1d.fits,4.45,9677,UDS,2
CAPERS-UDS_P2_s000009687_x1d.fits,3.55,9687,UDS,2
CAPERS-UDS_P2_s000009704_x1d.fits,2.37,9704,UDS,2
CAPERS-UDS_P2_s000009725_x1d.fits,1.98,9725,UDS,2
CAPERS-UDS_P2_s000009998_x1d.fits,3.97,9998,UDS,2
CAPERS-UDS_P2_s000010310_x1d.fits,2.21,10310,UDS,2
CAPERS-UDS_P2_s000010349_x1d.fits,6.12,10349,UDS,2
CAPERS-UDS_P2_s000010424_x1d.fits,0.95,10424,UDS,2
CAPERS-UDS_P2_s000010848_x1d.fits,1.04,10848,UDS,2
CAPERS-UDS_P2_s000010904_x1d.fits,1.83,10904,UDS,2
CAPERS-UDS_P2_s000010997_x1d.fits,5.15,10997,UDS,2
CAPERS-UDS_P2_s000011192_x1d.fits,3.13,11192,UDS,2
CAPERS-UDS_P2_s000011228_x1d.fits,3.23,11228,UDS,2
CAPERS-UDS_P2_s000011312_x1d.fits,0.57,11312,UDS,2
CAPERS-UDS_P2_s000011470_x1d.fits,1.25,11470,UDS,2
CAPERS-UDS_P2_s000011521_x1d.fits,1.1,11521,UDS,2
CAPERS-UDS_P2_s000011584_x1d.fits,2.33,11584,UDS,2
CAPERS-UDS_P2_s000011625_x1d.fits,2.26,11625,UDS,2
CAPERS-UDS_P2_s000011655_x1d.fits,3.5,11655,UDS,2
CAPERS-UDS_P2_s000011824_x1d.fits,0.81,11824,UDS,2
CAPERS-UDS_P2_s000012158_x1d.fits,1.42,12158,UDS,2
CAPERS-UDS_P2_s000012161_x1d.fits,1.09,12161,UDS,2
CAPERS-UDS_P2_s000012190_x1d.fits,2.09,12190,UDS,2
CAPERS-UDS_P2_s000012314_x1d.fits,0.95,12314,UDS,2
CAPERS-UDS_P2_s000012383_x1d.fits,1.47,12383,UDS,2
CAPERS-UDS_P2_s000012416_x1d.fits,3.99,12416,UDS,2
CAPERS-UDS_P2_s000012474_x1d.fits,1.42,12474,UDS,2
CAPERS-UDS_P2_s000012502_x1d.fits,17.29,12502,UDS,2
CAPERS-UDS_P2_s000012531_x1d.fits,0.76,12531,UDS,2
CAPERS-UDS_P2_s000012658_x1d.fits,2.24,12658,UDS,2
CAPERS-UDS_P2_s000012688_x1d.fits,6.97,12688,UDS,2
CAPERS-UDS_P2_s000012695_x1d.fits,0.86,12695,UDS,2
CAPERS-UDS_P2_s000012701_x1d.fits,1.04,12701,UDS,2
CAPERS-UDS_P2_s000012702_x1d.fits,0.06,12702,UDS,2
CAPERS-UDS_P2_s000012753_x1d.fits,1.0,12753,UDS,2
CAPERS-UDS_P2_s000012817_x1d.fits,1.82,12817,UDS,2
CAPERS-UDS_P2_s000012969_x1d.fits,1.65,12969,UDS,2
CAPERS-UDS_P2_s000013189_x1d.fits,8.27,13189,UDS,2
CAPERS-UDS_P2_s000013192_x1d.fits,1.91,13192,UDS,2
CAPERS-UDS_P2_s000013194_x1d.fits,4.51,13194,UDS,2
CAPERS-UDS_P2_s000013394_x1d.fits,3.53,13394,UDS,2
CAPERS-UDS_P2_s000013471_x1d.fits,1.54,13471,UDS,2
CAPERS-UDS_P2_s000013472_x1d.fits,1.16,13472,UDS,2
CAPERS-UDS_P2_s000013482_x1d.fits,3.08,13482,UDS,2
CAPERS-UDS_P2_s000013617_x1d.fits,0.51,13617,UDS,2
CAPERS-UDS_P2_s000013850_x1d.fits,0.96,13850,UDS,2
CAPERS-UDS_P2_s000013915_x1d.fits,3.23,13915,UDS,2
CAPERS-UDS_P2_s000013920_x1d.fits,2.5,13920,UDS,2
CAPERS-UDS_P2_s000013964_x1d.fits,2.53,13964,UDS,2
CAPERS-UDS_P2_s000014069_x1d.fits,5.79,14069,UDS,2
CAPERS-UDS_P2_s000014139_x1d.fits,4.13,14139,UDS,2
CAPERS-UDS_P2_s000014171_x1d.fits,2.19,14171,UDS,2
CAPERS-UDS_P2_s000014285_x1d.fits,2.02,14285,UDS,2
CAPERS-UDS_P2_s000014332_x1d.fits,1.32,14332,UDS,2
CAPERS-UDS_P2_s000014360_x1d.fits,1.07,14360,UDS,2
CAPERS-UDS_P2_s000014440_x1d.fits,1.41,14440,UDS,2
CAPERS-UDS_P2_s000014455_x1d.fits,2.35,14455,UDS,2
CAPERS-UDS_P2_s000014456_x1d.fits,2.34,14456,UDS,2
CAPERS-UDS_P2_s000014464_x1d.fits,1.8,14464,UDS,2
CAPERS-UDS_P2_s000014494_x1d.fits,1.82,14494,UDS,2
CAPERS-UDS_P2_s000014523_x1d.fits,3.71,14523,UDS,2
CAPERS-UDS_P2_s000014530_x1d.fits,4.55,14530,UDS,2
CAPERS-UDS_P2_s000014659_x1d.fits,1.28,14659,UDS,2
CAPERS-UDS_P2_s000014839_x1d.fits,0.96,14839,UDS,2
CAPERS-UDS_P2_s000015142_x1d.fits,0.87,15142,UDS,2
CAPERS-UDS_P2_s000015322_x1d.fits,3.7,15322,UDS,2
CAPERS-UDS_P2_s000015724_x1d.fits,6.87,15724,UDS,2
CAPERS-UDS_P2_s000015772_x1d.fits,4.64,15772,UDS,2
CAPERS-UDS_P2_s000015867_x1d.fits,2.18,15867,UDS,2
CAPERS-UDS_P2_s000016112_x1d.fits,1.7,16112,UDS,2
CAPERS-UDS_P2_s000016144_x1d.fits,3.22,16144,UDS,2
CAPERS-UDS_P2_s000016264_x1d.fits,0.84,16264,UDS,2
CAPERS-UDS_P2_s000016304_x1d.fits,0.67,16304,UDS,2
CAPERS-UDS_P2_s000016388_x1d.fits,1.66,16388,UDS,2
CAPERS-UDS_P2_s000016427_x1d.fits,0.16,16427,UDS,2
CAPERS-UDS_P2_s000016560_x1d.fits,3.97,16560,UDS,2
CAPERS-UDS_P2_s000016573_x1d.fits,1.47,16573,UDS,2
CAPERS-UDS_P2_s000016589_x1d.fits,4.59,16589,UDS,2
CAPERS-UDS_P2_s000016811_x1d.fits,0.18,16811,UDS,2
CAPERS-UDS_P2_s000016900_x1d.fits,1.6,16900,UDS,2
CAPERS-UDS_P2_s000016939_x1d.fits,1.46,16939,UDS,2
CAPERS-UDS_P2_s000017122_x1d.fits,1.43,17122,UDS,2
CAPERS-UDS_P2_s000017133_x1d.fits,3.25,17133,UDS,2
CAPERS-UDS_P2_s000017467_x1d.fits,1.47,17467,UDS,2
CAPERS-UDS_P2_s000017536_x1d.fits,2.75,17536,UDS,2
CAPERS-UDS_P2_s000017982_x1d.fits,4.57,17982,UDS,2
CAPERS-UDS_P2_s000114785_x1d.fits,5.3,114785,UDS,2
CAPERS-UDS_P2_s000115968_x1d.fits,0.92,115968,UDS,2
CAPERS-UDS_P2_s000116237_x1d.fits,0.77,116237,UDS,2
CAPERS-UDS_P2_s000116448_x1d.fits,4.75,116448,UDS,2
CAPERS-UDS_P2_s000116619_x1d.fits,6.36,116619,UDS,2
CAPERS-UDS_P2_s000117201_x1d.fits,12.53,117201,UDS,2
CAPERS-UDS_P2_s000117317_x1d.fits,6.18,117317,UDS,2
CAPERS-UDS_P2_s000117402_x1d.fits,3.16,117402,UDS,2
CAPERS-UDS_P2_s000118235_x1d.fits,6.73,118235,UDS,2
CAPERS-UDS_P2_s000118287_x1d.fits,6.73,118287,UDS,2
CAPERS-UDS_P2_s000118477_x1d.fits,3.7,118477,UDS,2
CAPERS-UDS_P2_s000118595_x1d.fits,0.51,118595,UDS,2
CAPERS-UDS_P2_s000118617_x1d.fits,6.81,118617,UDS,2
CAPERS-UDS_P2_s000118714_x1d.fits,3.08,118714,UDS,2
CAPERS-UDS_P2_s000119084_x1d.fits,6.58,119084,UDS,2
CAPERS-UDS_P2_s000119324_x1d.fits,6.97,119324,UDS,2
CAPERS-UDS_P2_s000119600_x1d.fits,4.07,119600,UDS,2
CAPERS-UDS_P2_s000122118_x1d.fits,4.38,122118,UDS,2
CAPERS-UDS_P2_s000125718_x1d.fits,5.96,125718,UDS,2
CAPERS-UDS_P2_s000126044_x1d.fits,0.59,126044,UDS,2
CAPERS-UDS_P2_s000126100_x1d.fits,1.28,126100,UDS,2
CAPERS-UDS_P2_s000127325_x1d.fits,5.28,127325,UDS,2
CAPERS-UDS_P2_s000127376_x1d.fits,9.59,127376,UDS,2
CAPERS-UDS_P2_s000127425_x1d.fits,6.08,127425,UDS,2
CAPERS-UDS_P2_s000127603_x1d.fits,1.37,127603,UDS,2
CAPERS-UDS_P2_s000127612_x1d.fits,5.66,127612,UDS,2
CAPERS-UDS_P2_s000128077_x1d.fits,1.07,128077,UDS,2
CAPERS-UDS_P2_s000128104_x1d.fits,0.59,128104,UDS,2
CAPERS-UDS_P2_s000128156_x1d.fits,3.4,128156,UDS,2
CAPERS-UDS_P2_s000128846_x1d.fits,4.63,128846,UDS,2
CAPERS-UDS_P2_s000129019_x1d.fits,3.84,129019,UDS,2
CAPERS-UDS_P2_s000129431_x1d.fits,2.54,129431,UDS,2
CAPERS-UDS_P2_s000129566_x1d.fits,0.33,129566,UDS,2
CAPERS-UDS_P2_s000130679_x1d.fits,7.48,130679,UDS,2
CAPERS-UDS_P2_s000131222_x1d.fits,4.21,131222,UDS,2
CAPERS-UDS_P2_s000131422_x1d.fits,3.15,131422,UDS,2
CAPERS-UDS_P2_s000131428_x1d.fits,2.63,131428,UDS,2
CAPERS-UDS_P2_s000131834_x1d.fits,1.04,131834,UDS,2
CAPERS-UDS_P2_s000132067_x1d.fits,6.42,132067,UDS,2
CAPERS-UDS_P2_s000132209_x1d.fits,2.71,132209,UDS,2
CAPERS-UDS_P2_s000132232_x1d.fits,10.76,132232,UDS,2
CAPERS-UDS_P2_s000132241_x1d.fits,2.1,132241,UDS,2
CAPERS-UDS_P2_s000132283_x1d.fits,6.6,132283,UDS,2
CAPERS-UDS_P2_s000132382_x1d.fits,1.41,132382,UDS,2
CAPERS-UDS_P2_s000132410_x1d.fits,0.85,132410,UDS,2
CAPERS-UDS_P2_s000132638_x1d.fits,4.58,132638,UDS,2
CAPERS-UDS_P2_s000133007_x1d.fits,6.99,133007,UDS,2
CAPERS-UDS_P2_s000133089_x1d.fits,7.78,133089,UDS,2
CAPERS-UDS_P2_s000133151_x1d.fits,0.01,133151,UDS,2
CAPERS-UDS_P2_s000133406_x1d.fits,1.76,133406,UDS,2
CAPERS-UDS_P2_s000133407_x1d.fits,0.0,133407,UDS,2
CAPERS-UDS_P2_s000133554_x1d.fits,5.6,133554,UDS,2
CAPERS-UDS_P2_s000133603_x1d.fits,2.17,133603,UDS,2
CAPERS-UDS_P2_s000133761_x1d.fits,0.4,133761,UDS,2
CAPERS-UDS_P2_s000133935_x1d.fits,2.39,133935,UDS,2
CAPERS-UDS_P2_s000133962_x1d.fits,1.54,133962,UDS,2
CAPERS-UDS_P2_s000133993_x1d.fits,2.18,133993,UDS,2
CAPERS-UDS_P2_s000134065_x1d.fits,2.63,134065,UDS,2
CAPERS-UDS_P2_s000134084_x1d.fits,7.19,134084,UDS,2
CAPERS-UDS_P2_s000134109_x1d.fits,6.86,134109,UDS,2
CAPERS-UDS_P2_s000134119_x1d.fits,7.34,134119,UDS,2
CAPERS-UDS_P2_s000134188_x1d.fits,4.36,134188,UDS,2
CAPERS-UDS_P2_s000134193_x1d.fits,5.24,134193,UDS,2
CAPERS-UDS_P2_s000134281_x1d.fits,2.19,134281,UDS,2
CAPERS-UDS_P2_s000134487_x1d.fits,1.94,134487,UDS,2
CAPERS-UDS_P2_s000134610_x1d.fits,3.69,134610,UDS,2
CAPERS-UDS_P2_s000134656_x1d.fits,0.93,134656,UDS,2
CAPERS-UDS_P2_s000134684_x1d.fits,6.34,134684,UDS,2
CAPERS-UDS_P2_s000134758_x1d.fits,2.88,134758,UDS,2
CAPERS-UDS_P2_s000135482_x1d.fits,2.63,135482,UDS,2
CAPERS-UDS_P2_s000135500_x1d.fits,0.61,135500,UDS,2
CAPERS-UDS_P2_s000135897_x1d.fits,2.1,135897,UDS,2
CAPERS-UDS_P2_s000136057_x1d.fits,3.33,136057,UDS,2
CAPERS-UDS_P2_s000136251_x1d.fits,6.18,136251,UDS,2
CAPERS-UDS_P2_s000136259_x1d.fits,4.88,136259,UDS,2
CAPERS-UDS_P2_s000136287_x1d.fits,3.07,136287,UDS,2
CAPERS-UDS_P2_s000136553_x1d.fits,3.51,136553,UDS,2
CAPERS-UDS_P2_s000136645_x1d.fits,10.67,136645,UDS,2
CAPERS-UDS_P2_s000137042_x1d.fits,3.37,137042,UDS,2
CAPERS-UDS_P2_s000137112_x1d.fits,1.35,137112,UDS,2
CAPERS-UDS_P2_s000137131_x1d.fits,7.6,137131,UDS,2
CAPERS-UDS_P2_s000137575_x1d.fits,5.26,137575,UDS,2
CAPERS-UDS_P2_s000137678_x1d.fits,2.62,137678,UDS,2
CAPERS-UDS_P2_s000137847_x1d.fits,7.19,137847,UDS,2
CAPERS-UDS_P2_s000137874_x1d.fits,2.62,137874,UDS,2
CAPERS-UDS_P2_s000138014_x1d.fits,2.1,138014,UDS,2
CAPERS-UDS_P2_s000138106_x1d.fits,6.5,138106,UDS,2
CAPERS-UDS_P2_s000138370_x1d.fits,0.28,138370,UDS,2
CAPERS-UDS_P2_s000138551_x1d.fits,2.97,138551,UDS,2
CAPERS-UDS_P2_s000138774_x1d.fits,1.93,138774,UDS,2
CAPERS-UDS_P2_s000138936_x1d.fits,4.68,138936,UDS,2
CAPERS-UDS_P2_s000139114_x1d.fits,4.64,139114,UDS,2
CAPERS-UDS_P2_s000139408_x1d.fits,4.93,139408,UDS,2
CAPERS-UDS_P2_s000139732_x1d.fits,0.02,139732,UDS,2
CAPERS-UDS_P2_s000139736_x1d.fits,4.7,139736,UDS,2
CAPERS-UDS_P2_s000140035_x1d.fits,3.13,140035,UDS,2
CAPERS-UDS_P2_s000140128_x1d.fits,1.16,140128,UDS,2
CAPERS-UDS_P2_s000140312_x1d.fits,8.42,140312,UDS,2
CAPERS-UDS_P2_s000140510_x1d.fits,2.63,140510,UDS,2
CAPERS-UDS_P2_s000141311_x1d.fits,0.16,141311,UDS,2
CAPERS-UDS_P2_s000142583_x1d.fits,6.99,142583,UDS,2
CAPERS-UDS_P2_s000142605_x1d.fits,5.35,142605,UDS,2
CAPERS-UDS_P2_s000142615_x1d.fits,7.76,142615,UDS,2
CAPERS-UDS_P2_s000142813_x1d.fits,7.15,142813,UDS,2
CAPERS-UDS_P2_s000143064_x1d.fits,1.45,143064,UDS,2
CAPERS-UDS_P2_s000143346_x1d.fits,5.1,143346,UDS,2
CAPERS-UDS_P2_s000143568_x1d.fits,5.16,143568,UDS,2
CAPERS-UDS_P2_s000143579_x1d.fits,2.78,143579,UDS,2
CAPERS-UDS_P2_s000144050_x1d.fits,4.68,144050,UDS,2
CAPERS-UDS_P2_s000144248_x1d.fits,4.25,144248,UDS,2
CAPERS-UDS_P2_s000144353_x1d.fits,4.55,144353,UDS,2
CAPERS-UDS_P2_s000144498_x1d.fits,6.56,144498,UDS,2
CAPERS-UDS_P2_s000144504_x1d.fits,4.31,144504,UDS,2
CAPERS-UDS_P2_s000144536_x1d.fits,6.28,144536,UDS,2
CAPERS-UDS_P2_s000144628_x1d.fits,3.83,144628,UDS,2
CAPERS-UDS_P2_s000145331_x1d.fits,1.17,145331,UDS,2
CAPERS-UDS_P2_s000145413_x1d.fits,0.91,145413,UDS,2
CAPERS-UDS_P2_s000146738_x1d.fits,0.18,146738,UDS,2
CAPERS-UDS_P2_s000146773_x1d.fits,1.51,146773,UDS,2
CAPERS-UDS_P2_s000146878_x1d.fits,1.61,146878,UDS,2
CAPERS-UDS_P2_s000147066_x1d.fits,6.82,147066,UDS,2
CAPERS-UDS_P2_s000147511_x1d.fits,3.19,147511,UDS,2
CAPERS-UDS_P2_s000147547_x1d.fits,1.63,147547,UDS,2
CAPERS-UDS_P2_s000147580_x1d.fits,3.58,147580,UDS,2
CAPERS-UDS_P2_s000147730_x1d.fits,1.85,147730,UDS,2
CAPERS-UDS_P2_s000147991_x1d.fits,3.6,147991,UDS,2
CAPERS-UDS_P2_s000148119_x1d.fits,2.22,148119,UDS,2
CAPERS-UDS_P2_s000148172_x1d.fits,2.64,148172,UDS,2
CAPERS-UDS_P2_s000148322_x1d.fits,8.27,148322,UDS,2
CAPERS-UDS_P2_s000148367_x1d.fits,5.4,148367,UDS,2
CAPERS-UDS_P2_s000148887_x1d.fits,0.58,148887,UDS,2
CAPERS-UDS_P2_s000148930_x1d.fits,3.98,148930,UDS,2
CAPERS-UDS_P2_s000149049_x1d.fits,3.27,149049,UDS,2
CAPERS-UDS_P2_s000149167_x1d.fits,3.52,149167,UDS,2
CAPERS-UDS_P2_s000149188_x1d.fits,3.36,149188,UDS,2
CAPERS-UDS_P2_s000149210_x1d.fits,4.45,149210,UDS,2
CAPERS-UDS_P2_s000149283_x1d.fits,0.56,149283,UDS,2
CAPERS-UDS_P2_s000149372_x1d.fits,1.51,149372,UDS,2
CAPERS-UDS_P2_s000149453_x1d.fits,4.05,149453,UDS,2
CAPERS-UDS_P2_s000149674_x1d.fits,3.24,149674,UDS,2
CAPERS-UDS_P2_s000150061_x1d.fits,3.17,150061,UDS,2
CAPERS-UDS_P2_s000150144_x1d.fits,0.85,150144,UDS,2
CAPERS-UDS_P2_s000150146_x1d.fits,7.74,150146,UDS,2
CAPERS-UDS_P2_s000150155_x1d.fits,2.88,150155,UDS,2
CAPERS-UDS_P2_s000150311_x1d.fits,4.63,150311,UDS,2
CAPERS-UDS_P2_s000150335_x1d.fits,3.24,150335,UDS,2
CAPERS-UDS_P2_s000150361_x1d.fits,1.19,150361,UDS,2
CAPERS-UDS_P2_s000150619_x1d.fits,1.61,150619,UDS,2
CAPERS-UDS_P2_s000150803_x1d.fits,4.85,150803,UDS,2
CAPERS-UDS_P2_s000151225_x1d.fits,4.31,151225,UDS,2
CAPERS-UDS_P2_s000151253_x1d.fits,2.32,151253,UDS,2
CAPERS-UDS_P2_s000151428_x1d.fits,2.36,151428,UDS,2
CAPERS-UDS_P2_s000151513_x1d.fits,3.08,151513,UDS,2
CAPERS-UDS_P2_s000151871_x1d.fits,4.1,151871,UDS,2
CAPERS-UDS_P2_s000151883_x1d.fits,4.58,151883,UDS,2
CAPERS-UDS_P2_s000152268_x1d.fits,3.54,152268,UDS,2
CAPERS-UDS_P2_s000152321_x1d.fits,1.61,152321,UDS,2
CAPERS-UDS_P2_s000152669_x1d.fits,2.1,152669,UDS,2
CAPERS-UDS_P2_s000152832_x1d.fits,6.14,152832,UDS,2
CAPERS-UDS_P2_s000152881_x1d.fits,3.09,152881,UDS,2
CAPERS-UDS_P2_s000152950_x1d.fits,0.83,152950,UDS,2
CAPERS-UDS_P2_s000152970_x1d.fits,1.41,152970,UDS,2
CAPERS-UDS_P2_s000153422_x1d.fits,3.5,153422,UDS,2
CAPERS-UDS_P2_s000153427_x1d.fits,5.83,153427,UDS,2
CAPERS-UDS_P2_s000153547_x1d.fits,1.1,153547,UDS,2
CAPERS-UDS_P2_s000154195_x1d.fits,8.21,154195,UDS,2
CAPERS-UDS_P2_s000159732_x1d.fits,0.9,159732,UDS,2
CAPERS-UDS_P2_s000159920_x1d.fits,3.08,159920,UDS,2
CAPERS-UDS_P3_s000000299_x1d.fits,0.83,299,UDS,3
CAPERS-UDS_P3_s000000501_x1d.fits,1.21,501,UDS,3
CAPERS-UDS_P3_s000001279_x1d.fits,1.04,1279,UDS,3
CAPERS-UDS_P3_s000001294_x1d.fits,2.29,1294,UDS,3
CAPERS-UDS_P3_s000001395_x1d.fits,1.34,1395,UDS,3
CAPERS-UDS_P3_s000001432_x1d.fits,4.7,1432,UDS,3
CAPERS-UDS_P3_s000001508_x1d.fits,1.48,1508,UDS,3
CAPERS-UDS_P3_s000001973_x1d.fits,4.87,1973,UDS,3
CAPERS-UDS_P3_s000002064_x1d.fits,4.17,2064,UDS,3
CAPERS-UDS_P3_s000002111_x1d.fits,0.2,2111,UDS,3
CAPERS-UDS_P3_s000002187_x1d.fits,0.55,2187,UDS,3
CAPERS-UDS_P3_s000002193_x1d.fits,0.94,2193,UDS,3
CAPERS-UDS_P3_s000002205_x1d.fits,0.86,2205,UDS,3
CAPERS-UDS_P3_s000002222_x1d.fits,3.72,2222,UDS,3
CAPERS-UDS_P3_s000002356_x1d.fits,5.79,2356,UDS,3
CAPERS-UDS_P3_s000002405_x1d.fits,1.15,2405,UDS,3
CAPERS-UDS_P3_s000002502_x1d.fits,0.43,2502,UDS,3
CAPERS-UDS_P3_s000002644_x1d.fits,0.32,2644,UDS,3
CAPERS-UDS_P3_s000002719_x1d.fits,0.92,2719,UDS,3
CAPERS-UDS_P3_s000002895_x1d.fits,0.9,2895,UDS,3
CAPERS-UDS_P3_s000003099_x1d.fits,0.82,3099,UDS,3
CAPERS-UDS_P3_s000003126_x1d.fits,2.18,3126,UDS,3
CAPERS-UDS_P3_s000003184_x1d.fits,1.23,3184,UDS,3
CAPERS-UDS_P3_s000003226_x1d.fits,3.76,3226,UDS,3
CAPERS-UDS_P3_s000003288_x1d.fits,2.54,3288,UDS,3
CAPERS-UDS_P3_s000003302_x1d.fits,1.55,3302,UDS,3
CAPERS-UDS_P3_s000003434_x1d.fits,2.95,3434,UDS,3
