ID,ra,dec,z_med,z_UNICORN,flux_F277W,flux_F356W,flux_F444W,MSA_weight,pointing,n_nods_vis1,n_nods_vis2,n_nods_vis3,eff_exp_time,shutter_centering
15947,34.51815788250157,-5.156625594148229,,3.3999999999999924,26.308419303861044,26.407305642657896,26.25522200953928,50,1,6,0,0,5689.6671,Midpoint
22495,34.48449114532455,-5.185390922884797,,3.3999999999999924,25.18701000169748,25.38597896603585,25.3779436818404,50,1,6,0,0,5689.6671,Midpoint
102986,34.46705538585538,-5.195254854046521,,3.3999999999999924,27.157729268619704,27.621405586827983,27.62725233476652,50,1,6,0,6,11379.3342,Midpoint
110610,34.52275675551965,-5.177045568050996,,3.3999999999999924,26.70221659169126,26.800282019925085,26.741169684382008,50,1,6,6,6,17069.0013,EOSA
152110,34.48871819977448,-5.152644097087803,,3.3999999999999924,27.994291108054966,28.360013281739285,28.091817716258795,50,1,6,0,6,11379.3342,Midpoint
17133,34.45958328945424,-5.161850835483563,,3.3999999999999924,26.564899872450795,26.72432142514156,26.61137284235468,50,2,4,0,0,3793.1114,EOSA
149188,34.402898111634094,-5.146914867909748,,3.3999999999999924,27.81314622874236,27.84291543151128,27.512796607796872,50,2,6,0,6,11379.3342,Midpoint
124986,34.2409997163772,-5.095600631710802,,3.3999999999999924,26.70297647017314,26.93908122840724,27.044219554671635,50,3,6,0,0,5689.6671,Midpoint
60886,34.47906418434458,-5.29180679262834,,3.3999999999999924,27.130194275491725,27.28833675347059,27.00032812077884,50,4,6,0,0,5689.6671,Midpoint
73438,34.509737466143115,-5.26386241933526,,3.3999999999999924,26.770634587206715,27.060026294955943,26.78417639350271,50,4,6,0,0,5689.6671,Midpoint
26405,34.46116946628841,-5.205483050264613,,3.3999999999999924,26.636172889003035,26.768275835661427,26.629767147181163,50,5,6,0,0,5689.6671,Midpoint
26775,34.459565556823435,-5.207527305677317,,3.3999999999999924,26.18384108093916,26.18267866551247,26.070683938584764,50,5,6,0,6,11379.3342,Midpoint
27211,34.455680269574685,-5.21015737880903,,3.3999999999999924,25.798837677097232,25.8180069486164,25.834597069161426,50,5,6,0,0,5689.6671,EOSA
81127,34.46421774095097,-5.247651778511476,,3.3999999999999924,27.33975458065632,27.47916102166851,27.293202051303048,50,5,6,0,0,5689.6671,Midpoint
82335,34.43320434845238,-5.2450493425088505,,3.3999999999999924,26.86668432175289,27.29340041655447,26.90147737882056,50,5,6,0,0,5689.6671,Midpoint
84729,34.43217550273295,-5.239493137960276,,3.3999999999999924,27.49051072682294,27.360603930350948,26.931601688794345,50,5,2,0,0,1896.5557,EOSA
21633,34.33675671992726,-5.180542170348952,,3.3999999999999924,25.996968334725224,26.45482089483716,26.44548006387111,50,6,6,0,0,5689.6671,Midpoint
55894,34.32373211117836,-5.303806353054407,,3.3999999999999924,26.29838799653171,26.447719025418586,26.3924552218418,50,7,6,6,6,17069.0013,Midpoint
24911,34.480330066453085,-5.198208998829129,,3.3999999999999924,25.988040825589096,26.176392072809747,26.01516201281101,50,1,0,6,0,5689.6671,Midpoint
103610,34.510206715971485,-5.193764372027694,,3.3999999999999924,27.139132969656977,27.837809746693463,27.566488431178087,50,1,0,6,0,5689.6671,Midpoint
147757,34.48275298544464,-5.144457055959967,,3.3999999999999924,27.83402297102107,28.394892077384497,28.106082818507524,50,1,0,6,0,5689.6671,Midpoint
154077,34.493929501114145,-5.15634813521256,,3.3999999999999924,27.76543470491989,27.71922333302318,27.598665167326445,50,1,0,2,0,1896.5557,Midpoint
138555,34.461147206134065,-5.126280852553729,,3.3999999999999924,27.181898796274744,27.92957177701021,27.576733491970465,50,2,0,6,0,5689.6671,Midpoint
139333,34.45831269304984,-5.127489110528272,,3.3999999999999924,27.80738967050263,28.34365231997824,28.500984112501875,50,2,0,6,0,5689.6671,Midpoint
149961,34.45127410944681,-5.14843469681378,,3.3999999999999924,27.73788906997335,28.01288989173413,28.127161976372527,50,2,0,6,0,5689.6671,Midpoint
8944,34.22779145152721,-5.128135472216552,,3.3999999999999924,25.66877155521393,25.832311536081967,25.687389054935068,50,3,0,2,0,1896.5557,Midpoint
123685,34.23086786063901,-5.091526783764781,,3.3999999999999924,27.562136660886885,28.045152797767443,27.906553667720225,50,3,0,6,0,5689.6671,Midpoint
134451,34.27190331407335,-5.116534573997363,,3.3999999999999924,27.72101184017515,29.19825396622427,28.37233731419572,50,3,0,6,0,5689.6671,Midpoint
143548,34.23268796153259,-5.135127447688407,,3.3999999999999924,27.42167847083648,27.5533801195983,28.14308971381725,50,3,0,6,0,5689.6671,Midpoint
60251,34.49540204760587,-5.29324932159816,,3.3999999999999924,27.72603236626066,28.64131328248812,28.35278389646293,50,4,0,6,0,5689.6671,Midpoint
25130,34.43136635613027,-5.199235809652818,,3.3999999999999924,24.95026988156433,25.07796480276005,25.083091265092023,50,5,0,6,0,5689.6671,Midpoint
98541,34.43387552795592,-5.206586464927017,,3.3999999999999924,27.561777942289687,28.24112871559676,28.28036698170952,50,5,0,6,0,5689.6671,Midpoint
102790,34.42881942551743,-5.195759576076535,,3.3999999999999924,26.89608069928243,26.94245652167397,26.88407178395257,50,5,0,6,0,5689.6671,Midpoint
108037,34.33529117454325,-5.182785355696892,,3.3999999999999924,27.67490891472144,27.883917405659385,27.78270607439123,50,6,0,6,0,5689.6671,Midpoint
44319,34.29425864346597,-5.290122467862247,,3.3999999999999924,26.164802877558323,26.412582670577912,26.288137766392623,50,7,0,6,0,5689.6671,Midpoint
65785,34.292949775047454,-5.281267491097856,,3.3999999999999924,27.286937085678268,28.03946987785337,27.799696348206098,50,7,0,6,0,5689.6671,Midpoint
73835,34.33815862425751,-5.2630554593824375,,3.3999999999999924,26.8027611634876,26.94295699495776,27.006111558051263,50,7,0,6,0,5689.6671,Midpoint
23731,34.45778242646262,-5.192116589797154,,3.3999999999999924,26.072161940328307,25.9477343880074,25.919235172320363,50,1,0,0,2,1896.5557,Midpoint
106041,34.45941523995112,-5.187589916880451,,3.3999999999999924,27.566771284747325,27.89694888802592,27.8253161560742,50,1,0,0,6,5689.6671,Midpoint
16144,34.44321368980583,-5.157458535190275,,3.3999999999999924,26.80384404198064,27.343111773240523,27.2208975276738,50,2,0,0,6,5689.6671,Midpoint
152268,34.46101309164163,-5.152974101763101,,3.3999999999999924,26.89168983367677,26.97006966645128,27.069233755535883,50,2,0,0,6,5689.6671,Midpoint
129010,34.260076878408704,-5.105097953651383,,3.3999999999999924,27.87736220945652,28.40759096366501,28.54393235575897,50,3,0,0,6,5689.6671,Midpoint
24866,34.43588072918868,-5.197967544646584,,3.3999999999999924,26.75019133808976,26.8114245017276,26.716380695620856,50,5,0,0,6,5689.6671,Midpoint
99127,34.437191318886,-5.204990626036606,,3.3999999999999924,26.184361572915503,26.61744000539543,26.31823421406674,50,5,0,0,6,5689.6671,Midpoint
38685,34.33906940354571,-5.26394934221263,,3.3999999999999924,25.83443513353982,25.79721438529809,25.87531729022315,50,7,0,0,6,5689.6671,Midpoint
64024,34.28554692964658,-5.285130984708903,,3.3999999999999924,27.35928417750289,27.592961006191388,27.41652056466209,50,7,0,0,6,5689.6671,Midpoint
141850,34.463793154534784,-5.132178042578436,,4.869999999999996,28.44431977096452,28.298474821655446,28.650567003631267,48,2,0,4,0,3793.1114,EOSA
146248,34.44581478257416,-5.141528941706657,,4.749999999999995,28.28114456899661,28.36726493421525,28.859921604660222,47,2,0,6,0,5689.6671,Midpoint
79809,34.42689003390939,-5.250535789251858,,3.75999999999999,28.190221067494846,28.202912088192264,28.082079656987226,47,5,0,6,0,5689.6671,Midpoint
85603,34.45072780697541,-5.23741106542956,,5.650000000000002,28.52227991288264,28.46459149873161,28.534202093941445,46,5,6,0,0,5689.6671,Midpoint
131834,34.41797399882524,-5.111195424016057,,4.779999999999995,28.28823726900109,28.31973910871517,28.33491028724041,46,2,0,0,6,5689.6671,Midpoint
93890,34.320166770069775,-5.218397481820269,,3.3399999999999928,26.84797060597124,26.80654100671009,26.84779102069777,46,6,0,0,6,5689.6671,Midpoint
18225,34.508515919481205,-5.1668551273488905,,3.309999999999993,26.64437366651716,27.131119044559924,26.97470035916396,45,1,6,6,6,17069.0013,Midpoint
11192,34.41568202472903,-5.137322329043576,,3.309999999999993,26.399824454099992,26.64282419449308,26.557345861296824,45,2,6,0,0,5689.6671,Midpoint
38072,34.32551275976826,-5.260937282937172,,3.309999999999993,26.649780475700645,27.087438704074746,26.871193366645294,45,7,6,6,6,17069.0013,Midpoint
13724,34.4874561785924,-5.148122306566603,,3.309999999999993,26.526843669115728,27.124317654219983,27.102169313219747,45,1,0,6,0,5689.6671,Midpoint
6844,34.2722985028,-5.11816057174873,,3.309999999999993,26.577097059081154,27.011323712460147,26.72486655535277,45,3,0,0,6,5689.6671,Midpoint
40613,34.48936360736947,-5.272168928242197,,3.279999999999993,25.078095886389136,25.095891135606948,24.9554804757337,43,4,6,0,0,5689.6671,Midpoint
41678,34.33837480552161,-5.276794527224979,,3.279999999999993,26.036237144206662,26.293425696585523,26.25498733142539,43,7,6,0,0,5689.6671,Midpoint
117222,34.48434348324863,-5.162056985172082,,3.279999999999993,27.34640299757376,27.38437640218249,27.54327511434441,43,1,0,6,0,5689.6671,Midpoint
128845,34.26723865833237,-5.104456626017257,,3.279999999999993,27.254373987480065,27.354721868884447,27.20585845610563,43,3,0,6,0,5689.6671,Midpoint
34735,34.451361545444264,-5.246265868494004,,3.279999999999993,26.43439492830909,26.86283075415116,26.788570075656843,43,5,0,6,6,11379.3342,Midpoint
114998,34.29385003006933,-5.167257502603243,,3.279999999999993,28.04441545306063,28.01023266517298,27.964030203738133,43,6,0,0,6,5689.6671,Midpoint
114647,34.51572513757426,-5.16800047977713,,3.2499999999999933,27.220874535742432,27.45596110123502,27.281992675660987,42,1,2,0,0,1896.5557,Midpoint
121018,34.22620877732452,-5.086107566097382,,3.2499999999999933,26.696593934331503,28.05664153180317,27.45893517024539,42,3,0,0,6,5689.6671,Midpoint
39305,34.34124963872812,-5.2666214110453815,,3.2499999999999933,26.280777042450744,26.717437586635583,26.61418022869087,42,7,0,0,6,5689.6671,Midpoint
112334,34.52179885360652,-5.173137267931042,,7.180000000000015,29.05105148336581,28.79506844109519,28.872288893582223,40,1,0,6,0,5689.6671,Midpoint
24481,34.48021299496278,-5.1958258129567145,,3.219999999999993,26.42489225180488,26.50916751086846,26.3586273832492,40,1,6,0,0,5689.6671,Midpoint
13915,34.42004188365484,-5.148906290576225,,3.219999999999993,24.930385082175498,24.97476480416075,24.90118274125713,40,2,6,0,0,5689.6671,Midpoint
5892,34.43531355987469,-5.113570787685551,,3.219999999999993,23.641362525557795,23.71112871616951,23.4690657943278,40,2,0,6,0,5689.6671,Midpoint
4944,34.27499622626651,-5.109189632233321,,3.219999999999993,26.23073825578561,26.3859244217019,26.349997157738173,40,3,0,0,6,5689.6671,Midpoint
39375,34.32070848902307,-5.266975171922645,,3.1899999999999937,26.1830911526593,26.24992575865314,26.144069147016538,39,7,4,0,0,3793.1114,Midpoint
17276,34.45766211057863,-5.162508590564856,,3.1899999999999937,26.00770724607475,26.066149969579257,26.049465843671385,39,2,0,6,0,5689.6671,Midpoint
20100,34.52560640482861,-5.174895517450768,,3.1899999999999937,26.130712313795065,26.196787161033896,26.006815026910644,39,1,0,0,6,5689.6671,Midpoint
45896,34.31924868766953,-5.297962906336716,,3.1899999999999937,26.61711732759193,27.09682072164905,26.91477565223346,39,7,0,0,6,5689.6671,Midpoint
16838,34.5059931925742,-5.160609258837891,,3.159999999999994,26.919891222653767,26.8957515783965,26.930969841846988,38,1,6,0,0,5689.6671,Midpoint
9399,34.408744866244895,-5.12999818246776,,3.159999999999994,26.759945978874786,26.92854429919229,26.8657741821024,38,2,0,6,0,5689.6671,Midpoint
61104,34.49743095451081,-5.291325894035262,,3.159999999999994,27.898407795287604,28.530795016770647,28.659184189965764,38,4,0,6,0,5689.6671,Midpoint
134510,34.273031416132184,-5.116673934704191,,3.159999999999994,27.35252974478705,27.33167436267665,27.296200977252266,38,3,0,0,6,5689.6671,Midpoint
74130,34.30576529161924,-5.262423990931135,,6.760000000000011,28.956390045253784,28.72404577639736,29.67895938663166,37,7,0,0,6,5689.6671,EOSA
79439,34.42751338777502,-5.251453006973086,,3.72999999999999,28.114152451450487,28.137835522091866,28.22275018714629,37,5,6,0,0,5689.6671,Midpoint
83225,34.44443116831457,-5.2429861112718,,4.089999999999989,28.192116641067457,28.28903710606439,28.38273335093656,36,5,0,0,6,5689.6671,Midpoint
64923,34.30195262431161,-5.283217473571727,,3.75999999999999,28.25679916346111,28.24265873622128,28.126497393133143,36,7,6,0,0,5689.6671,Midpoint
143579,34.431297030403826,-5.120749863778039,,3.129999999999994,26.553240500981,27.29661703270912,27.422821967797297,36,2,6,0,6,11379.3342,Midpoint
11901,34.24202929451108,-5.140211909785411,,3.129999999999994,26.48207049176532,26.500853001009183,26.576640135436183,36,3,6,0,0,5689.6671,EOSA
16842,34.52069961306648,-5.160643616272749,,3.129999999999994,25.615411826365083,25.831918396902573,25.66881385975301,36,1,0,6,0,5689.6671,EOSA
104709,34.502522158987496,-5.191041301173152,,3.129999999999994,27.582672317351104,28.33085464714721,28.328890517265734,36,1,0,0,6,5689.6671,Midpoint
33635,34.44599306336457,-5.24131910355051,,3.129999999999994,25.54641149581101,25.65504171609964,25.70231873547027,36,5,0,0,6,5689.6671,Midpoint
91556,34.32907649915212,-5.223508114020473,,3.8199999999999896,28.410053136332458,28.145657763064648,28.815967649138123,35,6,0,6,0,5689.6671,Midpoint
23216,34.50997692005499,-5.189378237928707,,3.0999999999999943,24.399373385498023,24.082630239328047,24.086865482571746,35,1,6,0,0,5689.6671,Midpoint
21710,34.29095406290277,-5.181702175174359,,3.0999999999999943,24.98334804724484,25.01055348064927,24.916457518638147,35,6,6,0,0,5689.6671,Midpoint
39518,34.32757180666708,-5.267645042093359,,3.0999999999999943,26.44496464776096,26.59569183668045,26.53578515081273,35,7,6,0,0,5689.6671,Midpoint
116640,34.513340280493495,-5.163385137984662,,3.0999999999999943,27.174904584440085,27.3336095678604,27.380370084822225,35,1,0,6,0,5689.6671,Midpoint
19439,34.2934225454338,-5.172299552245759,,3.0999999999999943,25.45781220104816,25.29061516601192,25.11948169978084,35,6,0,6,0,5689.6671,Midpoint
26914,34.313167716911614,-5.2084112887401695,,3.0999999999999943,25.53798534161077,25.564895060324343,25.570748033792952,35,6,0,6,0,5689.6671,Midpoint
37739,34.29037463840383,-5.259551237547152,,3.0999999999999943,24.80764345296481,24.811204294185863,24.77549440611684,35,7,0,6,0,5689.6671,Midpoint
73543,34.29909829896162,-5.263647703592343,,3.0999999999999943,27.70694634669171,27.782757435876743,27.94548358953488,35,7,0,6,0,5689.6671,Midpoint
25116,34.42674294076713,-5.199113770913589,,3.0999999999999943,26.371831582740988,26.34452569296021,26.2827012712255,35,5,0,0,6,5689.6671,EOSA
7718,34.235904448972285,-5.122984586153065,,3.0699999999999945,22.833843815341297,22.61695010583676,22.312867696676072,34,3,6,0,0,5689.6671,Midpoint
46347,34.516277820180406,-5.300468334671615,,3.0699999999999945,24.482972242364337,24.70418526066,24.611975898722484,34,4,6,0,0,5689.6671,Midpoint
36395,34.31170210418237,-5.253809322553025,,3.0699999999999945,24.485972855351857,24.15902571944844,23.94165866809204,34,7,6,0,0,5689.6671,Midpoint
39346,34.341090947714314,-5.266913900265339,,3.0699999999999945,23.65213204428713,23.488749923051177,23.42345750104836,34,7,6,0,0,5689.6671,Midpoint
45237,34.31942254487124,-5.294804763424954,,3.0699999999999945,24.14048760524019,24.171321341457432,24.10043858520075,34,7,6,0,0,5689.6671,Midpoint
153587,34.47322659898295,-5.15539579134879,,3.0699999999999945,27.07337645815194,27.63204219212561,27.735227721055047,34,1,0,2,0,1896.5557,Midpoint
14346,34.43666685490338,-5.150432952884828,,3.0699999999999945,25.968011346231226,26.070034138155265,26.00429582763757,34,2,0,6,0,5689.6671,Midpoint
35780,34.426243948607215,-5.251433519854888,,3.0699999999999945,23.195205392995856,23.160687389089684,23.04358338554392,34,5,0,2,0,1896.5557,Midpoint
13530,34.47544169115764,-5.147569404138282,,3.0699999999999945,24.03747546810066,23.921879599894574,23.78213357629724,34,1,0,0,6,5689.6671,Midpoint
5811,34.434554152398285,-5.11311915753275,,3.0699999999999945,24.40145700070276,24.36892954701998,24.196775824592308,34,2,0,0,6,5689.6671,Midpoint
13227,34.262783294819364,-5.146248212233808,,3.0699999999999945,23.53516820310701,23.496162899292138,23.32936124874759,34,3,0,0,6,5689.6671,Midpoint
67280,34.289218094043385,-5.277625439213419,,3.0699999999999945,26.53285222144056,26.888519546359667,26.867448399400395,34,7,0,0,6,5689.6671,Midpoint
8734,34.22748447623836,-5.12749261779939,,3.0399999999999947,23.384280582502026,23.31348575966285,22.999910062581293,33,3,6,0,0,5689.6671,Midpoint
32928,34.43507213296789,-5.238105985371781,,3.0399999999999947,24.26203153263061,24.219700152271123,24.104413916195767,33,5,6,6,0,11379.3342,Midpoint
35372,34.46088156408743,-5.24913832294088,,3.0399999999999947,25.3384365743416,25.428083298198302,25.48999106316633,33,5,6,0,0,5689.6671,Midpoint
39130,34.32775275233747,-5.265802498569261,,3.0399999999999947,26.207237564468045,26.17589635259027,26.229037352585443,33,7,0,6,0,5689.6671,Midpoint
45051,34.315367973922875,-5.293740922452224,,3.0399999999999947,26.39640986761662,27.118603301087266,26.826537204231485,33,7,0,2,0,1896.5557,Midpoint
12161,34.404049001426884,-5.141535662182031,,1.0600000000000007,22.78535590786356,22.6630470175986,22.830304509040097,33,2,6,6,6,17069.0013,Midpoint
151496,34.48889771220508,-5.151162003608048,,4.839999999999995,28.425545368311106,28.36085692402706,29.44620151157968,32,1,0,0,6,5689.6671,Midpoint
144495,34.26565248069793,-5.137797010637906,,3.009999999999995,27.473497047176203,27.5661615904069,27.603662812910024,31,3,6,0,0,5689.6671,Midpoint
36969,34.51881208317576,-5.2561598220569214,,3.009999999999995,26.73563651080701,26.712158969273524,26.73576256097391,31,4,6,0,0,5689.6671,Midpoint
95853,34.46257222084766,-5.213781669391298,,3.009999999999995,27.799446467038507,27.873514228296827,28.02730953889627,31,5,6,0,6,11379.3342,Midpoint
21743,34.33557683232811,-5.181837617644796,,3.009999999999995,25.81188962952909,25.84463683050317,25.825021991256484,31,6,6,0,0,5689.6671,Midpoint
96660,34.33132070987309,-5.211807856733092,,3.009999999999995,27.14022044951101,27.14889926729898,27.12022234600696,31,6,6,0,0,5689.6671,Midpoint
41509,34.28125185303336,-5.276034664701062,,3.009999999999995,25.98918344040364,25.94231130262292,25.94571018686902,31,7,4,4,4,11379.3342,Midpoint
153789,34.508208389789004,-5.155187444929181,,3.009999999999995,27.14109775053572,27.725651952095205,28.059753495978747,31,1,0,6,0,5689.6671,Midpoint
14838,34.451306285734866,-5.152359636463983,,3.009999999999995,26.65235843183005,26.87214579572774,26.95831842485567,31,2,0,6,0,5689.6671,Midpoint
34739,34.482599602350135,-5.246276089127624,,3.009999999999995,27.2689933294536,27.45685344298301,27.57815491850902,31,4,0,4,0,3793.1114,Midpoint
102811,34.5118845543017,-5.195697470891223,,3.009999999999995,26.739421682294385,27.252182688690787,27.34446408372616,31,1,0,0,6,5689.6671,Midpoint
117663,34.508360959564826,-5.161202315843108,,3.009999999999995,27.80093411588392,28.36784745229373,28.977848392008752,31,1,0,0,6,5689.6671,Midpoint
97036,34.41972724371404,-5.210776817249113,,3.009999999999995,27.14027359310041,27.243068303750743,27.137488084998004,31,5,0,0,6,5689.6671,Midpoint
119518,34.486739227309286,-5.158906214695748,,3.489999999999992,28.106005977804323,28.57923387480551,28.60170950857309,30,1,6,0,0,5689.6671,Midpoint
16184,34.51365566841415,-5.157828560188511,,2.979999999999995,22.67110809723731,22.490575874738944,22.279923170578527,30,1,6,0,0,5689.6671,Midpoint
25393,34.51139363816667,-5.20049829072255,,2.979999999999995,24.36868884935852,24.58328311287244,24.581332586810888,30,1,4,0,0,3793.1114,Midpoint
101102,34.503525510392365,-5.199975090234269,,2.979999999999995,26.85202403737716,27.16894809761076,27.29759309999828,30,1,6,0,6,11379.3342,Midpoint
6054,34.42765672946912,-5.114200922237397,,2.979999999999995,25.68762506714843,26.114030720831472,25.94405713561669,30,2,6,0,6,11379.3342,Midpoint
9866,34.26922973120973,-5.132015804581996,,2.979999999999995,24.431651726803715,24.41014127554269,24.38650795951702,30,3,6,6,6,17069.0013,EOSA
122382,34.239221130512114,-5.0895063534716005,,2.979999999999995,27.146185928449228,27.518110681251528,27.61786301211412,30,3,6,0,0,5689.6671,Midpoint
60277,34.481244811130885,-5.293214808447995,,2.979999999999995,27.53743218390224,28.04278605479054,28.28730825556088,30,4,6,0,0,5689.6671,Midpoint
11184,34.414800876194896,-5.137356458345908,,2.979999999999995,22.994633280847708,22.782724117903044,22.859270404969813,30,2,0,6,0,5689.6671,Midpoint
128268,34.23343871098386,-5.101477038291689,,2.979999999999995,27.99721671644727,28.780107716216943,29.43932061734137,30,3,0,6,0,5689.6671,Midpoint
145055,34.22799393052876,-5.139187128414177,,2.979999999999995,27.017825693005094,27.0823751659413,27.1420431367276,30,3,0,4,0,3793.1114,Midpoint
27758,34.46485371961775,-5.213103611295422,,2.979999999999995,26.365413400099563,26.3922886555267,26.24900906590489,30,5,0,6,0,5689.6671,Midpoint
81265,34.44094656978902,-5.247358136818251,,2.979999999999995,28.22110678670075,28.114912786621325,28.00030124610779,30,5,0,6,0,5689.6671,Midpoint
63386,34.48059128014898,-5.286564559235398,,5.590000000000002,28.57898061962706,28.52895277817976,29.05180295304376,29,4,6,0,0,5689.6671,Midpoint
80414,34.309957689382536,-5.249222659727828,,3.0399999999999947,28.017567512141603,28.20656788055858,28.480736167644352,29,7,6,0,6,11379.3342,Midpoint
44209,34.47722955373411,-5.289661594501283,,2.949999999999996,25.520208323565527,25.50164247573348,25.54709343198111,29,4,6,0,0,5689.6671,Midpoint
43888,34.29757107317705,-5.288195403919724,,2.949999999999996,25.67080728990552,25.904604801438843,26.126165845999864,29,7,6,0,6,11379.3342,Midpoint
97566,34.307919943207175,-5.209298695633979,,2.949999999999996,27.85531101490133,27.84326945397392,28.147563451594515,29,6,0,6,0,5689.6671,Midpoint
43808,34.29322630873559,-5.28776881523303,,2.949999999999996,25.288899340841752,25.49144486680565,25.645130703763503,29,7,0,6,0,5689.6671,Midpoint
25577,34.42611398567375,-5.201437727570703,,2.949999999999996,24.11572684680133,24.00427448433254,23.92875847862281,29,5,0,0,6,5689.6671,Midpoint
33603,34.4983803524398,-5.241327922353682,,2.9199999999999955,22.73521160120216,22.4366372401395,22.27376461551912,28,4,6,0,6,11379.3342,Midpoint
92951,34.310609206542466,-5.220403719162935,,2.9199999999999955,26.578444916984623,27.1157613443604,28.63599056857956,28,6,6,0,0,5689.6671,Midpoint
17454,34.52299860991773,-5.163386154728551,,2.9199999999999955,23.96540487378757,24.117311101281388,24.093768892601226,28,1,0,6,6,11379.3342,EOSA
132984,34.43335031363894,-5.113883697386783,,2.9199999999999955,27.07536562764892,27.413422646057924,27.55918016517661,28,2,0,6,0,5689.6671,Midpoint
5378,34.42488033332692,-5.111065582861909,,2.9199999999999955,26.01622333634623,26.07405845109664,26.153136297937607,28,2,0,0,6,5689.6671,Midpoint
99049,34.28388703012533,-5.2051677889341965,,2.9199999999999955,26.55865543375078,26.609712334979207,26.74532291474226,28,6,0,0,6,5689.6671,Midpoint
76453,34.325153291298264,-5.257357681017903,,4.299999999999991,28.282105593510813,28.49147818053468,28.88848756065041,27,7,6,0,0,5689.6671,Midpoint
130886,34.41966569314845,-5.109089277738126,,2.889999999999996,27.91510546106428,28.464458165340744,28.33896855242208,27,2,0,6,0,5689.6671,Midpoint
42202,34.50615948156584,-5.279365119218874,,2.889999999999996,25.0777737592948,25.17648007070592,25.089032847117828,27,4,0,6,0,5689.6671,Midpoint
14745,34.48154736683889,-5.152160860902276,,2.889999999999996,23.821860775531903,23.70906201398711,23.54040923072443,27,1,0,0,4,3793.1114,Midpoint
20366,34.51174254632132,-5.175942469769119,,2.889999999999996,24.123833660290813,24.07080844915707,24.02176482162641,27,1,0,0,6,5689.6671,Midpoint
40523,34.489181917365435,-5.271942308166824,,2.889999999999996,24.573013881078403,24.71678348388213,24.66075447382431,27,4,0,0,6,5689.6671,Midpoint
4709,34.27748696365352,-5.108124417892092,,2.859999999999996,24.231692607117367,24.255729626585666,24.20863778056597,26,3,6,0,6,11379.3342,Midpoint
32584,34.41500970774628,-5.236608154430583,,2.859999999999996,24.34119429480495,23.845323809826667,23.53843937678998,26,5,2,2,2,5689.6671,Midpoint
12190,34.42746740918703,-5.14169370264759,,2.859999999999996,22.625755282839684,22.21715553236533,21.89216286030196,26,2,0,0,6,5689.6671,Midpoint
27623,34.29597606094827,-5.212566945444507,,2.829999999999996,23.23930295818476,22.92197054615221,22.474126378079383,26,6,6,0,0,5689.6671,Midpoint
92380,34.31102495777005,-5.22167184741042,,4.839999999999995,28.437109817824545,28.408319162887125,29.767102292785992,25,6,0,4,0,3793.1114,Midpoint
139736,34.47184604947724,-5.128391838492027,,3.78999999999999,28.36199590797821,28.19852244703564,28.82322336843329,25,2,6,0,6,11379.3342,Midpoint
6182,34.27271146973322,-5.114989111447349,,2.7999999999999963,22.892001131755663,22.644933062915943,22.47819463214215,25,3,6,0,0,5689.6671,Midpoint
19515,34.30147077156441,-5.172701870041214,,2.7999999999999963,24.87497749294608,24.669873730581592,24.572686643345648,25,6,6,0,0,5689.6671,Midpoint
23745,34.318708552388145,-5.19230064986602,,2.7999999999999963,24.777048806961982,24.41178130787792,24.2608406446219,25,6,6,0,0,5689.6671,Midpoint
47743,34.31570578264563,-5.308908964973945,,2.7999999999999963,24.08040384461857,24.043326311567355,23.915300926277027,25,7,6,0,6,11379.3342,Midpoint
7128,34.218315929784055,-5.119660110328019,,2.7999999999999963,23.40287913172784,23.60391525270839,23.517934498018263,25,3,0,6,0,5689.6671,Midpoint
2111,34.23956559390727,-5.094554324709463,,2.7999999999999963,25.899980159485743,25.90898322126973,25.81456392568421,25,3,0,0,6,5689.6671,Midpoint
3581,34.26183978100356,-5.102832210139759,,2.7999999999999963,25.838951921616108,25.93943059865808,25.88162264714422,25,3,0,0,6,5689.6671,Midpoint
32884,34.42224851631928,-5.237962970090978,,2.7999999999999963,22.894178397630515,22.554731097224327,22.45083646558352,25,5,0,0,4,3793.1114,Midpoint
149372,34.461853323553285,-5.1478117186178025,,2.7699999999999965,27.78613105520045,27.91720115948901,27.73247689524821,24,2,6,6,0,11379.3342,Midpoint
5869,34.25278153145918,-5.1132849765272255,,2.7699999999999965,26.73046287490244,26.91560754311177,26.76610667767444,24,3,6,6,0,11379.3342,Midpoint
127057,34.22805126014157,-5.100324087789184,,2.7699999999999965,26.78773901306677,26.78823082295369,26.814519706145816,24,3,6,0,0,5689.6671,Midpoint
36542,34.51089178514213,-5.254361669262737,,2.7699999999999965,25.25778885074985,25.266430021597856,25.297601254472312,24,4,6,0,0,5689.6671,Midpoint
38292,34.5197376010432,-5.262060167660438,,2.7699999999999965,24.745080820544853,24.92954170947353,24.78270016350686,24,4,6,0,0,5689.6671,Midpoint
84772,34.43219578342359,-5.239386381869563,,2.7699999999999965,26.701479019463648,26.83119922476821,26.644790276692547,24,5,6,0,0,5689.6671,Midpoint
36275,34.45235793605331,-5.253158506656839,,2.7699999999999965,26.58439505431865,26.84595230693196,26.750019093977897,24,5,0,6,0,5689.6671,Midpoint
