id;bayes.universe.redshift;bayes.universe.redshift_err;best.universe.redshift;best.chi_square;best.reduced_chi_square
12695;0.8719175910322208;0.00429757887416589;0.87;278.0212160043324;0.6933197406591831
12701;1.063855543325998;0.028434995362246984;1.07;207.50877262162467;0.5307129734568405
12702;2.512205252407543;1.6061980925879824;0.84;3.087656733756169;0.14034803335255314
12753;0.9741100833977683;0.024108787551913816;0.96;228.943136288369;0.6056696727205529
12817;1.8305914628401563;0.0023603461758943123;1.83;575.1089983833577;1.420022218230513
12969;1.6599946909251921;0.00023035312415828;1.6600000000000001;312.6569428408498;0.7758236795058308
13189;8.272040026365897;0.004029709193200123;8.27;477.5741473511357;1.2838014713740207
13192;1.910911975852804;0.0035323056954582083;1.9100000000000001;222.14300423058307;0.5512233355597594
13194;4.509696364153141;0.0028763550590645615;4.51;364.99604267613125;0.9707341560535405
13394;3.5200000000860854;9.279236728377536e-07;3.52;395.2989965755268;1.0161927932532824
13471;1.5399999972575682;6.7282637785113505e-06;1.54;335.77069840786214;0.8394267460196554
13472;1.8021214662776568;0.029136118886488267;1.8;200.32092407689404;0.5626992249350956
13482;3.090000617884737;0.0001025729446952523;3.09;327.2056669645522;0.8772269891811052
13617;0.5096058374710517;0.0020014303292041915;0.51;281.71433653260766;0.7042858413315192
13850;1.748253958079316;0.1560692808231003;1.6500000000000001;357.12528949512017;0.9811134326789016
13915;3.2299999999999995;3.720131430621708e-10;3.23;286.3025907256023;0.708669779023768
13920;2.490105801114388;0.0010232665047122042;2.49;351.7393383040415;0.9936139500114166
13964;2.5277515707966294;0.011799393770992843;2.5300000000000002;273.6467459718737;0.8120081482844917
14069;5.79;1.1239973890189221e-10;5.79;421.14984312823236;1.1260690992733486
14139;4.13999653813796;0.0001860285889778225;4.14;526.9315344746292;1.4759986960073648
14171;2.190014636972849;0.00038230293722705015;2.19;308.06800636253837;0.8064607496401528
14285;2.0209541935149162;0.002980662123164214;2.02;233.57033121028016;0.5781443841838618
14332;1.320000000000036;3.059717999108643e-08;1.32;281.5666503151695;0.696947154245469
14360;1.0165582371087176;0.007908017947812939;1.02;327.66541116553327;0.8130655363909014
14440;1.4100000000004207;6.49016921761986e-08;1.41;424.01466343245795;1.0495412461199454
14455;2.350456170133239;0.009609825269969624;2.35;280.17591426326925;0.7075149350082557
14456;0.08891473901391764;0.08361252427322259;0.17;269.8704560199277;0.8329335062343448
14464;2.3300121470267166;0.00035264324891911647;2.33;303.2520303632181;0.7487704453412793
14494;1.8199497556758337;0.00070948359114909;1.82;297.24000288459143;0.7781151907973598
14523;3.5212423239796578;0.17756226411770248;3.69;361.2319776423542;0.9334159629001401
14530;6.192393753640743;3.7777782740394943;4.55;24.62423532629526;0.2896968861917089
14659;1.3452095443410739;0.06135134310325225;1.4000000000000001;380.812234591651;0.9426045410684432
14839;0.9596547447369791;0.004550354900495647;0.96;284.981398506402;0.7196499962282878
15142;0.8671052230837986;0.009302399592227601;0.87;289.19400134686475;0.8123427004125414
15322;3.7000011569875655;0.00010755713380264937;3.7;1217.9388228257553;3.007256352656186
15724;10.476879368031428;3.1195454287761506;11.76;82.17653967943704;0.456536331552428
15772;4.63999999748423;5.015752430138463e-06;4.64;438.06667186217794;1.123247876569687
15867;2.1800136078440024;0.00038607189338834457;2.18;147.74974549524902;0.3731054179172955
16112;1.7000052914465869;0.00022997057737180962;1.7;368.33307313126204;0.9348555155615788
16144;3.2200000000000006;3.6823151262949114e-10;3.22;372.24323553362984;1.288038877278996
16264;0.8133455514999539;0.009901364142733977;0.81;174.4865366392975;0.4318973679190532
16304;0.6700000000000003;4.30529583577034e-11;0.67;359.57198462155486;0.9960442787300688
16388;1.6772497545186753;0.05184346851115255;1.67;271.6951096114549;0.7740601413431764
16427;1.540454946277242;0.009612981236497644;1.54;311.7555592237362;0.8139831833517917
16560;3.979999083257879;9.574226229204765e-05;3.98;366.63878935985235;0.9855881434404633
16573;1.2698818480142766;0.0010805394535504684;1.27;351.04838783141435;0.8689316530480553
16589;4.5899999988164435;7.689404904802269e-06;4.59;296.50118865576445;1.1765920184752559
16811;2.5831814469373047;1.3315845454509536;1.55;66.60263208917196;0.4723590928310068
16900;1.6078803573086564;0.0049021830563230505;1.61;300.65767965285664;0.7423646411181646
16939;1.3181730200896193;0.0641946797925116;1.29;187.47624220199765;0.5530272631327364
17122;1.4199006094494384;0.0040141242602812965;1.42;299.0267224659053;0.7807486226263847
17133;3.24448925684774;0.005001100085979554;3.25;231.4593481952636;0.6613124234150388
17467;1.4699999999999278;2.6813107744070872e-08;1.47;295.0384335006461;0.7284899592608545
17536;2.7499999999993725;7.921839941606724e-08;2.75;466.1426276323043;1.2266911253481692
17982;1.55905107295752;0.012557244366178362;1.56;400.02239743575785;1.058260310676608
114785;3.608729020453723;0.320737009696022;3.37;196.47251088940789;0.696711031522723
115968;0.9199999999999977;7.273550079044866e-09;0.92;246.04158267564605;0.8284228372917376
116237;1.5741218242484434;0.1240118027043366;1.59;234.3892639589778;0.7512476408941596
116448;2.521216798439491;0.8640173610266442;3.64;205.4217723073981;0.6669538061928509
116619;10.154306868283403;4.982763859870418;6.3500000000000005;22.669691157380715;0.20608810143073378
117201;4.263005677157571;2.849534174737057;2.98;389.8343937902763;1.1074840732678304
117317;3.935467416415271;0.28569490283910404;3.79;118.28115630122976;0.6876811412862195
117402;2.5935761239215114;0.4661292828763195;2.61;182.3334499630822;0.5997810854048756
118235;5.156798709061511;0.16674446070125287;5.15;633.1128074447842;2.0162828262572745
118287;6.729999591397674;6.392085982457219e-05;6.73;246.74712109891595;0.8037365508108012
118477;3.7033324855296414;0.004714997848790211;3.7;193.21650925036244;0.5750491346736977
118595;3.6815640096388575;1.697783458419587;4.65;261.8506848404041;0.7524444966678279
118617;6.803584510448297;0.004795455070066182;6.8;356.818204647437;1.0845538135180457
118714;3.9337228218838516;0.1836384838308436;3.79;119.56081247366576;0.33679102105257963
119084;6.587641850056334;0.004401612891850776;6.59;94.01490080913246;0.5596125048162646
119324;6.970000222675801;8.756586170741708e-05;6.97;168.82340772065666;0.6419140977971736
119600;4.060000000000472;6.86991761090308e-08;4.0600000000000005;385.5866867507686;1.1649144614826845
122118;4.7313312817272;1.0458210919293507;4.11;66.24395654820985;0.4246407471039093
125718;5.96;1.1172078402351727e-15;5.96;326.849305823848;0.9670097805439289
126044;0.08661201447838034;0.22222495135146605;0.04;259.3825990597535;0.72453239960825
126100;1.5337436836797065;0.06506822908635884;1.5;296.21551031364737;0.8115493433250613
127325;1.088579948447266;0.008348436611670248;1.09;314.1379941692226;0.8701883494992316
127376;9.555688748209784;0.06708268966689201;9.57;198.62251585461328;0.6206953620456666
127425;6.079994881831828;0.002932320346422312;6.08;288.877421999707;0.8915969814805772
127603;1.3699999999999999;2.650068295745558e-16;1.37;340.81472821960836;0.9519964475408055
127612;5.650179137952244;0.29181364616459265;5.67;232.36774049656395;0.7127844800508096
128077;0.4586527363126628;0.7649742628382479;0.16;101.68904382419731;0.4327193354221162
128104;1.736143695566037;0.09977795684806567;1.76;234.80656333853932;0.7136977609074143
128156;3.3908851636673742;0.0028550552741560993;3.39;204.19453198036965;0.7345127049653585
